ID,ItemLevel,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6
70,70,12.62938308716,20.41750144959,21.04897117615,24.20631599426,26.85191345215,26.85191345215,26.85191345215
71,71,12.84385204315,20.76422691345,21.40641975403,24.61738395691,27.33345222473,27.33345222473,27.33345222473
72,72,12.9540643692,20.94240379334,21.59010887146,24.82862281799,27.82837867737,27.82837867737,27.82837867737
73,73,13.06427764893,21.12058067322,21.77379608154,25.03986549377,28.33236885071,28.33236885071,28.33236885071
74,74,13.17448997498,21.29875946045,21.95748329163,25.25110626221,28.84269142151,28.84269142151,28.84269142151
75,75,13.28470230103,21.47693443298,22.14117050171,25.46234703064,29.36573219299,29.36573219299,29.36573219299
76,76,13.39491558075,21.65511322021,22.32485771179,25.67358779907,29.89840698242,29.89840698242,29.89840698242
77,77,13.5051279068,21.8332901001,22.50854682922,25.8848285675,30.44077110291,30.44077110291,30.44077110291
78,78,13.61534118652,22.01146697998,22.69223403931,26.09606933594,30.99860954285,30.99860954285,30.99860954285
79,79,13.72555446625,22.18964385986,22.87592315674,26.30731010437,31.57291984558,31.57291984558,31.57291984558
80,80,13.8357667923,22.36782073975,23.05961036682,26.51855278015,32.16093826294,32.16093826294,32.16093826294
81,81,13.945977211,22.54599952698,23.2432975769,26.72979164124,32.76248550415,32.76248550415,32.76248550415
82,82,14.05618953705,22.72417449951,23.42698478699,26.94103431702,33.3803024292,33.3803024292,33.3803024292
83,83,14.16640377045,22.90235328674,23.61067390442,27.15227127075,34.01216888428,34.01216888428,34.01216888428
84,84,14.2766160965,23.08053016663,23.7943611145,27.36351394653,34.65875244141,34.65875244141,34.65875244141
85,85,14.38682937622,23.25870704651,23.97804832459,27.57475471497,35.31354522705,35.31354522705,35.31354522705
86,86,14.49704170227,23.43688392639,24.16173744202,27.78599739075,35.99766921997,35.99766921997,35.99766921997
87,87,14.60725498199,23.61506271362,24.34542274475,27.99723815918,36.67908477783,36.67908477783,36.67908477783
88,88,14.71746730804,23.79323768616,24.52911186218,28.20847702026,37.41152572632,37.41152572632,37.41152572632
89,89,14.82768058777,23.97141647339,24.71279907227,28.4197177887,38.1197013855,38.1197013855,38.1197013855
90,90,14.93789291382,24.14959335327,24.8964881897,28.63096046448,38.84436798096,38.84436798096,38.84436798096
91,91,15.04810428619,24.32777023315,25.08017539978,28.84220123291,39.57823944092,39.57823944092,39.57823944092
92,92,15.15831661224,24.50594711304,25.26386451721,29.05344390869,40.34497833252,40.34497833252,40.34497833252
93,93,15.26852989197,24.68412399292,25.44755172729,29.26468276978,40.58580780029,40.58580780029,40.58580780029
94,94,15.37874221802,24.86230278015,25.63123893738,29.47592353821,40.82663345337,40.82663345337,40.82663345337
95,95,15.48895454407,25.04047775269,25.81492614746,29.68716430664,41.06746292114,41.06746292114,41.06746292114
96,96,15.59916877747,25.21865653992,25.99861335754,29.89840698242,41.30829238892,41.30829238892,41.30829238892
97,97,15.80342388153,25.54886817932,26.33904075623,30.289894104,41.54911804199,41.54911804199,41.54911804199
98,98,16.0076789856,25.87908363342,26.67946624756,30.68138694763,41.78994750977,41.78994750977,41.78994750977
99,99,16.21193504334,26.20929527283,27.01989173889,31.07287788391,42.03077697754,42.03077697754,42.03077697754
100,100,16.41619110107,26.53951072693,27.36031913757,31.46436500549,42.27160644531,42.27160644531,42.27160644531
101,101,16.62044715881,26.86972236633,27.70074653625,31.85585594177,42.51243209839,42.51243209839,42.51243209839
102,102,16.82470321655,27.19993591309,28.04117202759,32.2473487854,42.75326156616,42.75326156616,42.75326156616
103,103,17.02895927429,27.53015136719,28.38159751892,32.63883972168,42.99408721924,42.99408721924,42.99408721924
104,104,17.23321533203,27.86036109924,28.72202301025,33.03032684326,43.23491668701,43.23491668701,43.23491668701
105,105,17.43747138977,28.19057655334,29.06245231628,33.42181777954,43.47574615479,43.47574615479,43.47574615479
106,106,17.64172744751,28.5207901001,29.40287780762,33.81330871582,43.68073272705,43.68073272705,43.68073272705
107,107,17.8459815979,28.8510055542,29.74330329895,34.2047958374,43.88763427734,43.88763427734,43.88763427734
108,108,18.05023765564,29.1812171936,30.08372879028,34.59628677368,44.09647369385,44.09647369385,44.09647369385
109,109,18.25449371338,29.51143074036,30.42415428162,34.98777770996,44.30727005005,44.30727005005,44.30727005005
110,110,18.45874977112,29.84164428711,30.76458358765,35.37926864624,44.52003860474,44.52003860474,44.52003860474
111,111,18.66300582886,30.17185592651,31.10500907898,35.77075958252,44.7347946167,44.7347946167,44.7347946167
112,112,18.8672618866,30.50207138062,31.44543457031,36.1622505188,44.95156478882,44.95156478882,44.95156478882
113,113,19.07151603699,30.83228492737,31.78586006165,36.55373764038,45.17036819458,45.17036819458,45.17036819458
114,114,19.27577209473,31.16250038147,32.12628936768,36.94522857666,45.39121627808,45.39121627808,45.39121627808
115,115,19.48002815247,31.49271202087,32.46671295166,37.33671951294,45.61412811279,45.61412811279,45.61412811279
116,116,19.68428421021,31.82292556763,32.80714035034,42.67464447021,45.83913040161,45.83913040161,45.83913040161
117,117,19.84556388855,32.08366012573,33.07593917847,42.87213134766,46.06623840332,46.06623840332,46.06623840332
118,118,20.00684356689,32.34439849854,33.34473800659,43.07146453857,46.29547119141,46.29547119141,46.29547119141
119,119,20.16812324524,32.60513305664,33.61354064941,43.27266311646,46.52685165405,46.52685165405,46.52685165405
120,120,20.32940292358,32.86586761475,33.88233947754,43.47574615479,46.76039886475,46.76039886475,46.76039886475
121,121,33.10988998413,40.22118377686,40.79777526855,43.68073272705,46.99613189697,46.99613189697,46.99613189697
122,122,33.21783828735,40.39569854736,40.97769165039,43.88763427734,47.23406982422,47.23406982422,47.23406982422
123,123,33.32680130005,40.5718536377,41.15929031372,44.09647369385,47.47423553467,47.47423553467,47.47423553467
124,124,33.43677902222,40.74965286255,41.34259033203,44.30727005005,47.71664810181,47.71664810181,47.71664810181
125,125,33.54779052734,40.92911911011,41.52760314941,44.52003860474,47.96133041382,47.96133041382,47.96133041382
126,126,33.65983581543,41.11026382446,41.71435165405,44.7347946167,48.20830535889,48.20830535889,48.20830535889
127,127,33.77293395996,41.2931060791,41.90285110474,44.95156478882,48.4575920105,48.4575920105,48.4575920105
128,128,33.88709259033,41.47765731812,42.09310913086,45.17036819458,48.70921325684,48.70921325684,48.70921325684
129,129,34.00231552124,41.66393661499,42.28514862061,45.39121627808,48.96318817139,48.96318817139,48.96318817139
130,130,34.11862182617,41.85196304321,42.47898864746,45.61412811279,49.21953964233,49.21953964233,49.21953964233
131,131,34.23601150513,42.04174423218,42.67464447021,45.83913040161,49.47829055786,49.47829055786,49.47829055786
132,132,34.35450363159,42.23330688477,42.87213134766,46.06623840332,49.73946380615,49.73946380615,49.73946380615
133,133,34.47410202026,42.42666244507,43.07146453857,46.29547119141,50.00308609009,50.00308609009,50.00308609009
134,134,34.59482192993,42.62182617188,43.27266311646,46.52685165405,50.26916885376,50.26916885376,50.26916885376
135,135,34.71667480469,42.81881332397,43.47574615479,46.76039886475,50.53774642944,50.53774642944,50.53774642944
136,136,34.83966445923,43.01765060425,43.68073272705,46.99613189697,50.80883789063,50.80883789063,50.80883789063
137,137,34.96380615234,43.21834564209,43.88763427734,47.23406982422,51.08246994019,51.08246994019,51.08246994019
138,138,35.08911132813,43.42092132568,44.09647369385,47.47423553467,51.35865783691,51.35865783691,51.35865783691
139,139,35.21558761597,43.62539291382,44.30727005005,47.71664810181,51.63743591309,51.63743591309,51.63743591309
140,140,35.34324645996,43.83177947998,44.52003860474,47.96133041382,51.91882324219,51.91882324219,51.91882324219
141,141,35.4721031189,44.04009628296,44.7347946167,48.20830535889,52.2028427124,52.2028427124,52.2028427124
142,142,35.60216522217,44.25035858154,44.95156478882,48.4575920105,52.48952102661,52.48952102661,52.48952102661
143,143,35.73344802856,44.46259689331,45.17036819458,48.70921325684,52.7788848877,52.7788848877,52.7788848877
144,144,35.86595535278,44.67681884766,45.39121627808,48.96318817139,53.07095336914,53.07095336914,53.07095336914
145,145,35.99970245361,44.89304733276,45.61412811279,49.21953964233,53.36576080322,53.36576080322,53.36576080322
146,146,36.13470458984,45.11129760742,45.83913040161,49.47829055786,53.66332626343,53.66332626343,53.66332626343
147,147,36.27096939087,45.33159255981,46.06623840332,49.73946380615,53.96367263794,53.96367263794,53.96367263794
148,148,36.40850830078,45.55395126343,46.29547119141,50.00308609009,54.26683425903,54.26683425903,54.26683425903
149,149,36.54733657837,45.77838897705,46.52685165405,50.26916885376,54.5728302002,54.5728302002,54.5728302002
150,150,36.68746566772,46.00492858887,46.76039886475,50.53774642944,54.8816947937,54.8816947937,54.8816947937
151,151,36.82890319824,46.23358917236,46.99613189697,50.80883789063,55.19345474243,55.19345474243,55.19345474243
152,152,36.97166824341,46.46438980103,47.23406982422,51.08246994019,55.50812911987,55.50812911987,55.50812911987
153,153,37.11576843262,46.69734954834,47.47423553467,51.35865783691,55.8257484436,55.8257484436,55.8257484436
154,154,37.26121520996,46.93249130249,47.71664810181,51.63743591309,56.1463432312,56.1463432312,56.1463432312
155,155,37.40802764893,47.16983413696,47.96133041382,51.91882324219,56.46993255615,56.46993255615,56.46993255615
156,156,37.55620956421,47.40939712524,48.20830535889,52.2028427124,56.79655838013,56.79655838013,56.79655838013
157,157,37.7057800293,47.65120697021,48.4575920105,52.48952102661,57.12623596191,57.12623596191,57.12623596191
158,158,37.85675430298,47.89527511597,48.70921325684,52.7788848877,57.45900344849,57.45900344849,57.45900344849
159,159,38.00913619995,48.14163208008,48.96318817139,53.07095336914,57.79488754272,57.79488754272,57.79488754272
160,160,38.1629486084,48.39029312134,49.21953964233,53.36576080322,58.13390731812,58.13390731812,58.13390731812
161,161,38.31819915771,48.64128112793,49.47829055786,53.66332626343,58.47610855103,58.47610855103,58.47610855103
162,162,38.47490692139,48.89462280273,49.73946380615,53.96367263794,58.82151031494,58.82151031494,58.82151031494
163,163,38.63307571411,49.15033340454,50.00308609009,54.26683425903,59.17015075684,59.17015075684,59.17015075684
164,164,38.79272842407,49.40843582153,50.26916885376,54.5728302002,59.5220489502,59.5220489502,59.5220489502
165,165,38.95387649536,49.66895675659,50.53774642944,54.8816947937,59.87724304199,59.87724304199,59.87724304199
166,166,39.11652755737,49.9319152832,50.80883789063,55.19345474243,60.2357635498,60.2357635498,60.2357635498
167,167,39.28070831299,50.19733810425,51.08246994019,55.50812911987,60.59764099121,60.59764099121,60.59764099121
168,168,39.4464225769,50.46524047852,51.35865783691,55.8257484436,60.96290206909,60.96290206909,60.96290206909
169,169,39.61368560791,50.73565292358,51.63743591309,56.1463432312,61.33157730103,61.33157730103,61.33157730103
170,170,39.78252029419,51.00859832764,51.91882324219,56.46993255615,61.70371246338,61.70371246338,61.70371246338
171,171,39.95293045044,51.28409957886,52.2028427124,56.79655838013,62.07933044434,62.07933044434,62.07933044434
172,172,40.12493896484,51.56217575073,52.48952102661,57.12623596191,62.45846557617,62.45846557617,62.45846557617
173,173,40.2985534668,51.84285736084,52.7788848877,57.45900344849,62.84114837646,62.84114837646,62.84114837646
174,174,40.47380065918,52.12616729736,53.07095336914,57.79488754272,63.2274055481,63.2274055481,63.2274055481
175,175,40.65068435669,52.41212844849,53.36576080322,58.13390731812,63.61728668213,63.61728668213,63.61728668213
176,176,40.82921981812,52.70076370239,53.66332626343,58.47610855103,64.01081848145,64.01081848145,64.01081848145
177,177,41.00942993164,52.99210357666,53.96367263794,58.82151031494,64.40803527832,64.40803527832,64.40803527832
178,178,41.19132995605,53.28617095947,54.26683425903,59.17015075684,64.80895996094,64.80895996094,64.80895996094
179,179,41.37492752075,53.58299255371,54.5728302002,59.5220489502,65.21364593506,65.21364593506,65.21364593506
180,180,41.56024932861,53.88259124756,54.8816947937,59.87724304199,65.62211608887,65.62211608887,65.62211608887
181,181,41.74729919434,54.1849937439,55.19345474243,60.2357635498,66.03441619873,66.03441619873,66.03441619873
182,182,41.9361038208,54.49022674561,55.50812911987,60.59764099121,66.45056915283,66.45056915283,66.45056915283
183,183,42.1266784668,54.79831695557,55.8257484436,60.96290206909,66.87062072754,66.87062072754,66.87062072754
184,184,42.31903076172,55.10929107666,56.1463432312,61.33157730103,67.29460144043,67.29460144043,67.29460144043
185,185,42.51318740845,55.42317581177,56.46993255615,61.70371246338,67.72255706787,67.72255706787,67.72255706787
186,186,42.70915985107,55.74000167847,56.79655838013,62.07933044434,68.15451812744,68.15451812744,68.15451812744
187,187,42.90697097778,56.05978775024,57.12623596191,62.45846557617,68.59052276611,68.59052276611,68.59052276611
188,188,43.10662841797,56.38257217407,57.45900344849,62.84114837646,69.03060150146,69.03060150146,69.03060150146
189,189,43.30815887451,56.70837783813,57.79488754272,63.2274055481,69.47480773926,69.47480773926,69.47480773926
190,190,43.5115737915,57.03723526001,58.13390731812,63.61728668213,69.92317199707,69.92317199707,69.92317199707
191,191,43.71689605713,57.36917114258,58.47610855103,64.01081848145,70.37572479248,70.37572479248,70.37572479248
192,192,43.92413711548,57.70421218872,58.82151031494,64.40803527832,70.83252716064,70.83252716064,70.83252716064
193,193,44.13331604004,58.04238891602,59.17015075684,64.80895996094,71.29359436035,71.29359436035,71.29359436035
194,194,44.34445571899,58.38373184204,59.5220489502,65.21364593506,71.75897979736,71.75897979736,71.75897979736
195,195,44.55757141113,58.72826766968,59.87724304199,65.62211608887,72.22872161865,72.22872161865,72.22872161865
196,196,44.77268218994,59.0760345459,60.2357635498,66.03441619873,72.70286560059,72.70286560059,72.70286560059
197,197,44.9898109436,59.42704772949,60.59764099121,66.45056915283,73.18144989014,73.18144989014,73.18144989014
198,198,45.20896911621,59.78135299683,60.96290206909,66.87062072754,73.66450500488,73.66450500488,73.66450500488
199,199,45.43017578125,60.13897705078,61.33157730103,67.29460144043,74.15209197998,74.15209197998,74.15209197998
200,200,45.6534538269,60.49994277954,61.70371246338,67.72255706787,74.64423370361,74.64423370361,74.64423370361
201,201,45.87882614136,60.86428833008,62.07933044434,68.15451812744,75.14098358154,75.14098358154,75.14098358154
202,202,46.1063041687,61.23205184937,62.45846557617,68.59052276611,75.64238739014,75.64238739014,75.64238739014
203,203,46.33591079712,61.60325241089,62.84114837646,69.03060150146,76.14849090576,76.14849090576,76.14849090576
204,204,46.56767272949,61.97792816162,63.2274055481,69.47480773926,76.6593170166,76.6593170166,76.6593170166
205,205,46.80159759521,62.35610961914,63.61728668213,69.92317199707,77.17493438721,77.17493438721,77.17493438721
206,206,47.03771591187,62.73783111572,64.01081848145,70.37572479248,77.69538116455,77.69538116455,77.69538116455
207,207,47.27604675293,63.12313079834,64.40803527832,70.83252716064,78.22069549561,78.22069549561,78.22069549561
208,208,47.5166053772,63.51203155518,64.80895996094,71.29359436035,78.75092315674,78.75092315674,78.75092315674
209,209,47.75941848755,63.9045791626,65.21364593506,71.75897979736,79.28611755371,79.28611755371,79.28611755371
210,210,48.00449752808,64.30079650879,65.62211608887,72.22872161865,79.82632446289,79.82632446289,79.82632446289
211,211,48.25187683105,64.70072174072,66.03441619873,72.70286560059,80.37158966064,80.37158966064,80.37158966064
212,212,48.50157165527,65.10439300537,66.45056915283,73.18144989014,80.92195129395,80.92195129395,80.92195129395
213,213,48.75360107422,65.51184844971,66.87062072754,73.66450500488,81.47747802734,81.47747802734,81.47747802734
214,214,49.00799179077,65.92311096191,67.29460144043,74.15209197998,82.03819274902,82.03819274902,82.03819274902
215,215,49.26476287842,66.33822631836,67.72255706787,74.64423370361,82.60416412354,82.60416412354,82.60416412354
216,216,49.52393722534,66.75722503662,68.15451812744,75.14098358154,83.17543029785,83.17543029785,83.17543029785
217,217,49.78554153442,67.18014526367,68.59052276611,75.64238739014,83.75204467773,83.75204467773,83.75204467773
218,218,50.04959106445,67.60702514648,69.03060150146,76.14849090576,84.33405303955,84.33405303955,84.33405303955
219,219,50.31611633301,68.03791046143,69.47480773926,76.6593170166,84.92150878906,84.92150878906,84.92150878906
220,220,50.58512878418,68.47281646729,69.92317199707,77.17493438721,85.51446533203,85.51446533203,85.51446533203
221,221,50.85666656494,68.91179656982,70.37572479248,77.69538116455,86.11297607422,86.11297607422,86.11297607422
222,222,51.13074111938,69.35488891602,70.83252716064,78.22069549561,86.71708679199,86.71708679199,86.71708679199
223,223,51.40738677979,69.80213165283,71.29359436035,78.75092315674,87.32685089111,87.32685089111,87.32685089111
224,224,51.68661880493,70.25355529785,71.75897979736,79.28611755371,87.94232940674,87.94232940674,87.94232940674
225,225,51.96846389771,70.70920562744,72.22872161865,79.82632446289,88.56356811523,88.56356811523,88.56356811523
226,226,52.25294876099,71.16912078857,72.70286560059,80.37158966064,89.19061279297,89.19061279297,89.19061279297
227,227,52.54009628296,71.63334655762,73.18144989014,80.92195129395,89.82353973389,89.82353973389,89.82353973389
228,228,52.8299331665,72.10191345215,73.66450500488,81.47747802734,90.46238708496,90.46238708496,90.46238708496
229,229,53.12247848511,72.57486724854,74.15209197998,82.03819274902,91.10720825195,91.10720825195,91.10720825195
230,230,53.41777038574,73.05225372314,74.64423370361,82.60416412354,91.75807189941,91.75807189941,91.75807189941
231,231,53.7158203125,73.53410339355,75.14098358154,83.17543029785,92.41503143311,92.41503143311,92.41503143311
232,232,54.01665878296,74.02046203613,75.64238739014,83.75204467773,93.07813262939,93.07813262939,93.07813262939
233,233,54.32032012939,74.51137542725,76.14849090576,84.33405303955,93.74744415283,93.74744415283,93.74744415283
234,234,54.6268157959,75.00688171387,76.6593170166,84.92150878906,94.42302703857,94.42302703857,94.42302703857
235,235,54.93618392944,75.50702667236,77.17493438721,85.51446533203,95.10492706299,95.10492706299,95.10492706299
236,236,55.24845504761,76.0118637085,77.69538116455,86.11297607422,95.79321289063,95.79321289063,95.79321289063
237,237,55.56364059448,76.52141571045,78.22069549561,86.71708679199,96.48793792725,96.48793792725,96.48793792725
238,238,55.88177871704,77.03573608398,78.75092315674,87.32685089111,97.1891784668,97.1891784668,97.1891784668
239,239,56.20289993286,77.55487823486,79.28611755371,87.94232940674,97.89697265625,97.89697265625,97.89697265625
240,240,56.52701950073,78.07887268066,79.82632446289,88.56356811523,98.61138916016,98.61138916016,98.61138916016
241,241,56.85418319702,78.60778808594,80.37158966064,89.19061279297,99.33249664307,99.33249664307,99.33249664307
242,242,57.18439865112,79.14163970947,80.92195129395,89.82353973389,100.06034851074,100.06034851074,100.06034851074
243,243,57.51770782471,79.68048858643,81.47747802734,90.46238708496,100.79502868652,100.79502868652,100.79502868652
244,244,57.85414505005,80.22438812256,82.03819274902,91.10720825195,101.53658294678,101.53658294678,101.53658294678
245,245,58.19372177124,80.77337646484,82.60416412354,91.75807189941,102.28507232666,102.28507232666,102.28507232666
246,246,58.53647994995,81.32749938965,83.17543029785,92.41503143311,103.04057312012,103.04057312012,103.04057312012
247,247,58.88245010376,81.88681793213,83.75204467773,93.07813262939,103.80314636231,103.80314636231,103.80314636231
248,248,59.23165512085,82.45137023926,84.33405303955,93.74744415283,104.57285308838,104.57285308838,104.57285308838
249,249,59.5841293335,83.0212020874,84.92150878906,94.42302703857,105.34976959229,105.34976959229,105.34976959229
250,250,59.93990325928,83.59637451172,85.51446533203,95.10492706299,106.13394927979,106.13394927979,106.13394927979
251,251,60.29901504517,84.17693328857,86.11297607422,95.79321289063,106.92548370361,106.92548370361,106.92548370361
252,252,60.66147994995,84.76291656494,86.71708679199,96.48793792725,107.72441864014,107.72441864014,107.72441864014
253,253,61.02734375,85.35439300537,87.32685089111,97.1891784668,108.5308303833,108.5308303833,108.5308303833
254,254,61.3966217041,85.95140075684,87.94232940674,97.89697265625,109.34480285645,109.34480285645,109.34480285645
255,255,61.76936340332,86.55400085449,88.56356811523,98.61138916016,110.16638183594,110.16638183594,110.16638183594
256,256,62.14559555054,87.1622467041,89.19061279297,99.33249664307,110.99565887451,110.99565887451,110.99565887451
257,257,62.52535247803,87.77617645264,89.82353973389,100.06034851074,111.83270263672,111.83270263672,111.83270263672
258,258,62.90866088867,88.39585876465,90.46238708496,100.79502868652,112.67756652832,112.67756652832,112.67756652832
259,259,63.29555511475,89.02133178711,91.10720825195,101.53658294678,113.53034973145,113.53034973145,113.53034973145
260,260,63.68606948853,89.65267181396,91.75807189941,102.28507232666,114.39112091065,114.39112091065,114.39112091065
261,261,64.08024597168,90.28991699219,92.41503143311,103.04057312012,115.25994873047,115.25994873047,115.25994873047
262,262,64.4781036377,90.93312835693,93.07813262939,103.80314636231,116.13690185547,116.13690185547,116.13690185547
