GeoBox_0,GeoBox_1,GeoBox_2,GeoBox_3,GeoBox_4,GeoBox_5,FileDataID,Flags,LodCount,ModelResourcesID
-2.98434090614,-1.38298594952,-0.03871399909,2.39211010933,1.38427305222,1.66215503216,122977,0,0,18207
-1.99198806286,-1.83766961098,-0.39058664441,2.71890807152,1.66688477993,3.83132553101,122982,0,0,18206
-2.72423100471,-1.71145498753,-0.00766800018,2.49177193642,1.67403495312,4.153881073,122988,0,0,17969
-2.4759759903,-2.49126195908,-0.0624920018,2.25628495216,2.30550289154,4.35056114197,122994,0,0,17968
-0.5685660243,-0.75322502851,-0.00687000016,0.67503601313,1.20205795765,2.13580298424,122997,0,0,17967
-1.13076400757,-0.61482101679,-0.03535300121,1.10900294781,1.03863799572,2.17060089111,122999,0,0,17966
-2.4759759903,-2.49126195908,-0.0624920018,2.28334999084,2.30550289154,4.35056114197,123001,0,0,17965
-1.12232995033,-0.80312097073,-0.00026900001,1.86895000935,1.29475498199,2.40541005135,123004,0,0,17964
-0.65801399946,-0.88181102276,-0.20256200433,1.07764005661,0.86391502619,1.79394197464,123005,0,0,17963
-1.06656467915,-1.05377840996,-0.02510744892,0.73707222939,1.55099797249,3.06573629379,123014,0,0,17962
-6.07467460632,-2.91728591919,-0.33517983556,2.77613091469,3.09111475945,2.07008171082,123020,0,0,17961
-6.07467460632,-2.91728591919,-0.33517661691,2.65916013718,3.09111428261,2.50479722023,123035,0,0,17960
-1.65758228302,-0.92530488968,-0.05870991945,1.68501400948,0.86724585295,1.84520578384,123040,0,3,17959
-1.74672722816,-0.9252808094,-0.15478140116,2.11356019974,0.86197960377,1.95307302475,123051,0,0,17958
-1.6731133461,-1.08352851868,-0.06208956242,1.78254413605,1.02860271931,1.88740849495,123053,0,0,17957
-1.03289842606,-0.74662184715,-1.39447e-05,0.67595547438,0.81297230721,2.25159478188,123055,0,3,17956
-1.86228430271,-1.17722201347,-0.02234169655,1.75350654125,1.19243741035,2.48389196396,123058,0,0,17955
-1.65758001804,-0.91197198629,-0.05870899931,1.68501400948,0.86724597216,2.34145188332,123067,0,0,17954
-2.76053953171,-2.65288376808,0.38273650408,3.18405580521,2.63116502762,8.05619812012,123071,0,3,17953
-0.20192407072,-0.21333244443,-0.00018490352,0.09321543574,0.20951785147,1.21541619301,123079,0,0,17952
-1.27341401577,-0.53640800714,9.7e-05,1.22305595875,0.49064600468,2.28155899048,123081,0,0,17951
-0.17603679001,-0.26184988022,0.00719100423,0.21231222153,0.25077930093,1.37683129311,123088,0,0,17950
-1.15695297718,-0.45210400224,-0.02809300087,1.78358197212,0.45203000307,2.0954079628,123090,0,0,17949
0,0,0,0,0,0,123100,0,0,17948
-24.30435943604,-21.52354431152,-5.89699411392,25.40889358521,23.4221572876,31.03248977661,123101,0,0,17947
-0.72686201334,-2.81178307533,-0.29240000248,1.90085995197,2.7817709446,2.88509607315,123105,0,0,17946
-0.54255598783,-0.7123349905,-0.13236300647,0.9271119833,0.97577601671,1.82638394833,123120,0,0,17945
-1.63923895359,-1.68931877613,-1.12284719944,0.72202950716,1.59891414642,4.27296161652,123124,0,0,17944
-0.82499486208,-0.75880229473,-0.02206404693,0.88382852077,0.57734841108,2.09991407394,123129,0,3,17943
-1.13160657883,-0.22885766625,0.88175708055,1.48780965805,0.24537239969,1.49278759956,123130,0,3,17942
-8.20651435852,-2.36760663986,-0.06696748734,2.08432102203,2.71628260612,4.47828102112,123133,0,0,17941
-2.15283608437,-2.98110890388,0.37442699075,1.67688798904,3.06234407425,6.30379104614,123137,0,0,17940
-2.16991496086,-2.98657202721,0.37402200699,1.65413999557,3.06856203079,6.32253313065,123148,0,0,17939
-1.25599002838,-0.2784486711,-2.241298e-05,0.52552580833,0.27061793208,0.68594026566,123162,0,0,17938
-1.45706701279,-0.51117098331,-0.00472099986,1.01119804382,0.52821797132,2.76392602921,123170,0,0,17937
-1.45718598366,-0.74736487865,-0.00472116889,0.9321552515,0.66253203154,2.82427692413,123171,0,0,17936
-1.42475497723,-0.63291800022,-0.000172,0.9237049818,0.63202601671,2.61483597755,123182,0,0,17935
-1.45718598366,-0.54862499237,-0.00472099986,0.93215501308,0.53205102682,2.68658399582,123194,0,0,18065
-0.26933500171,-0.20064899325,0.00030700001,0.26149499416,0.18528400362,0.44167000055,123200,0,0,18064
-4.83545923233,-6.57157802582,0.24893300235,3.52448701859,6.40087509155,4.85956096649,123205,0,0,18063
-4.8115439415,-7.22853803635,0.31300601363,3.73614096642,7.03485584259,5.10372114182,123214,0,0,18062
-3.48349404335,-1.14693903923,0.50049197674,0.91764301062,0.89239102602,4.27803421021,123225,0,0,18061
-1.33639597893,-1.4460170269,-1.18542397022,2.97799396515,1.44597804546,3.81741309166,123235,0,0,18060
-7.21559000015,-2.36727404594,-0.1422059983,3.46684408188,2.23831701279,4.89306497574,123240,0,0,18059
-0.25869598985,-0.38203400373,-0.00212500012,0.18730600178,0.38804900646,1.02094399929,123247,0,0,18058
-0.25869598985,-0.38203400373,-0.00212500012,0.18730600178,0.38804900646,1.11782002449,123248,0,0,18057
-0.25869598985,-0.38203400373,-0.00212500012,0.18730600178,0.38804900646,1.02094399929,123249,0,0,18056
-0.25869598985,-0.38203400373,-0.00212500012,0.18730600178,0.38804900646,1.02094399929,123250,0,0,18055
-0.25869598985,-0.38203400373,-0.00212500012,0.19133600593,0.38804900646,1.05037605762,123251,0,0,18054
1,1,1,-1,-1,-1,123265,0,0,18053
1,1,1,-1,-1,-1,123266,0,0,18052
-2.02636909485,-1.22836601734,0.00855499972,1.47004497051,1.51523303986,3.36033391953,123268,0,0,18051
-1.8503279686,-1.22836601734,0.00855499972,1.47004294395,1.5152310133,3.36033391953,123275,0,0,18050
-0.3005668819,-0.37306708097,-0.08214708418,0.61826658249,0.47991269827,0.30001676083,123284,0,0,18049
-1.24704897404,-1.44173598289,-0.33270800114,1.25709497929,1.4498000145,2.31808996201,123285,0,0,18048
-1.23553025723,-0.56754875183,-0.00331392093,1.72010350227,0.61148023605,1.82991838455,123288,0,0,18047
-0.53722423315,-0.95175492764,-0.03046555817,1.46293258667,0.95182406902,0.96463984251,123291,0,3,18046
-0.47672852874,-0.5662279129,-0.00718952343,0.38406938314,0.38253208995,1.94980049133,123299,0,0,17463
-0.40944701433,-0.43135800958,0.00191899994,0.40614101291,0.42833998799,0.74763399363,123304,0,0,17462
-0.38247600198,-0.40753799677,0.00246000011,0.38491499424,0.41269600391,0.50616401434,123306,0,0,17461
-1.21730804443,-0.94051098824,-0.00743599981,0.94616699219,0.90742701292,3.02021408081,123307,0,0,17460
-1.51926100254,-1.06545305252,-0.0070679998,0.96781402826,1.07688200474,3.12440896034,123320,0,0,17459
-6.21921157837,-2.98605823517,-0.33517947793,3.3319838047,3.18810725212,1.61261451244,123324,0,0,17458
-2.77422904968,-2.4443628788,-0.18505591154,2.03809213638,2.43754386902,3.50509810448,123329,0,0,17457
-7.35503292084,-5.99212789536,-0.22850608826,8.21871376038,6.23243618011,12.26418876648,123335,0,3,17456
0,0,0,0,0,0,123337,0,0,17455
-0.42860999703,-0.32101601362,-0.00254200003,0.54177802801,0.32147398591,0.49584200978,123343,0,0,17454
-0.43535798788,-0.46918299794,0.96040701866,0.46777701378,0.42416599393,2.9188580513,123344,0,0,17453
-1.04485094547,-1.19412994385,1.89672195911,1.03795301914,1.18204605579,4.66142702103,123345,0,0,17452
-1.34789335728,-0.47398027778,-0.01081660762,0.81944966316,0.42342713475,1.62115108967,123348,0,0,17451
-1.19078636169,-0.61562234163,-0.05120813102,1.99895560741,0.6194549799,2.64894199371,123355,0,0,17450
-0.47081300616,-0.25774800777,-0.00330800004,1.21304798126,0.25852099061,1.67799794674,123362,0,0,17449
0,0,0,0,0,0,123366,0,0,17448
-7.0381231308,-5.49223709106,-0.42285099626,7.28718996048,5.49223709106,10.35958480835,123367,0,0,17447
-4.92552471161,-3.83546113968,-0.01626311243,1.03840637207,5.10621929169,6.3307094574,123371,0,0,17446
-2.17212820053,-1.85325789452,-0.1694842577,0.75690859556,1.828597188,2.97655534744,123372,0,0,17445
-1.23073196411,-1.53962504864,-0.05129799992,1.40460598469,1.46721601486,2.97390294075,123375,0,0,17444
-6.53624105453,-3.43680286407,-0.4002122283,3.36540460587,3.50670051575,4.12706899643,123377,0,0,17443
-0.57699841261,-0.94571202993,-0.01652701385,1.12843835354,0.96773660183,2.10308361053,123382,0,0,17442
-2.1529610157,-0.57595902681,-0.14068199694,1.58940494061,0.54691100121,1.87903499603,123388,0,0,17441
-2.1529610157,-0.63356798887,-0.14068299532,1.60659301281,0.54691100121,2.02582406998,123410,0,0,17831
-2.1529610157,-0.57595801353,-0.14068299532,1.58940494061,0.54691100121,1.87903404236,123418,0,0,17830
-2.31340742111,-2.17147016525,0.0182656385,0.77806764841,2.21488285065,4.17838096619,123441,0,0,17829
-2.6925098896,-2.59031581879,0.01826489903,0.98660159111,2.66155576706,4.76001262665,123443,0,0,17828
-0.33905687928,-0.21781858802,-0.00038219243,0.14180274308,0.21555228531,1.21175587177,123455,0,0,17827
-0.42613208294,-0.25944775343,0.00660510035,0.20309570432,0.25318142772,1.3963919878,123457,0,0,17826
-20.14612197876,-9.71093559265,-0.69438302517,9.73264312744,9.76740455627,13.75829601288,123459,0,0,17825
-20.14612197876,-9.70713806152,-0.69743198156,10.47822380066,9.76749420166,13.759516716,123460,0,0,17824
-19.72940063477,-9.70713806152,-0.69743227959,10.30486106873,9.76749038696,13.75951766968,123461,0,0,17823
-19.51209640503,-10.75046634674,-1.51320099831,10.08869361877,10.98883247375,13.89962482452,123465,0,0,17822
-20.14162635803,-9.65934562683,-0.58081513643,9.82820224762,9.58969211578,13.8996295929,123496,0,0,17821
-20.14160919189,-9.65935325623,-0.58081799746,9.74285984039,9.58968830109,13.89961242676,123497,0,0,17820
-20.13961029053,-9.65934753418,-0.58081102371,9.82820129395,9.58967971802,14.08842086792,123498,0,0,17819
-20.14612007141,-9.7071428299,-0.69742971659,9.81414794922,9.76749324799,13.75951862335,123499,0,3,17818
-20.14612197876,-9.70713996887,-0.69743198156,9.73265075684,9.76749038696,13.75951766968,123500,0,0,17817
-2.91836595535,-1.62526011467,0.00514183054,1.8980255127,3.23065280914,4.37202835083,123507,0,0,17816
-2.91750001907,-1.59881305695,0.00291500008,1.90153694153,3.23065495491,4.36890506744,123519,0,0,17801
-4.42535591125,-4.12394571304,0.44334745407,3.37740182877,4.30144786835,4.91287899017,123522,0,3,17800
-1.11046504974,-0.962864995,-1.3e-05,0.62382400036,0.94410300255,2.36843299866,123531,0,0,17799
-20.14612197876,-9.70713996887,-0.69743102789,10.12155246735,9.76749038696,13.75951766968,123534,0,0,17798
-5.58523702621,-2.5132420063,1.04699504375,0.86274302006,2.32773995399,3.53173995018,123538,0,0,17797
-2.9501619339,-2.11428499222,-0.0360950008,2.2559030056,2.06847810745,2.57851195335,123543,0,0,17796
-2.97694897652,-2.14186406136,-0.03677399829,2.23029208183,2.09593391418,3.28854393959,123544,0,0,17795
-2.99684500694,-4.28427600861,-0.03612300009,2.23524308205,3.14961290359,3.52959609032,123553,0,0,17794
-3.25095891953,-4.27948379517,-0.03536999971,1.95253300667,3.14412593842,4.87382793427,123554,0,0,17793
-3.25096011162,-4.28026819229,-0.03617699817,1.9528169632,3.14412808418,3.5230820179,123555,0,0,17792
-3.23585605621,-2.39248895645,-0.03617500141,1.97218000889,1.78802502155,3.28888106346,123570,0,0,17791
-3.12983965874,-2.23744249344,-0.03003858402,1.94661223888,1.58349275589,2.44364714622,123577,0,0,17790
-4.05107307434,-1.9596259594,-0.03003899939,1.02504301071,1.86131000519,2.44350409508,123595,0,0,17789
-3.23585605621,-2.39248895645,-0.03617500141,1.97218000889,1.78802502155,2.58030295372,123598,0,0,17788
-2.95483493805,-2.11910867691,-0.03622812778,2.25141716003,2.0732831955,2.7353708744,123600,0,0,17787
-3.25095891953,-4.56960391998,-0.03617599979,1.95253300667,2.85478901863,3.5230820179,123603,0,0,17738
-0.7574930191,-1.19332396984,0.99157702923,0.63370001316,1.20104396343,3.19062209129,123610,0,0,17737
-0.75247395039,-1.19339442253,0.97144830227,0.63707089424,1.19249129295,3.19062280655,123620,0,3,18149
-0.75244599581,-1.20113396645,0.97152000666,0.64066702127,1.20363605022,3.19653391838,123622,0,0,18148
-0.75749200583,-1.19744205475,0.9915779829,0.6380109787,1.21199297905,3.19653391838,123629,0,0,18147
-6.45147895813,-10.21152305603,-0.55122101307,2.74952292442,10.21095085144,11.51260757446,123636,0,0,18146
-6.45147895813,-10.46027374268,-0.55121600628,2.74952292442,10.4587059021,11.51260757446,123661,0,0,18145
-4.19222974777,-2.3429350853,-0.02287317067,3.01244926453,2.32849597931,6.03291034698,123664,0,3,18144
-6.45147895813,-10.46027755737,-0.55122500658,2.74952411652,10.4587059021,11.51260566711,123666,0,0,18143
-2.60685038567,-2.31621742249,-0.18126440048,1.0395693779,2.28445863724,3.46734857559,123673,0,0,18142
-1.53310310841,-1.07002305984,-0.07204170525,1.68148875237,1.04176294804,1.85940170288,123678,0,0,18141
-1.53310501575,-0.92128574848,-0.07204398513,1.77530431747,0.85995972157,1.85940146446,123680,0,0,18140
-2.71795201302,-0.86242687702,-0.04487223923,1.05086278915,0.58074557781,1.47118353844,123682,0,0,18139
-2.80540776253,-0.93281555176,-0.04487122968,1.03433859348,0.61772298813,1.47118353844,123688,0,3,18138
-1.04951786995,-1.5551199913,-0.00135853153,0.87926113605,1.55196142197,3.96897625923,123690,0,0,18137
-1.04951763153,-1.55512046814,-0.00135937927,0.87926101685,1.55196094513,2.91491103172,123695,0,0,18136
-0.98485910892,-0.58105844259,-0.01110960171,1.06256568432,0.43661817908,2.43447852135,123698,0,0,18135
-2.34082007408,-2.43810200691,-0.18601199985,2.05412793159,2.43752908707,3.30297994614,123705,0,0,18134
-0.42340898514,-0.61406898499,-0.00692099985,0.53260099888,0.56655997038,1.55894005299,123708,0,0,18133
0,0,0,0,0,0,123709,0,0,18132
-1.6231058836,-3.44023609161,0.46555149555,2.21004533768,3.48322963715,4.59710073471,123715,0,0,18131
-0.50484067202,-0.85544192791,-0.00662595546,0.84051197767,0.93263339996,2.78939080238,123719,0,3,18130
-0.49743548036,-0.52245885134,0.00344128092,0.53897863626,0.49505001307,1.42190814018,123722,0,0,18197
-2.27316021919,-2.73587608337,-0.12292212248,3.49195837975,1.94276499748,4.52099752426,123729,0,0,18196
-2.07010674477,-1.27271258831,-0.06150064617,3.63471364975,1.1296184063,4.11582136154,123730,0,3,18195
-1.85919380188,-2.29697728157,-0.13129134476,1.86320447922,2.17864155769,3.32869744301,123747,0,0,18194
-1.4554630518,-1.31772267818,-0.09225550294,1.37829291821,1.27772462368,3.35168981552,123756,0,3,18193
-1.93286967278,-3.48085594177,0.44490361214,2.22762703896,3.51479244232,4.84623289108,123766,0,3,18192
-1.95428848267,-3.48042345047,0.34144127369,2.21030807495,3.51439905167,4.83429431915,123767,0,3,18191
-1.05490195751,-0.918151021,0.000703,0.5942119956,0.79261499643,2.66220808029,123769,0,0,18190
-1.05490159988,-0.91814559698,0.00070312526,0.58503329754,0.79280328751,2.52616477013,123772,0,0,18189
-0.52114057541,-0.45581126213,0.00011972789,0.3656693697,0.48979866505,2.3939473629,123788,0,0,18188
-0.79685783386,-0.82661145926,-0.00192845764,0.47879013419,0.90479636192,2.50211548805,123791,0,0,18187
-0.89532756805,-0.83831125498,-0.10418491066,0.40105360746,0.90479916334,2.58055329323,123799,0,0,18186
-13.1749458313,-13.07729911804,-1.28841972351,14.06111907959,13.0775680542,25.2822971344,123808,0,0,18185
-2.60715007782,-1.01301896572,-0.9360049963,1.23971700668,1.0162409544,6.18144893646,123814,0,0,18184
-0.95207846165,-2.22427606583,0.85346472263,1.21869647503,2.2919857502,3.66176271439,123816,0,0,18183
-0.95207798481,-2.30903196335,0.85346502066,1.21854901314,2.31614089012,3.66598296165,123818,0,0,18182
-2.26979899406,-5.22975683212,1.39345705509,3.43983697891,5.23510885239,7.3558549881,123821,0,0,18181
-2.26979899406,-5.22975683212,0.26131901145,3.43983697891,5.23510885239,7.02756118774,123830,0,0,18180
-2.20013523102,-5.21940755844,1.11741113663,3.16880750656,5.23983716965,7.88539886475,123831,0,3,18179
-4.19222974777,-2.3429350853,-0.02287321538,3.61927032471,2.32849955559,4.35388755798,123834,0,0,18178
-4.19223022461,-2.3429350853,-0.02287399955,3.61927008629,2.32850003242,4.35388708115,123837,0,0,18177
-1.15695297718,-0.65814000368,-0.0169440005,1.78001403809,0.65812700987,2.0889248848,123839,0,0,18176
-3.70009183884,-2.62289309502,-1.26341688633,4.58960199356,2.72983717918,5.37268400192,123845,0,0,18175
-4.40022611618,-2.62287092209,-0.97219699621,3.63080191612,2.72987103462,6.59693098068,123846,0,0,18174
-0.82666498423,-0.49224200845,0.00047500001,0.32610300183,0.38672500849,2.23230004311,123847,0,0,18173
-0.95060199499,-0.86048698425,-0.05701699853,0.88358598948,0.88642001152,2.18344688416,123852,0,0,18172
-0.82666498423,-0.49224200845,0.00047500001,0.32610300183,0.30394899845,1.98562002182,123856,0,0,18171
-0.95060199499,-0.86048698425,-0.00449799979,0.88358598948,0.88642001152,2.16512799263,123862,0,0,18170
-1.07223105431,-2.1603410244,-0.19328700006,2.65241599083,2.0306930542,4.29607009888,123869,0,0,18169
-0.77703034878,-1.05761492252,-0.00764364703,1.12390172482,0.90491902828,3.64652490616,123870,0,0,18168
-1.19062900543,-0.61866998672,-0.01823199913,2.21191000938,0.61866998672,2.66970205307,123876,0,0,18167
-3.84674358368,-1.70652627945,-0.09136122465,2.06239724159,0.95109343529,2.77073788643,123878,0,3,18166
-0.41887301207,-0.86367601156,-0.000199,0.67370301485,0.82648700476,2.29414796829,123880,0,0,18165
-0.41887301207,-0.77651900053,-0.000199,0.67370301485,0.82648700476,2.29414796829,123882,0,0,18164
-0.41887301207,-0.77651900053,-0.000199,0.87065398693,0.82648700476,2.29414796829,123887,0,0,18163
-0.41887301207,-0.86860400438,-0.000199,0.75275397301,0.89939600229,2.49847507477,123893,0,0,18162
-0.72483199835,-0.93857997656,-0.000181,1.05582094193,0.94665402174,2.66702795029,123900,0,0,18161
-0.96208798885,-2.23079609871,0.00773400022,1.78442203999,2.02555608749,3.22879290581,123901,0,0,18160
-7.27736997604,-2.99523711205,-0.36691901088,3.76606893539,2.7932870388,3.8659350872,123906,0,0,18159
-7.25227117538,-2.96771788597,-0.36691901088,3.75339388847,2.68644309044,4.57674312592,123908,0,0,18158
-0.41887301207,-0.77651900053,-0.000199,0.87065398693,0.86891597509,2.70745396614,123915,0,0,18157
-0.72483199835,-0.96974599361,-0.000181,0.7491210103,0.97061097622,2.59991788864,123918,0,0,18156
-9.46396446228,-9.87774181366,-0.42391145229,6.98038911819,10.59569454193,23.98443222046,123929,0,0,18155
-0.43397301435,-0.45581099391,0.00012,0.36566901207,0.45066601038,2.40896391869,123931,0,0,18154
-0.94343453646,-1.54423046112,0.08534343541,1.08605504036,1.47524571419,2.95712661743,123934,0,0,18153
-2.52570390701,-3.53743004799,1.02964603901,2.41266989708,3.38417196274,6.90831804276,123939,0,0,18098
-1.1250629425,-1.48426103592,0.114132002,1.85737895966,1.49818098545,3.3236219883,123944,0,0,18097
-3.93911600113,-1.92395699024,1.86690497398,2.07434511185,1.30561995506,2.51581501961,123947,0,0,18096
-1.35983526707,-1.76614761353,-0.0898026228,1.42173528671,1.52555942535,1.98736941814,123949,0,0,18095
-2.49057793617,-4.42059278488,-0.02592900023,1.94731199741,4.97035312653,7.95943593979,123952,0,0,18094
-1.91565942764,-1.92755532265,-0.17709124088,1.69588959217,1.81320440769,3.19516944885,123961,0,0,18093
-1.83191001415,-3.54255700111,-0.0044069998,1.86884200573,3.09925699234,7.29178285599,123972,0,0,18092
-5.22828102112,-4.88236808777,-0.81398499012,5.44880151749,4.90424776077,4.42645120621,123975,0,0,18091
-2.77210903168,-3.51692008972,1.41396999359,2.66892695427,3.56248307228,5.62886619568,123977,0,0,18090
-2.77210950851,-3.51691913605,1.41396951675,2.66892623901,3.56248283386,5.628865242,123979,0,0,18089
-2.0818259716,-2.48323988914,-0.0064170002,2.08793902397,2.52664208412,2.10918593407,123980,0,0,18088
-1.37733328342,-0.80794680119,-0.01990177296,1.87160778046,0.78294932842,3.33113050461,123987,0,3,18087
-0.98639148474,-2.04161500931,-0.01182002574,1.2456343174,2.07472014427,4.23059415817,123990,0,0,18086
0,0,0,0,0,0,124001,0,0,18085
-3.43461298943,-2.66650605202,-0.75302702188,4.26867485046,2.69621801376,6.65710687637,124003,0,0,18084
-1.52123999596,-0.79105198383,0.01209199987,1.0316619873,1.06379902363,1.45408499241,124004,0,0,18083
