ID,ItemLevel,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6
113,113,5.43162536621,8.73586368561,9.05270862579,9.05270862579,9.05270862579,9.05270862579,9.05270862579
114,114,5.48247051239,8.81764030457,9.13745117188,9.13745117188,9.13745117188,9.13745117188,9.13745117188
115,115,5.53379201889,8.900182724,9.22298717499,9.22298717499,9.22298717499,9.22298717499,9.22298717499
116,116,5.58559417725,8.98349666595,9.30932331085,9.30932331085,9.30932331085,9.30932331085,9.30932331085
117,117,5.63788080215,9.06759166718,9.39646816254,9.39646816254,9.39646816254,9.39646816254,9.39646816254
118,118,5.69065713882,9.15247344971,9.48442840576,9.48442840576,9.48442840576,9.48442840576,9.48442840576
119,119,5.74392747879,9.23814964294,9.5732126236,9.5732126236,9.5732126236,9.5732126236,9.5732126236
120,120,5.79769611359,9.32462787628,9.66282749176,9.66282749176,9.66282749176,9.66282749176,9.66282749176
121,121,5.85196828842,9.41191577911,9.75328063965,9.75328063965,9.75328063965,9.75328063965,9.75328063965
122,122,5.90674877167,9.50002098083,9.844581604,9.844581604,9.844581604,9.844581604,9.844581604
123,123,5.96204185486,9.58895111084,9.93673610687,9.93673610687,9.93673610687,9.93673610687,9.93673610687
124,124,6.0178527832,9.67871284485,10.02975463867,10.02975463867,10.02975463867,10.02975463867,10.02975463867
125,125,6.07418584824,9.7693157196,10.12364292145,10.12364292145,10.12364292145,10.12364292145,10.12364292145
126,126,6.13104629517,9.86076641083,10.21840953827,10.21840953827,10.21840953827,10.21840953827,10.21840953827
127,127,6.18843889236,9.95307254791,10.31406497955,10.31406497955,10.31406497955,10.31406497955,10.31406497955
128,128,6.24636888504,10.0462436676,10.41061496735,10.41061496735,10.41061496735,10.41061496735,10.41061496735
129,129,6.3048415184,10.14028644562,10.50806903839,10.50806903839,10.50806903839,10.50806903839,10.50806903839
130,130,6.36386108398,10.23520946503,10.60643482208,10.60643482208,10.60643482208,10.60643482208,10.60643482208
131,131,6.42343330383,10.3310213089,10.70572185516,10.70572185516,10.70572185516,10.70572185516,10.70572185516
132,132,6.48356294632,10.4277305603,10.80593776703,10.80593776703,10.80593776703,10.80593776703,10.80593776703
133,133,6.54425573349,10.52534484863,10.9070930481,10.9070930481,10.9070930481,10.9070930481,10.9070930481
134,134,6.60551643372,10.62387180328,11.00919437408,11.00919437408,11.00919437408,11.00919437408,11.00919437408
135,135,6.66735076904,10.72332191467,11.11225128174,11.11225128174,11.11225128174,11.11225128174,11.11225128174
136,136,6.72976398468,10.82370376587,11.2162733078,11.2162733078,11.2162733078,11.2162733078,11.2162733078
137,137,6.79276132584,10.92502403259,11.32126808167,11.32126808167,11.32126808167,11.32126808167,11.32126808167
138,138,6.85634803772,11.02729320526,11.42724704742,11.42724704742,11.42724704742,11.42724704742,11.42724704742
139,139,6.92053031921,11.13051986694,11.53421783447,11.53421783447,11.53421783447,11.53421783447,11.53421783447
140,140,6.98531341553,11.23471260071,11.64218902588,11.64218902588,11.64218902588,11.64218902588,11.64218902588
141,141,7.05070304871,11.3398809433,11.75117206573,11.75117206573,11.75117206573,11.75117206573,11.75117206573
142,142,7.1167049408,11.44603252411,11.86117458344,11.86117458344,11.86117458344,11.86117458344,11.86117458344
143,143,7.18332433701,11.55317974091,11.9722070694,11.9722070694,11.9722070694,11.9722070694,11.9722070694
144,144,7.25056743622,11.66132926941,12.08427906036,12.08427906036,12.08427906036,12.08427906036,12.08427906036
145,145,7.31843996048,11.77049160004,12.19740009308,12.19740009308,12.19740009308,12.19740009308,12.19740009308
146,146,7.38694810867,11.88067531586,12.31157970428,12.31157970428,12.31157970428,12.31157970428,12.31157970428
147,147,7.45609712601,11.99188995361,12.42682933807,12.42682933807,12.42682933807,12.42682933807,12.42682933807
148,148,7.5258936882,12.10414600372,12.54315662384,12.54315662384,12.54315662384,12.54315662384,12.54315662384
149,149,7.59634399414,12.21745300293,12.66057300568,12.66057300568,12.66057300568,12.66057300568,12.66057300568
150,150,7.66745328903,12.3318195343,12.779088974,12.779088974,12.779088974,12.779088974,12.779088974
151,151,7.7392282486,12.44725894928,12.89871406555,12.89871406555,12.89871406555,12.89871406555,12.89871406555
152,152,7.81167507172,12.56377792358,13.01945877075,13.01945877075,13.01945877075,13.01945877075,13.01945877075
153,153,7.88480043411,12.68138694763,13.14133453369,13.14133453369,13.14133453369,13.14133453369,13.14133453369
154,154,7.95861005783,12.80009746552,13.26434993744,13.26434993744,13.26434993744,13.26434993744,13.26434993744
155,155,8.03311061859,12.91991996765,13.38851737976,13.38851737976,13.38851737976,13.38851737976,13.38851737976
156,156,8.10830879211,13.04086303711,13.51384735107,13.51384735107,13.51384735107,13.51384735107,13.51384735107
157,157,8.18421077728,13.16293907166,13.64035129547,13.64035129547,13.64035129547,13.64035129547,13.64035129547
158,158,8.26082324982,13.28615665436,13.76803874969,13.76803874969,13.76803874969,13.76803874969,13.76803874969
159,159,8.33815288544,13.41052913666,13.89692115784,13.89692115784,13.89692115784,13.89692115784,13.89692115784
160,160,8.41620635986,13.53606510162,14.02700996399,14.02700996399,14.02700996399,14.02700996399,14.02700996399
161,161,8.49499034882,13.66277599335,14.15831756592,14.15831756592,14.15831756592,14.15831756592,14.15831756592
162,162,8.57451152802,13.79067325592,14.29085445404,14.29085445404,14.29085445404,14.29085445404,14.29085445404
163,163,8.65477848053,13.91976833344,14.4246301651,14.4246301651,14.4246301651,14.4246301651,14.4246301651
164,164,8.73579502106,14.05007076263,14.55965900421,14.55965900421,14.55965900421,14.55965900421,14.55965900421
165,165,8.81757164001,14.18159389496,14.69595241547,14.69595241547,14.69595241547,14.69595241547,14.69595241547
166,166,8.9001121521,14.31434822083,14.83352088928,14.83352088928,14.83352088928,14.83352088928,14.83352088928
167,167,8.98342704773,14.44834423065,14.9723777771,14.9723777771,14.9723777771,14.9723777771,14.9723777771
168,168,9.0675201416,14.58359527588,15.11253547668,15.11253547668,15.11253547668,15.11253547668,15.11253547668
169,169,9.15240192413,14.7201128006,15.25400257111,15.25400257111,15.25400257111,15.25400257111,15.25400257111
170,170,9.2380771637,14.85790729523,15.39679527283,15.39679527283,15.39679527283,15.39679527283,15.39679527283
171,171,9.32455539703,14.99699306488,15.54092502594,15.54092502594,15.54092502594,15.54092502594,15.54092502594
172,172,9.41184234619,15.1373796463,15.68640327454,15.68640327454,15.68640327454,15.68640327454,15.68640327454
173,173,9.49994659424,15.27908039093,15.83324432373,15.83324432373,15.83324432373,15.83324432373,15.83324432373
174,174,9.58887577057,15.42210865021,15.98145961761,15.98145961761,15.98145961761,15.98145961761,15.98145961761
175,175,9.67863750458,15.56647491455,16.13106155396,16.13106155396,16.13106155396,16.13106155396,16.13106155396
176,176,9.76923847198,15.7121925354,16.28206443787,16.28206443787,16.28206443787,16.28206443787,16.28206443787
177,177,9.86068916321,15.8592748642,16.43448066711,16.43448066711,16.43448066711,16.43448066711,16.43448066711
178,178,9.95299434662,16.00773239136,16.58832359314,16.58832359314,16.58832359314,16.58832359314,16.58832359314
179,179,10.04616546631,16.15758132935,16.74360847473,16.74360847473,16.74360847473,16.74360847473,16.74360847473
180,180,10.14020729065,16.30883216858,16.90034484863,16.90034484863,16.90034484863,16.90034484863,16.90034484863
181,181,10.23512935638,16.46150016785,17.05854988098,17.05854988098,17.05854988098,17.05854988098,17.05854988098
182,182,10.33094024658,16.61559677124,17.21823501587,17.21823501587,17.21823501587,17.21823501587,17.21823501587
183,183,10.42764854431,16.7711353302,17.37941360474,17.37941360474,17.37941360474,17.37941360474,17.37941360474
184,184,10.52526187897,16.92812919617,17.54210281372,17.54210281372,17.54210281372,17.54210281372,17.54210281372
185,185,10.62378883362,17.08659362793,17.70631408691,17.70631408691,17.70631408691,17.70631408691,17.70631408691
186,186,10.72323799133,17.24654197693,17.87206459045,17.87206459045,17.87206459045,17.87206459045,17.87206459045
187,187,10.82361888886,17.40798568726,18.03936386108,18.03936386108,18.03936386108,18.03936386108,18.03936386108
188,188,10.9249382019,17.57094192505,18.20823097229,18.20823097229,18.20823097229,18.20823097229,18.20823097229
189,189,11.0272064209,17.73542404175,18.37867736816,18.37867736816,18.37867736816,18.37867736816,18.37867736816
190,190,11.13043308258,17.90144538879,18.55072021484,18.55072021484,18.55072021484,18.55072021484,18.55072021484
191,191,11.23462486267,18.06902122498,18.72437477112,18.72437477112,18.72437477112,18.72437477112,18.72437477112
192,192,11.33979225159,18.23816490173,18.89965248108,18.89965248108,18.89965248108,18.89965248108,18.89965248108
193,193,11.4459438324,18.40889358521,19.07657241821,19.07657241821,19.07657241821,19.07657241821,19.07657241821
194,194,11.55308914185,18.58121871948,19.25514984131,19.25514984131,19.25514984131,19.25514984131,19.25514984131
195,195,11.66123771667,18.7551574707,19.43539619446,19.43539619446,19.43539619446,19.43539619446,19.43539619446
196,196,11.77039909363,18.93072509766,19.6173324585,19.6173324585,19.6173324585,19.6173324585,19.6173324585
197,197,11.88058185577,19.10793495178,19.80097007751,19.80097007751,19.80097007751,19.80097007751,19.80097007751
198,198,11.99179553986,19.28680419922,19.98632621765,19.98632621765,19.98632621765,19.98632621765,19.98632621765
199,199,12.10405158997,19.46734809875,20.17341804504,20.17341804504,20.17341804504,20.17341804504,20.17341804504
200,200,12.2173576355,19.64958190918,20.36226272583,20.36226272583,20.36226272583,20.36226272583,20.36226272583
201,201,12.33172416687,19.83352279663,20.55287361145,20.55287361145,20.55287361145,20.55287361145,20.55287361145
202,202,12.4471616745,20.01918411255,20.74526977539,20.74526977539,20.74526977539,20.74526977539,20.74526977539
203,203,12.56367969513,20.20658493042,20.93946456909,20.93946456909,20.93946456909,20.93946456909,20.93946456909
204,204,12.6812877655,20.39573860168,21.13547897339,21.13547897339,21.13547897339,21.13547897339,21.13547897339
205,205,12.79999732971,20.58666229248,21.33333015442,21.33333015442,21.33333015442,21.33333015442,21.33333015442
206,206,12.9198179245,20.77937507629,21.53303146362,21.53303146362,21.53303146362,21.53303146362,21.53303146362
207,207,13.04076099396,20.97389030457,21.73460197449,21.73460197449,21.73460197449,21.73460197449,21.73460197449
208,208,13.16283512115,21.17022705078,21.93805885315,21.93805885315,21.93805885315,21.93805885315,21.93805885315
209,209,13.28605270386,21.36840248108,22.1434211731,22.1434211731,22.1434211731,22.1434211731,22.1434211731
210,210,13.41042327881,21.56843185425,22.35070610046,22.35070610046,22.35070610046,22.35070610046,22.35070610046
211,211,13.5359582901,21.77033424377,22.55993080139,22.55993080139,22.55993080139,22.55993080139,22.55993080139
212,212,13.66266918182,21.97412490845,22.77111434937,22.77111434937,22.77111434937,22.77111434937,22.77111434937
213,213,13.79056453705,22.1798248291,22.98427581787,22.98427581787,22.98427581787,22.98427581787,22.98427581787
214,214,13.91965866089,22.38745117188,23.1994304657,23.1994304657,23.1994304657,23.1994304657,23.1994304657
215,215,14.04996109009,22.59702110291,23.41660118103,23.41660118103,23.41660118103,23.41660118103,23.41660118103
216,216,14.18148231506,22.80855178833,23.63580513,23.63580513,23.63580513,23.63580513,23.63580513
217,217,14.31423568726,23.02206230164,23.85705947876,23.85705947876,23.85705947876,23.85705947876,23.85705947876
218,218,14.44823074341,23.23757171631,24.08038520813,24.08038520813,24.08038520813,24.08038520813,24.08038520813
219,219,14.58348083496,23.45509910584,24.3058013916,24.3058013916,24.3058013916,24.3058013916,24.3058013916
220,220,14.71999740601,23.67466163635,24.53332901001,24.53332901001,24.53332901001,24.53332901001,24.53332901001
221,221,14.85779094696,23.8962802887,24.76298522949,24.76298522949,24.76298522949,24.76298522949,24.76298522949
222,222,14.99687480927,24.11997413635,24.99479103088,24.99479103088,24.99479103088,24.99479103088,24.99479103088
223,223,15.13726043701,24.34576034546,25.22876739502,25.22876739502,25.22876739502,25.22876739502,25.22876739502
224,224,15.27896118164,24.5736618042,25.46493530273,25.46493530273,25.46493530273,25.46493530273,25.46493530273
225,225,15.42198753357,24.80369567871,25.70331192017,25.70331192017,25.70331192017,25.70331192017,25.70331192017
226,226,15.56635284424,25.03588294983,25.9439201355,25.9439201355,25.9439201355,25.9439201355,25.9439201355
227,227,15.71207046509,25.27024459839,26.18678283691,26.18678283691,26.18678283691,26.18678283691,26.18678283691
228,228,15.85914993286,25.50679969788,26.43191719055,26.43191719055,26.43191719055,26.43191719055,26.43191719055
229,229,16.0076084137,25.74556922913,26.67934608459,26.67934608459,26.67934608459,26.67934608459,26.67934608459
230,230,16.15745544434,25.98657417297,26.92909240723,26.92909240723,26.92909240723,26.92909240723,26.92909240723
231,231,16.30870437622,26.22983360291,27.18117523193,27.18117523193,27.18117523193,27.18117523193,27.18117523193
232,232,16.46137046814,26.47537231445,27.4356174469,27.4356174469,27.4356174469,27.4356174469,27.4356174469
233,233,16.61546516418,26.72320747375,27.69244384766,27.69244384766,27.69244384766,27.69244384766,27.69244384766
234,234,16.77100372314,26.97336387634,27.95167160034,27.95167160034,27.95167160034,27.95167160034,27.95167160034
235,235,16.92799758911,27.2258605957,28.21332740784,28.21332740784,28.21332740784,28.21332740784,28.21332740784
236,236,17.08646011353,27.48072242737,28.47743225098,28.47743225098,28.47743225098,28.47743225098,28.47743225098
237,237,17.24640655518,27.73797035217,28.74401092529,28.74401092529,28.74401092529,28.74401092529,28.74401092529
238,238,17.4078502655,27.99762535095,29.01308250427,29.01308250427,29.01308250427,29.01308250427,29.01308250427
239,239,17.57080459595,28.25971031189,29.28467559814,29.28467559814,29.28467559814,29.28467559814,29.28467559814
240,240,17.7352848053,28.52425003052,29.5588092804,29.5588092804,29.5588092804,29.5588092804,29.5588092804
241,241,17.90130615234,28.79126548767,29.83550834656,29.83550834656,29.83550834656,29.83550834656,29.83550834656
242,242,18.06888008118,29.06078147888,30.11479949951,30.11479949951,30.11479949951,30.11479949951,30.11479949951
243,243,18.23802185059,29.33281898499,30.39670372009,30.39670372009,30.39670372009,30.39670372009,30.39670372009
244,244,18.40874862671,29.60740470886,30.68124771118,30.68124771118,30.68124771118,30.68124771118,30.68124771118
245,245,18.58107376099,29.88455963135,30.96845436096,30.96845436096,30.96845436096,30.96845436096,30.96845436096
246,246,18.75501060486,30.16430854797,31.25835037231,31.25835037231,31.25835037231,31.25835037231,31.25835037231
247,247,18.93057632446,30.44667625427,31.55096054077,31.55096054077,31.55096054077,31.55096054077,31.55096054077
248,248,19.10778617859,30.73168945313,31.84630966187,31.84630966187,31.84630966187,31.84630966187,31.84630966187
249,249,19.28665351868,31.01936721802,32.14442443848,32.14442443848,32.14442443848,32.14442443848,32.14442443848
250,250,19.46719551086,31.30974006653,32.44532775879,32.44532775879,32.44532775879,32.44532775879,32.44532775879
251,251,19.64942932129,31.60283088684,32.74904632568,32.74904632568,32.74904632568,32.74904632568,32.74904632568
252,252,19.83336639404,31.89866638184,33.05561065674,33.05561065674,33.05561065674,33.05561065674,33.05561065674
253,253,20.01902770996,32.1972694397,33.36504745483,33.36504745483,33.36504745483,33.36504745483,33.36504745483
254,254,20.20642662048,32.49866867065,33.67737579346,33.67737579346,33.67737579346,33.67737579346,33.67737579346
255,255,20.3955783844,32.80288696289,33.99263000488,33.99263000488,33.99263000488,33.99263000488,33.99263000488
256,256,20.5865020752,33.10995483398,34.31083679199,34.31083679199,34.31083679199,34.31083679199,34.31083679199
257,257,20.77921104431,33.41989898682,34.63201904297,34.63201904297,34.63201904297,34.63201904297,34.63201904297
258,258,20.97372627258,33.73274230957,34.95621109009,34.95621109009,34.95621109009,34.95621109009,34.95621109009
259,259,21.17006111145,34.04851531982,35.28343582153,35.28343582153,35.28343582153,35.28343582153,35.28343582153
260,260,21.3682346344,34.36724472046,35.61372375488,35.61372375488,35.61372375488,35.61372375488,35.61372375488
261,261,21.56826210022,34.68895339966,35.94710540771,35.94710540771,35.94710540771,35.94710540771,35.94710540771
262,262,21.7701625824,35.01367950439,36.28360366821,36.28360366821,36.28360366821,36.28360366821,36.28360366821
