ID,ItemLevel,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6
36,36,2.70052862167,4.34334993362,4.50088119507,4.50088119507,4.50088119507,4.50088119507,4.50088119507
37,37,2.74283528328,4.41139364243,4.57139253616,4.57139253616,4.57139253616,4.57139253616,4.57139253616
38,38,2.7867193222,4.48197364807,4.64453220367,4.64453220367,4.64453220367,4.64453220367,4.64453220367
39,39,2.83223414421,4.55517673492,4.72039031982,4.72039031982,4.72039031982,4.72039031982,4.72039031982
40,40,2.87943649292,4.63109350204,4.79906082153,4.79906082153,4.79906082153,4.79906082153,4.79906082153
41,41,2.92838525772,4.7098197937,4.88064241409,4.88064241409,4.88064241409,4.88064241409,4.88064241409
42,42,2.97914242744,4.79145431519,4.96523761749,4.96523761749,4.96523761749,4.96523761749,4.96523761749
43,43,3.03177237511,4.87610054016,5.05295372009,5.05295372009,5.05295372009,5.05295372009,5.05295372009
44,44,3.08634257317,4.96386766434,5.14390420914,5.14390420914,5.14390420914,5.14390420914,5.14390420914
45,45,3.14292383194,5.05486917496,5.23820638657,5.23820638657,5.23820638657,5.23820638657,5.23820638657
46,46,3.20159006119,5.14922380447,5.33598327637,5.33598327637,5.33598327637,5.33598327637,5.33598327637
47,47,3.26241850853,5.24705648422,5.43736410141,5.43736410141,5.43736410141,5.43736410141,5.43736410141
48,48,3.32549023628,5.34849643707,5.54248380661,5.54248380661,5.54248380661,5.54248380661,5.54248380661
49,49,3.39088964462,5.45368099213,5.65148258209,5.65148258209,5.65148258209,5.65148258209,5.65148258209
50,50,3.45870566368,5.56275129318,5.76450920105,5.76450920105,5.76450920105,5.76450920105,5.76450920105
51,51,3.52903079987,5.67585754395,5.88171768188,5.88171768188,5.88171768188,5.88171768188,5.88171768188
52,52,3.60196208954,5.79315567017,6.00327014923,6.00327014923,6.00327014923,6.00327014923,6.00327014923
53,53,3.67760133743,5.91480875015,6.12933540344,6.12933540344,6.12933540344,6.12933540344,6.12933540344
54,54,3.75605487823,6.04098796844,6.26009130478,6.26009130478,6.26009130478,6.26009130478,6.26009130478
55,55,3.83743405342,6.17187309265,6.3957233429,6.3957233429,6.3957233429,6.3957233429,6.3957233429
56,56,3.92185544968,6.30765104294,6.53642559052,6.53642559052,6.53642559052,6.53642559052,6.53642559052
57,57,4.00944137573,6.44851827621,6.68240261078,6.68240261078,6.68240261078,6.68240261078,6.68240261078
58,58,4.10031986237,6.59468126297,6.83386659622,6.83386659622,6.83386659622,6.83386659622,6.83386659622
59,59,4.19462490082,6.74635505676,6.99104166031,6.99104166031,6.99104166031,6.99104166031,6.99104166031
60,60,4.29249715805,6.90376663208,7.15416240692,7.15416240692,7.15416240692,7.15416240692,7.15416240692
61,61,4.39408397675,7.06715202332,7.32347345352,7.32347345352,7.32347345352,7.32347345352,7.32347345352
62,62,4.49953985214,7.23675966263,7.49923276901,7.49923276901,7.49923276901,7.49923276901,7.49923276901
63,63,4.6090259552,7.41285037994,7.68171024323,7.68171024323,7.68171024323,7.68171024323,7.68171024323
64,64,4.72271299362,7.59569644928,7.87118816376,7.87118816376,7.87118816376,7.87118816376,7.87118816376
65,65,4.84077835083,7.78558492661,8.06796360016,8.06796360016,8.06796360016,8.06796360016,8.06796360016
66,66,4.9555978775,7.97025299072,8.25932979584,8.25932979584,8.25932979584,8.25932979584,8.25932979584
67,67,5.06665420532,8.14886856079,8.44442367554,8.44442367554,8.44442367554,8.44442367554,8.44442367554
68,68,5.17342281342,8.32058811188,8.62237167358,8.62237167358,8.62237167358,8.62237167358,8.62237167358
69,69,5.27537536621,8.48456192017,8.79229164124,8.79229164124,8.79229164124,8.79229164124,8.79229164124
70,70,5.37198162079,8.63993740082,8.9533033371,8.9533033371,8.9533033371,8.9533033371,8.9533033371
71,71,5.46271705627,8.78586959839,9.10452842712,9.10452842712,9.10452842712,9.10452842712,9.10452842712
72,72,5.54706144333,8.92152404785,9.24510288239,9.24510288239,9.24510288239,9.24510288239,9.24510288239
73,73,5.62450838089,9.04608440399,9.37418079376,9.37418079376,9.37418079376,9.37418079376,9.37418079376
74,74,5.69456577301,9.1587600708,9.49094295502,9.49094295502,9.49094295502,9.49094295502,9.49094295502
75,75,5.75676250458,9.2587928772,9.59460449219,9.59460449219,9.59460449219,9.59460449219,9.59460449219
76,76,5.81065177917,9.34546470642,9.68441963196,9.68441963196,9.68441963196,9.68441963196,9.68441963196
77,77,5.86504507065,9.43294811249,9.7750749588,9.7750749588,9.7750749588,9.7750749588,9.7750749588
78,78,5.91994810104,9.52124977112,9.86658000946,9.86658000946,9.86658000946,9.86658000946,9.86658000946
79,79,5.97536468506,9.61037826538,9.95894050598,9.95894050598,9.95894050598,9.95894050598,9.95894050598
80,80,6.0313000679,9.70034122467,10.05216693878,10.05216693878,10.05216693878,10.05216693878,10.05216693878
81,81,6.08775901794,9.79114532471,10.14626502991,10.14626502991,10.14626502991,10.14626502991,10.14626502991
82,82,6.1447467804,9.88280105591,10.2412443161,10.2412443161,10.2412443161,10.2412443161,10.2412443161
83,83,6.20226764679,9.97531414032,10.33711242676,10.33711242676,10.33711242676,10.33711242676,10.33711242676
84,84,6.26032686234,10.06869220734,10.43387794495,10.43387794495,10.43387794495,10.43387794495,10.43387794495
85,85,6.31893014908,10.16294574738,10.53155040741,10.53155040741,10.53155040741,10.53155040741,10.53155040741
86,86,6.37808132172,10.25808143616,10.63013553619,10.63013553619,10.63013553619,10.63013553619,10.63013553619
87,87,6.43778657913,10.35410690308,10.72964477539,10.72964477539,10.72964477539,10.72964477539,10.72964477539
88,88,6.49805116653,10.45103168488,10.83008480072,10.83008480072,10.83008480072,10.83008480072,10.83008480072
89,89,6.55887937546,10.54886436462,10.93146514893,10.93146514893,10.93146514893,10.93146514893,10.93146514893
90,90,6.62027692795,10.64761161804,11.03379535675,11.03379535675,11.03379535675,11.03379535675,11.03379535675
91,91,6.68224954605,10.74728488922,11.13708209991,11.13708209991,11.13708209991,11.13708209991,11.13708209991
92,92,6.74480199814,10.84788990021,11.24133682251,11.24133682251,11.24133682251,11.24133682251,11.24133682251
93,93,6.80794000626,10.94943714142,11.34656715393,11.34656715393,11.34656715393,11.34656715393,11.34656715393
94,94,6.87166929245,11.05193519592,11.45278167725,11.45278167725,11.45278167725,11.45278167725,11.45278167725
95,95,6.93599510193,11.15539169312,11.55999183655,11.55999183655,11.55999183655,11.55999183655,11.55999183655
96,96,7.0009226799,11.25981807709,11.66820526123,11.66820526123,11.66820526123,11.66820526123,11.66820526123
97,97,7.06645870209,11.36522102356,11.77743053436,11.77743053436,11.77743053436,11.77743053436,11.77743053436
98,98,7.13260793686,11.47161102295,11.88767910004,11.88767910004,11.88767910004,11.88767910004,11.88767910004
99,99,7.19937610626,11.57899665833,11.99895954132,11.99895954132,11.99895954132,11.99895954132,11.99895954132
100,100,7.26676940918,11.68738746643,12.11128234863,12.11128234863,12.11128234863,12.11128234863,12.11128234863
101,101,7.33479356766,11.79679298401,12.22465610504,12.22465610504,12.22465610504,12.22465610504,12.22465610504
102,102,7.40345478058,11.9072227478,12.33909130096,12.33909130096,12.33909130096,12.33909130096,12.33909130096
103,103,7.47275876999,12.01868629456,12.45459747314,12.45459747314,12.45459747314,12.45459747314,12.45459747314
104,104,7.54271125793,12.13119411469,12.571185112,12.571185112,12.571185112,12.571185112,12.571185112
105,105,7.6133184433,12.24475383759,12.68886375427,12.68886375427,12.68886375427,12.68886375427,12.68886375427
106,106,7.6845870018,12.35937690735,12.80764484406,12.80764484406,12.80764484406,12.80764484406,12.80764484406
107,107,7.75652217865,12.47507286072,12.92753696442,12.92753696442,12.92753696442,12.92753696442,12.92753696442
108,108,7.8291311264,12.59185218811,13.04855155945,13.04855155945,13.04855155945,13.04855155945,13.04855155945
109,109,7.90241956711,12.70972537994,13.17069911957,13.17069911957,13.17069911957,13.17069911957,13.17069911957
110,110,7.97639417648,12.82870101929,13.29399013519,13.29399013519,13.29399013519,13.29399013519,13.29399013519
111,111,8.05106163025,12.94879055023,13.41843509674,13.41843509674,13.41843509674,13.41843509674,13.41843509674
112,112,8.12642765045,13.0700044632,13.5440454483,13.5440454483,13.5440454483,13.5440454483,13.5440454483
113,113,8.20249843597,13.19235229492,13.6708316803,13.6708316803,13.6708316803,13.6708316803,13.6708316803
114,114,8.27928256989,13.31584644318,13.79880428314,13.79880428314,13.79880428314,13.79880428314,13.79880428314
115,115,8.35678482056,13.44049453735,13.92797470093,13.92797470093,13.92797470093,13.92797470093,13.92797470093
116,116,8.43501281738,13.56631183624,14.05835437775,14.05835437775,14.05835437775,14.05835437775,14.05835437775
117,117,8.51397323608,13.69330692291,14.18995475769,14.18995475769,14.18995475769,14.18995475769,14.18995475769
118,118,8.59367275238,13.82148933411,14.32278728485,14.32278728485,14.32278728485,14.32278728485,14.32278728485
119,119,8.67411804199,13.95087242126,14.45686340332,14.45686340332,14.45686340332,14.45686340332,14.45686340332
120,120,8.75531673431,14.0814666748,14.59219360352,14.59219360352,14.59219360352,14.59219360352,14.59219360352
121,121,8.83727455139,14.21328353882,14.72879123688,14.72879123688,14.72879123688,14.72879123688,14.72879123688
122,122,8.92000102997,14.3463344574,14.8666677475,14.8666677475,14.8666677475,14.8666677475,14.8666677475
123,123,9.00350093842,14.48063087463,15.00583457947,15.00583457947,15.00583457947,15.00583457947,15.00583457947
124,124,9.0877828598,14.61618328094,15.14630413055,15.14630413055,15.14630413055,15.14630413055,15.14630413055
125,125,9.17285346985,14.75300598145,15.28808879852,15.28808879852,15.28808879852,15.28808879852,15.28808879852
126,126,9.25872039795,14.89110946655,15.43120098114,15.43120098114,15.43120098114,15.43120098114,15.43120098114
127,127,9.3453912735,15.03050422668,15.5756521225,15.5756521225,15.5756521225,15.5756521225,15.5756521225
128,128,9.43287372589,15.1712064743,15.72145652771,15.72145652771,15.72145652771,15.72145652771,15.72145652771
129,129,9.52117443085,15.31322288513,15.86862468719,15.86862468719,15.86862468719,15.86862468719,15.86862468719
130,130,9.61030292511,15.45656967163,16.01717185974,16.01717185974,16.01717185974,16.01717185974,16.01717185974
131,131,9.70026493073,15.60125923157,16.16710853577,16.16710853577,16.16710853577,16.16710853577,16.16710853577
132,132,9.79106903076,15.74730300903,16.31844902039,16.31844902039,16.31844902039,16.31844902039,16.31844902039
133,133,9.88272285461,15.89471340179,16.47120475769,16.47120475769,16.47120475769,16.47120475769,16.47120475769
134,134,9.97523593903,16.04350280762,16.62539291382,16.62539291382,16.62539291382,16.62539291382,16.62539291382
135,135,10.06861400604,16.19368743896,16.78102302551,16.78102302551,16.78102302551,16.78102302551,16.78102302551
136,136,10.16286563873,16.34527587891,16.93811035156,16.93811035156,16.93811035156,16.93811035156,16.93811035156
137,137,10.25800037384,16.49828529358,17.09666824341,17.09666824341,17.09666824341,17.09666824341,17.09666824341
138,138,10.35402584076,16.65272521973,17.25671005249,17.25671005249,17.25671005249,17.25671005249,17.25671005249
139,139,10.45094966888,16.80861091614,17.41824913025,17.41824913025,17.41824913025,17.41824913025,17.41824913025
140,140,10.54878139496,16.9659576416,17.58130264282,17.58130264282,17.58130264282,17.58130264282,17.58130264282
141,141,10.64752864838,17.12477493286,17.74588012695,17.74588012695,17.74588012695,17.74588012695,17.74588012695
142,142,10.74720001221,17.28507995605,17.91200065613,17.91200065613,17.91200065613,17.91200065613,17.91200065613
143,143,10.84780502319,17.44688606262,18.07967376709,18.07967376709,18.07967376709,18.07967376709,18.07967376709
144,144,10.94935131073,17.610206604,18.24891853333,18.24891853333,18.24891853333,18.24891853333,18.24891853333
145,145,11.05184841156,17.77505493164,18.41974639893,18.41974639893,18.41974639893,18.41974639893,18.41974639893
146,146,11.15530490875,17.94144821167,18.59217453003,18.59217453003,18.59217453003,18.59217453003,18.59217453003
147,147,11.25972938538,18.10939788818,18.76621627808,18.76621627808,18.76621627808,18.76621627808,18.76621627808
148,148,11.36513137817,18.27892112732,18.94188690186,18.94188690186,18.94188690186,18.94188690186,18.94188690186
149,149,11.47152042389,18.45002937317,19.11920166016,19.11920166016,19.11920166016,19.11920166016,19.11920166016
150,150,11.57890605927,18.62273979187,19.29817581177,19.29817581177,19.29817581177,19.29817581177,19.29817581177
151,151,11.6872959137,18.79706764221,19.47882652283,19.47882652283,19.47882652283,19.47882652283,19.47882652283
152,152,11.79669952393,18.97302627563,19.66116714478,19.66116714478,19.66116714478,19.66116714478,19.66116714478
153,153,11.90713024139,19.15063285828,19.8452167511,19.8452167511,19.8452167511,19.8452167511,19.8452167511
154,154,12.01859283447,19.32990264893,20.03098678589,20.03098678589,20.03098678589,20.03098678589,20.03098678589
155,155,12.13109874725,19.51085090637,20.21849822998,20.21849822998,20.21849822998,20.21849822998,20.21849822998
156,156,12.24465847015,19.69349098206,20.40776252747,20.40776252747,20.40776252747,20.40776252747,20.40776252747
157,157,12.35928058624,19.87784194946,20.59880065918,20.59880065918,20.59880065918,20.59880065918,20.59880065918
158,158,12.47497558594,20.06391906738,20.79162597656,20.79162597656,20.79162597656,20.79162597656,20.79162597656
159,159,12.59175395966,20.2517375946,20.98625564575,20.98625564575,20.98625564575,20.98625564575,20.98625564575
160,160,12.70962524414,20.44131469727,21.18270874023,21.18270874023,21.18270874023,21.18270874023,21.18270874023
161,161,12.82859992981,20.63266563416,21.3810005188,21.3810005188,21.3810005188,21.3810005188,21.3810005188
162,162,12.94868946075,20.82580757141,21.58114814758,21.58114814758,21.58114814758,21.58114814758,21.58114814758
163,163,13.06990146637,21.02075767517,21.78316879272,21.78316879272,21.78316879272,21.78316879272,21.78316879272
164,164,13.1922492981,21.21753311157,21.98708152771,21.98708152771,21.98708152771,21.98708152771,21.98708152771
165,165,13.315741539,21.41615104675,22.19290351868,22.19290351868,22.19290351868,22.19290351868,22.19290351868
166,166,13.44039058685,21.61662864685,22.40065002441,22.40065002441,22.40065002441,22.40065002441,22.40065002441
167,167,13.56620597839,21.81898117065,22.61034393311,22.61034393311,22.61034393311,22.61034393311,22.61034393311
168,168,13.69319915771,22.023229599,22.82199859619,22.82199859619,22.82199859619,22.82199859619,22.82199859619
169,169,13.82138156891,22.22938919067,23.03563499451,23.03563499451,23.03563499451,23.03563499451,23.03563499451
170,170,13.95076370239,22.43747711182,23.25127220154,23.25127220154,23.25127220154,23.25127220154,23.25127220154
171,171,14.08135700226,22.64751434326,23.46892738342,23.46892738342,23.46892738342,23.46892738342,23.46892738342
172,172,14.21317195892,22.85951805115,23.68861961365,23.68861961365,23.68861961365,23.68861961365,23.68861961365
173,173,14.34622192383,23.07350730896,23.91036987305,23.91036987305,23.91036987305,23.91036987305,23.91036987305
174,174,14.48051643372,23.28949737549,24.13419532776,24.13419532776,24.13419532776,24.13419532776,24.13419532776
175,175,14.61606884003,23.50751113892,24.36011505127,24.36011505127,24.36011505127,24.36011505127,24.36011505127
176,176,14.75289058685,23.72756576538,24.58815002441,24.58815002441,24.58815002441,24.58815002441,24.58815002441
177,177,14.89099216461,23.94967842102,24.81831932068,24.81831932068,24.81831932068,24.81831932068,24.81831932068
178,178,15.03038692474,24.17387199402,25.0506439209,25.0506439209,25.0506439209,25.0506439209,25.0506439209
179,179,15.17108631134,24.40016365051,25.28514289856,25.28514289856,25.28514289856,25.28514289856,25.28514289856
180,180,15.31310272217,24.62857437134,25.5218372345,25.5218372345,25.5218372345,25.5218372345,25.5218372345
181,181,15.45644855499,24.85912132263,25.76074790955,25.76074790955,25.76074790955,25.76074790955,25.76074790955
182,182,15.60113716125,25.09182929993,26.00189399719,26.00189399719,26.00189399719,26.00189399719,26.00189399719
183,183,15.74717903137,25.32671356201,26.24529838562,26.24529838562,26.24529838562,26.24529838562,26.24529838562
184,184,15.89458847046,25.56379699707,26.49098014832,26.49098014832,26.49098014832,26.49098014832,26.49098014832
185,185,16.04337882996,25.80309867859,26.73896408081,26.73896408081,26.73896408081,26.73896408081,26.73896408081
186,186,16.19355964661,26.04464149475,26.98926734924,26.98926734924,26.98926734924,26.98926734924,26.98926734924
187,187,16.34514808655,26.28844642639,27.2419128418,27.2419128418,27.2419128418,27.2419128418,27.2419128418
188,188,16.49815559387,26.534532547,27.496925354,27.496925354,27.496925354,27.496925354,27.496925354
189,189,16.65259361267,26.78292274475,27.75432395935,27.75432395935,27.75432395935,27.75432395935,27.75432395935
190,190,16.80847930908,27.03363800049,28.01413154602,28.01413154602,28.01413154602,28.01413154602,28.01413154602
191,191,16.9658241272,27.28669929504,28.27637290955,28.27637290955,28.27637290955,28.27637290955,28.27637290955
192,192,17.12464141846,27.54213142395,28.54106903076,28.54106903076,28.54106903076,28.54106903076,28.54106903076
193,193,17.2849445343,27.79995346069,28.8082408905,28.8082408905,28.8082408905,28.8082408905,28.8082408905
194,194,17.44674873352,28.06018829346,29.07791519165,29.07791519165,29.07791519165,29.07791519165,29.07791519165
195,195,17.61006736755,28.32286071777,29.35011291504,29.35011291504,29.35011291504,29.35011291504,29.35011291504
196,196,17.77491569519,28.58798980713,29.62486076355,29.62486076355,29.62486076355,29.62486076355,29.62486076355
197,197,17.94130706787,28.8556022644,29.90217971802,29.90217971802,29.90217971802,29.90217971802,29.90217971802
198,198,18.10925674438,29.12572097778,30.18209266663,30.18209266663,30.18209266663,30.18209266663,30.18209266663
199,199,18.27877616882,29.3983669281,30.4646282196,30.4646282196,30.4646282196,30.4646282196,30.4646282196
200,200,18.44988441467,29.67356491089,30.74980735779,30.74980735779,30.74980735779,30.74980735779,30.74980735779
201,201,18.62259483337,29.95133781433,31.03765678406,31.03765678406,31.03765678406,31.03765678406,31.03765678406
202,202,18.79692077637,30.23171424866,31.32820129395,31.32820129395,31.32820129395,31.32820129395,31.32820129395
203,203,18.97287750244,30.51471328735,31.62146377563,31.62146377563,31.62146377563,31.62146377563,31.62146377563
204,204,19.15048408508,30.8003616333,31.91747283936,31.91747283936,31.91747283936,31.91747283936,31.91747283936
205,205,19.32975196838,31.08868408203,32.21625137329,32.21625137329,32.21625137329,32.21625137329,32.21625137329
206,206,19.51069641113,31.37970542908,32.51782989502,32.51782989502,32.51782989502,32.51782989502,32.51782989502
207,207,19.69333648682,31.67345046997,32.82222747803,32.82222747803,32.82222747803,32.82222747803,32.82222747803
208,208,19.87768554688,31.96994590759,33.12947845459,33.12947845459,33.12947845459,33.12947845459,33.12947845459
209,209,20.06376075745,32.26921463013,33.43960189819,33.43960189819,33.43960189819,33.43960189819,33.43960189819
210,210,20.25157928467,32.5712890625,33.75263214111,33.75263214111,33.75263214111,33.75263214111,33.75263214111
211,211,20.44115447998,32.87619018555,34.06858825684,34.06858825684,34.06858825684,34.06858825684,34.06858825684
212,212,20.63250350952,33.18394470215,34.38750457764,34.38750457764,34.38750457764,34.38750457764,34.38750457764
213,213,20.82564353943,33.49457931519,34.7094078064,34.7094078064,34.7094078064,34.7094078064,34.7094078064
214,214,21.02059364319,33.80812072754,35.0343208313,35.0343208313,35.0343208313,35.0343208313,35.0343208313
215,215,21.21736717224,34.12459945679,35.36227798462,35.36227798462,35.36227798462,35.36227798462,35.36227798462
216,216,21.41598320007,34.44403839111,35.69330596924,35.69330596924,35.69330596924,35.69330596924,35.69330596924
217,217,21.61645889282,34.76647186279,36.02743148804,36.02743148804,36.02743148804,36.02743148804,36.02743148804
218,218,21.81880950928,35.09191894531,36.36468505859,36.36468505859,36.36468505859,36.36468505859,36.36468505859
219,219,22.02305603027,35.42041397095,36.70509338379,36.70509338379,36.70509338379,36.70509338379,36.70509338379
220,220,22.2292137146,35.75198745728,37.0486907959,37.0486907959,37.0486907959,37.0486907959,37.0486907959
221,221,22.43730163574,36.08666229248,37.3955039978,37.3955039978,37.3955039978,37.3955039978,37.3955039978
222,222,22.64733695984,36.42446899414,37.74556350708,37.74556350708,37.74556350708,37.74556350708,37.74556350708
223,223,22.85933876038,36.76543807983,38.09889984131,38.09889984131,38.09889984131,38.09889984131,38.09889984131
224,224,23.07332611084,37.10960006714,38.45554351807,38.45554351807,38.45554351807,38.45554351807,38.45554351807
225,225,23.28931617737,37.45698165894,38.81552505493,38.81552505493,38.81552505493,38.81552505493,38.81552505493
226,226,23.5073261261,37.8076171875,39.17887878418,39.17887878418,39.17887878418,39.17887878418,39.17887878418
227,227,23.72737884521,38.16153335571,39.54563140869,39.54563140869,39.54563140869,39.54563140869,39.54563140869
228,228,23.94949150085,38.51876449585,39.91581726074,39.91581726074,39.91581726074,39.91581726074,39.91581726074
229,229,24.1736831665,38.87933731079,40.28947067261,40.28947067261,40.28947067261,40.28947067261,40.28947067261
230,230,24.39997291565,39.24328994751,40.66662216187,40.66662216187,40.66662216187,40.66662216187,40.66662216187
231,231,24.62837982178,39.61064529419,41.04730224609,41.04730224609,41.04730224609,41.04730224609,41.04730224609
232,232,24.85892677307,39.9814414978,41.43154525757,41.43154525757,41.43154525757,41.43154525757,41.43154525757
233,233,25.09163093567,40.35570907593,41.81938552856,41.81938552856,41.81938552856,41.81938552856,41.81938552856
234,234,25.32651519775,40.73347854614,42.21085739136,42.21085739136,42.21085739136,42.21085739136,42.21085739136
235,235,25.56359672546,41.11478424072,42.60599517822,42.60599517822,42.60599517822,42.60599517822,42.60599517822
236,236,25.80289649963,41.49966049194,43.00482940674,43.00482940674,43.00482940674,43.00482940674,43.00482940674
237,237,26.04443740845,41.88813781738,43.40739822388,43.40739822388,43.40739822388,43.40739822388,43.40739822388
238,238,26.28824043274,42.28025436401,43.81373214722,43.81373214722,43.81373214722,43.81373214722,43.81373214722
239,239,26.534324646,42.67604064941,44.22387313843,44.22387313843,44.22387313843,44.22387313843,44.22387313843
240,240,26.7827129364,43.07553100586,44.63785552979,44.63785552979,44.63785552979,44.63785552979,44.63785552979
241,241,27.03342628479,43.47875976563,45.05570983887,45.05570983887,45.05570983887,45.05570983887,45.05570983887
242,242,27.286485672,43.88576507568,45.47747802734,45.47747802734,45.47747802734,45.47747802734,45.47747802734
243,243,27.54191398621,44.29658126831,45.90319061279,45.90319061279,45.90319061279,45.90319061279,45.90319061279
244,244,27.7997341156,44.71123886108,46.33288955688,46.33288955688,46.33288955688,46.33288955688,46.33288955688
245,245,28.05996894836,45.12978363037,46.76661300659,46.76661300659,46.76661300659,46.76661300659,46.76661300659
246,246,28.32263755798,45.55224227905,47.20439529419,47.20439529419,47.20439529419,47.20439529419,47.20439529419
247,247,28.58776664734,45.9786567688,47.64627838135,47.64627838135,47.64627838135,47.64627838135,47.64627838135
248,248,28.85537719727,46.40906524658,48.09229278564,48.09229278564,48.09229278564,48.09229278564,48.09229278564
249,249,29.12549209595,46.84349822998,48.54248428345,48.54248428345,48.54248428345,48.54248428345,48.54248428345
250,250,29.39813613892,47.28200149536,48.99689102173,48.99689102173,48.99689102173,48.99689102173,48.99689102173
251,251,29.67333221436,47.724609375,49.45555114746,49.45555114746,49.45555114746,49.45555114746,49.45555114746
252,252,29.95110321045,48.17136001587,49.91850662231,49.91850662231,49.91850662231,49.91850662231,49.91850662231
253,253,30.23147583008,48.62229156494,50.38579559326,50.38579559326,50.38579559326,50.38579559326,50.38579559326
254,254,30.51447296143,49.07744598389,50.85745620728,50.85745620728,50.85745620728,50.85745620728,50.85745620728
255,255,30.80011940002,49.53685760498,51.33353424072,51.33353424072,51.33353424072,51.33353424072,51.33353424072
256,256,31.08843994141,50.00057220459,51.81406784058,51.81406784058,51.81406784058,51.81406784058,51.81406784058
257,257,31.3794593811,50.46862792969,52.29909896851,52.29909896851,52.29909896851,52.29909896851,52.29909896851
258,258,31.67320251465,50.94106674194,52.78866958618,52.78866958618,52.78866958618,52.78866958618,52.78866958618
259,259,31.96969413757,51.41792678833,53.28282546997,53.28282546997,53.28282546997,53.28282546997,53.28282546997
260,260,32.26896286011,51.89925003052,53.78160476685,53.78160476685,53.78160476685,53.78160476685,53.78160476685
261,261,32.57103347778,52.38507843018,54.28505706787,54.28505706787,54.28505706787,54.28505706787,54.28505706787
262,262,32.87593078613,52.87545394897,54.79321670532,54.79321670532,54.79321670532,54.79321670532,54.79321670532
