ID,Pos_0,Pos_1,Pos_2,Rot_0,Rot_1,Rot_2
22082,3310,-357,244,0,0,206.93353271484
22085,3341.1840820312,-320.56423950195,264.90625,0,0,221.12561035156
22086,3271.1599121094,-351.0830078125,256,0,0,0
22097,3256.6899414062,-334.21200561523,257.93600463867,0,0,43.13850021362
22098,3286.8664550781,-310.79339599609,291.32034301758,0,0,0
22099,3298.3999023438,-360.25,245.41600036621,0,0,37.00777816772
22100,3311.1875,-352.34722900391,288.68753051758,0,0,0
22101,3254.6372070312,-354.85763549805,252.30078125,0,0,213.75775146484
22102,3216.7265625,-378.47915649414,254.02241516113,0,0,217.77709960938
22103,3181.2543945312,-410.75,249.6908416748,0,0,0
22106,3254.6372070312,-354.85763549805,270.38876342773,0,0,213.75775146484
22107,3216.7265625,-378.47915649414,272.11044311523,0,0,217.77709960938
22108,3181.2543945312,-410.75,267.77865600586,0,0,0
22236,1744.0173339844,-4363.6440429688,174.92219543457,0,0,0
22250,1847.171875,-4412.2846679688,136.45687866211,0,0,308.1526184082
22251,1855.8489990234,-4429.9272460938,142.72630310059,0,0,294.22668457031
22252,1858.90625,-4440.7099609375,143.77978515625,0,0,244.10327148438
22253,1852.5329589844,-4450.3227539062,143.6130065918,0,0,212.4469909668
22254,1834.7552490234,-4456.064453125,144.88703918457,0,0,168.81433105469
22255,1809.9879150391,-4441.9096679688,148.30296325684,0,0,126.15366363525
22261,1795.9028320312,-4402.8891601562,150.82550048828,356.79830932617,3.31513881683,159.44439697266
22263,2290.3837890625,4966.5346679688,73.8664855957,0,0,319.6047668457
22264,2305.6892089844,4968.025390625,76.82871246338,0,0,333.59747314453
22265,2318.2221679688,4970.5668945312,77.01052856445,0,0,356.31604003906
22266,2329.2292480469,4974.1293945312,77.17371368408,8.41117477417,1.29130089283,13.44946289063
22267,2340.6354980469,4983.7568359375,77.03517913818,0,0,34.16967773438
22268,2351.1337890625,5003.6962890625,74.8247833252,0,0,0
22272,1795.2742919922,-4424.3627929688,165.65425109863,0,0,326.16033935547
22273,1804.9791259766,-4373.4985351562,176.54110717773,0,0,325.41482543945
22274,1843.7882080078,-4358.609375,182.77149963379,0,0,309.43579101563
22275,1881.0173339844,-4374.4428710938,187.96015930176,0,0,307.38348388672
22276,1898.765625,-4386.3837890625,186.46519470215,0,0,305.23620605469
22278,1844.1510009766,-4437.6474609375,143.23272705078,0,0,307.09899902344
22279,1867.8211669922,-4469.2846679688,153.48948669434,0,0,303.68936157227
22280,1892.3316650391,-4509.9204101562,164.41209411621,0,0,296.70245361328
22281,1903.703125,-4535.8959960938,165.47917175293,0,0,292.4228515625
22410,2292.4426269531,4954.7368164062,71.17642974854,0,0,319.6047668457
22411,2305.2551269531,4966.8525390625,73.44886779785,0,0,333.59747314453
22412,2317.5363769531,4979.0068359375,78.18126678467,0,0,356.31604003906
22413,2326.5434570312,4989.1665039062,81.35662841797,8.41117477417,1.29130089283,208.6708984375
22414,2336.3002929688,4997.5288085938,79.93663787842,0,0,34.16967773438
22415,2346.7829589844,5008.5112304688,73.31242370605,0,0,0
22416,2287.9235839844,4952.5244140625,72.26982879639,0,0,319.6047668457
22417,2294.2153320312,4972.0380859375,72.37523651123,0,0,333.59747314453
22418,2299.9792480469,4990.6171875,71.87824249268,0,0,356.31604003906
22419,2306.796875,5004.0322265625,71.24571228027,8.41117477417,1.29130089283,208.6708984375
22420,2325.9306640625,5012.6083984375,69.12761688232,0,0,34.16967773438
22421,2344.1684570312,5014.046875,70.02419281006,0,0,0
22864,-35.73095703125,-3.3076171875,-0.00419807434,0,0,241.99206542969
22865,-35.77783203125,-22.1240234375,-0.00031280518,0,0,280.46099853516
22866,0.45068359375,-19.8671875,-0.00011253357,0,0,20.62173461914
22867,60.1875,-3.3125,1.97845649719,0,0,131.89288330078
22868,12.83544921875,26.310546875,-0.00923728943,0,0,125.87069702148
22870,-35.87744140625,-5.9892578125,0.00024986267,0,0,59.53656005859
22871,-17.095703125,25.9423828125,0.00025749207,0,0,46.2862663269
22872,4.927734375,36.6904296875,-0.00028610229,0,0,2.31963849068
22873,37.36474609375,28.1484375,-0.03556442261,0,0,320.77789306641
22874,46.18701171875,3.013671875,0.00025749207,0,0,266.75283813477
22875,34.69580078125,-18.89453125,0.00024986267,0,0,211.50831604004
22876,7.02099609375,-20.9951171875,0.00018882751,0,0,187.82710266113
22877,-15.72900390625,-25.826171875,-0.0006313324,0,0,188.28564453125
22878,-25.328125,-25.7060546875,0.00023651123,0,0,179.28308105469
22900,3634.4582519531,-654.17016601563,9.10218334198,0,0,281.15481567383
22901,3636.1962890625,-662.984375,8.3765001297,0,0,279.23419189453
22902,3636.7961425781,-668.55035400391,-2.48647403717,0,0,276.04086303711
22903,3637.1918945312,-672.39239501953,-16.00809669495,0,0,275.88104248047
22904,3660.7900390625,-641.24652099609,4.54411554337,0,0,315.41436767578
22905,3665.9157714844,-646.29864501953,4.01974582672,0,0,316.26205444336
22906,3672.1259765625,-652.09375,-7.24184846878,0,0,320.67068481445
22907,3674.6223144531,-653.43231201172,-21.95646095276,0,0,322.59466552734
22908,3666.6633300781,-636.359375,5.48714971542,0,0,343.87652587891
22909,3671.9782714844,-637.89581298828,3.84552431107,0,0,344.97763061523
22910,3676.8715820312,-639.09893798828,-1.53920662403,0,0,352.16372680664
22911,3681.3889160156,-639.19097900391,-16.47888183594,0,0,358.83251953125
22912,3656.328125,-646.80206298828,5.15264749527,0,0,299.62860107422
22913,3659.0207519531,-651.53643798828,4.13445997238,0,0,295.78540039063
22914,3662.3342285156,-659.234375,-6.83931970596,0,0,287.9162902832
22915,3664.2570800781,-667.73266601563,-30.36848258972,0,0,282.74926757813
23007,3258.4541015625,-360.39932250977,270.38876342773,0,0,213.75775146484
23008,3220.5424804688,-384.02084350586,272.11044311523,0,0,217.77709960938
23009,3185.0703125,-416.29165649414,267.77865600586,0,0,0
23010,3165.7734375,-425.32119750977,244.71885681152,0,0,216.65747070313
23011,3148.1667480469,-437.34027099609,245.94059753418,0,0,213.86706542969
23012,3124.7092285156,-452.10589599609,238.6311340332,0,0,0
23941,-389.96353149414,1915.5451660156,134.56251525879,0,0,180.85787963867
23942,-372.59027099609,1914.9896240234,133.86111450195,0,0,92.80404663086
23943,-384.42709350586,1943.1684570312,128.56532287598,0,0,59.33654785156
23944,-394.79339599609,1944.3853759766,129.51055908203,0,0,71.00888061523
23945,-378.56423950195,1937.1232910156,129.19686889648,0,0,44.32681274414
23946,-357.5625,1862.125,145.09201049805,0,0,0
23947,-439.60763549805,1835.2985839844,144.13299560547,0,0,4.26275634766
23948,-435.47915649414,1833.8889160156,144.12576293945,0,0,4.26275634766
23949,-475.79165649414,1811.53125,150.25694274902,0,0,57.51773071289
23950,-445.734375,1830.1232910156,144.52296447754,0,0,0
23951,-488.99826049805,1912.96875,130.0625,0,0,0
23952,-486.28472900391,1916.5885009766,129.39497375488,0,0,0
23953,-484.71701049805,1912.5139160156,130.35554504395,0,0,0
23954,-482.10244750977,1915.7083740234,129.85948181152,0,0,0
23955,-490.04165649414,1917.03125,129.12950134277,0,0,0
23956,-466.91665649414,1821.8194580078,149.14831542969,0,0,48.74038696289
23957,-464.640625,1818.6927490234,149.12840270996,0,0,0
23958,-452.38540649414,1828.2586669922,145.31230163574,0,0,42.18640136719
23959,-470.68402099609,1816.6597900391,150.06257629395,0,0,56.46502685547
23960,-425.30728149414,1853.9045410156,141.95283508301,0,0,65.01861572266
23961,-343.77258300781,2422.3837890625,166.72175598145,0,0,199.35139465332
23966,-414.87326049805,1904.2048339844,130.7717590332,0,0,308.87069702148
23967,-399.546875,1893.5,132.94529724121,0,0,19.04165649414
23968,-411.97915649414,1901.5451660156,130.77784729004,0,0,204.73107910156
23969,-420.91494750977,1923.78125,131.66220092773,0,0,220.4169921875
23970,-414.18057250977,1899.1110839844,130.80342102051,0,0,62.83355712891
23971,-422.38714599609,1921.4670410156,132.51817321777,0,0,123.79028320313
23972,-424.10589599609,1923.7309570312,132.51750183105,0,0,323.14758300781
23973,-395.69445800781,1894.1735839844,134.08787536621,0,0,192.98037719727
23974,-453.61111450195,1825.0173339844,145.96701049805,0,0,44.97729492188
23975,-455.97915649414,1828.2204589844,145.97798156738,0,0,37.92199707031
23976,-457.06597900391,1823.3090820312,146.86193847656,0,0,43.01873779297
23977,-468.41839599609,1813.5434570312,150.01802062988,0,0,53.98858642578
23978,-470.69097900391,1814.0260009766,150.17335510254,0,0,56.92736816406
23979,-472.95660400391,1815.9826660156,150.27536010742,0,0,37.30801391602
23980,-425.36633300781,1847.2048339844,143.18414306641,0,0,75.39047241211
23981,-427.86459350586,1848.5989990234,143.18072509766,0,0,64.8489074707
23982,-459.04861450195,1825.8853759766,146.83714294434,0,0,37.85113525391
23983,-473.56076049805,1818.9739990234,150.2473449707,0,0,36.38284301758
23984,-428.62847900391,1842.8853759766,143.78657531738,0,0,74.12680053711
23985,-430.77258300781,1849.9340820312,143.17098999023,0,0,53.58023071289
23986,-431.37673950195,1843.9184570312,143.81060791016,0,0,62.70950317383
23987,-433.94964599609,1845.1978759766,143.94375610352,0,0,53.70880126953
23988,-477.25173950195,1807.3350830078,150.11111450195,0,0,58.73034667969
23989,-479.99133300781,1809.234375,150.078125,0,0,58.56280517578
23990,-479.62152099609,1804.25,149.94270324707,0,0,55.90252685547
23991,-482.13540649414,1806.0590820312,149.94966125488,0,0,56.18621826172
23992,-481.92535400391,1800.5625,149.71180725098,0,0,58.53936767578
23993,-484.36285400391,1802.4305419922,149.73611450195,0,0,62.55810546875
23994,-483.61807250977,1796.984375,149.49099731445,0,0,56.14227294922
23995,-486.78125,1798.3177490234,149.44444274902,0,0,56.30010986328
23997,-355.71875,2417.7846679688,181.91389465332,0,0,199.35137939453
23998,-252.42881774902,2272.4011230469,190.92512512207,0,0,199.35137939453
23999,-290.28472900391,2327.2238769531,190.92512512207,0,0,199.35137939453
24003,-389.65798950195,1916.5660400391,134.55383300781,0,0,91.50244140625
24004,-389.58682250977,1918.3211669922,134.1962890625,0,0,87.67803955078
24006,-378.81771850586,1910.1771240234,133.59422302246,0,0,177.00901794434
24007,-385.49478149414,1910.5260009766,133.63194274902,0,0,152.22515869141
24008,-380.61978149414,1918.3715820312,136.61547851563,0,0,199.35137939453
24009,-390.59722900391,1918.4653320312,136.50764465332,0,0,199.35137939453
24010,-387.18057250977,1914.5816650391,134.48532104492,0,0,111.31157684326
24011,-366.76214599609,1897.0972900391,136.23829650879,0,0,199.35137939453
24012,-405.63888549805,1936.90625,135.07612609863,0,0,199.35137939453
24013,-411.09548950195,1908.4478759766,130.64291381836,0,0,65.45780944824
24014,-405.84201049805,1919.953125,130.16999816895,0,0,57.07472991943
24015,-397.40798950195,1929.5850830078,128.90483093262,0,0,34.52046585083
24016,-392.64584350586,1929.0295410156,128.63737487793,0,0,343.90859985352
24017,-392.28646850586,1928.1076660156,128.78022766113,0,0,291.29736328125
24018,-396.05902099609,1902.5086669922,131.97668457031,0,0,139.73414611816
24019,-403.85589599609,1909.1129150391,130.6552734375,0,0,96.69073486328
24020,-398.96527099609,1927.2829589844,129.39112854004,0,0,67.47423553467
24021,-395.72744750977,1928.7117919922,128.89720153809,0,0,358.17526245117
24022,-394.171875,1927.1302490234,128.91249084473,0,0,350.04217529297
24023,-407.10244750977,1909.4235839844,130.57232666016,0,0,62.8842010498
24024,-405.37326049805,1912.8004150391,130.3367767334,0,0,67.68515014648
24025,-404.86285400391,1914.8802490234,130.28713989258,0,0,52.33513259888
24026,-403.17013549805,1915.6545410156,130.47175598145,0,0,38.21102905273
24027,-415.96008300781,1923.40625,130.59628295898,0,0,356.16915893555
24028,-407.94790649414,1922.8697509766,130.14752197266,0,0,354.54446411133
24029,-402.63540649414,1922.1336669922,130.0142364502,0,0,352.11148071289
24030,-412.04513549805,1905.109375,130.74127197266,0,0,60.94016265869
24031,-406.56076049805,1914.9791259766,130.29084777832,0,0,60.94016265869
24032,-415.45660400391,1921.0850830078,130.86611938477,0,0,6.0631275177
24033,-411.38714599609,1921.5173339844,130.14881896973,0,0,352.92568969727
24034,-405.734375,1919.8785400391,130.17164611816,0,0,343.83261108398
24035,-417.30383300781,1922.59375,131.02195739746,0,0,354.94863891602
24036,-406.71701049805,1921.6579589844,130.14852905273,0,0,354.94863891602
24037,-397.37326049805,1903.6129150391,131.5118560791,0,0,139.73399353027
24038,-405.45486450195,1910.4583740234,130.51502990723,0,0,115.27905273438
24039,-403.73959350586,1917.09375,130.2384185791,0,0,70.55386352539
24040,-403.05209350586,1917.2639160156,130.26509094238,0,0,13.90211772919
24041,-385.75,1937.2465820312,128.56532287598,0,0,264.61087036133
24042,-386.38021850586,1930.5660400391,128.56532287598,0,0,264.61087036133
24043,-380.4375,1933.765625,129.07929992676,0,0,240.64608764648
24044,-381.75173950195,1931.4288330078,129.19253540039,0,0,240.64608764648
24045,-394.78472900391,1939.0625,128.64743041992,0,0,290.78048706055
24046,-392.68576049805,1933.53125,128.56616210938,0,0,290.78048706055
24047,-386.08853149414,1903.7899169922,143.3201751709,351.11508178711,1.78826224804,184.11587524414
24048,-392.23959350586,1903.3472900391,142.50885009766,0,0,174.82827758789
24049,-402.08682250977,1905.2379150391,141.71342468262,0,0,161.29002380371
24050,-411.84722900391,1909.9879150391,140.79692077637,0,0,131.31066894531
24051,-413.23263549805,1917.9201660156,140.44187927246,0,0,70.66688537598
24052,-406.50173950195,1925.2239990234,139.00437927246,0,0,27.15110588074
24053,-383.47744750977,1939.7360839844,128.56532287598,0,0,69.09873962402
24054,-377.02777099609,1956.625,128.56532287598,0,0,69.48754882813
24055,-368.22570800781,1980.5017089844,127.53114318848,0,0,69.76377105713
24056,-376.77603149414,1941.6146240234,129.0221862793,0,0,72.18737792969
24057,-371.59548950195,1957.7379150391,128.56532287598,0,0,73.50130462646
24058,-365.30902099609,1980.3298339844,127.46951293945,0,0,74.45014953613
24059,-387.59201049805,1941.5798339844,128.56532287598,0,0,66.27514648438
24060,-380.20486450195,1960.8472900391,128.56532287598,0,0,68.56619262695
24061,-372.11111450195,1981.0139160156,127.84250640869,0,0,68.1322479248
24062,-374.67535400391,1916.7552490234,133.74359130859,0,0,357.04370117188
24063,-362.36978149414,1916.1197509766,133.89627075195,0,0,358.64447021484
24064,-348.33508300781,1916.1319580078,134.97576904297,0,0,357.06872558594
24065,-337.38369750977,1914.8403320312,134.21745300293,0,0,7.91210746765
24066,-331.59548950195,1918.4583740234,138.07278442383,0,0,17.59517669678
24067,-321.10244750977,1920.0035400391,140.78593444824,0,0,8.37695789337
24068,-410.10763549805,1936.1735839844,131.05570983887,0,0,143.12794494629
24069,-424.47222900391,1946.9478759766,131.24885559082,0,0,143.25094604492
24070,-438.04513549805,1957.0347900391,130.49420166016,0,0,147.41499328613
24071,-445.63195800781,1960.4722900391,127.74893951416,0,0,153.43151855469
24072,-461.12152099609,1968.5747070312,122.73092651367,0,0,159.72198486328
24073,-405.84548950195,1937.5225830078,130.71389770508,0,0,0
24074,-420.82119750977,1946.484375,131.2437286377,0,0,149.10276794434
24075,-434.32638549805,1955.3350830078,131.14393615723,0,0,146.76092529297
24076,-445.42361450195,1962.5451660156,127.79514312744,0,0,146.9874420166
24077,-453.50173950195,1967.1197509766,123.95369720459,0,0,138.04177856445
24078,-458.77432250977,1974.5485839844,123.68850708008,0,0,130.00085449219
24082,-394.1875,1927.6875,136.7438659668,0,0,354.02648925781
24083,-400.87673950195,1914.34375,131.85116577148,0,0,69.50817871094
24084,-399.30557250977,1918.4392089844,131.85116577148,0,0,69.21810913086
24085,-398.22744750977,1921.3247070312,131.85116577148,0,0,65.01760864258
24086,-406.60589599609,1916.6528320312,131.85116577148,0,0,69.50845336914
24087,-405.03646850586,1920.7465820312,131.85116577148,0,0,69.23809051514
24088,-403.96008300781,1923.6319580078,131.85116577148,0,0,65.01760864258
24089,-320.08334350586,1924.125,139.57778930664,0,0,246.39602661133
24090,-318.93228149414,1925.1353759766,139.34834289551,0,0,249.92858886719
24091,-310.63888549805,1912.7552490234,142.66963195801,0,0,147.48037719727
24092,-317.05902099609,1918.2742919922,141.64109802246,0,0,166.31646728516
24093,-458.99478149414,1977.9305419922,124.2553024292,0,0,276.23776245117
24094,-473.46182250977,1979.6614990234,121.05490875244,0,0,330.31805419922
24096,-465.03472900391,1969.7309570312,121.78061676025,0,0,338.29943847656
24097,-349.59375,1867.6701660156,142.31469726563,0,0,62.52542114258
24098,-346.72744750977,1873.1822509766,143.08978271484,0,0,62.85531234741
24099,-341.88888549805,1882.6978759766,141.94512939453,0,0,59.1445274353
24100,-337.58334350586,1888.4879150391,141.00480651855,0,0,46.48709487915
24101,-328.73089599609,1896.5572509766,143.30500793457,0,0,45.18095779419
24102,-321.42535400391,1904.7482910156,142.35974121094,0,0,77.48071289063
24105,-345.95138549805,1874.3941650391,146.07173156738,0,0,59.22531509399
24459,-422.51040649414,1860.2326660156,140.28410339355,0,0,72.90022277832
