OffsetPos_0,OffsetPos_1,OffsetPos_2,OffsetRot_0,OffsetRot_1,OffsetRot_2,ID,ComponentType,ExteriorComponentID
-3.28329992294,11.83059978485,16.98060035706,0,0,90,5804,12,577
0.08609999716,11.83059978485,16.98060035706,0,0,90,5805,12,577
9.73610019684,17.05279922485,4.57499980927,0,0,0,5806,12,577
9.73610019684,14.66390037537,4.57499980927,0,0,0,5807,12,577
9.73610019684,19.44169998169,4.57499980927,0,0,0,5808,12,577
9.47220039368,17.05279922485,10.72220039368,0,0,0,5818,12,577
9.47220039368,14.66390037537,10.72220039368,0,0,0,5819,12,577
9.47220039368,19.44169998169,10.72220039368,0,0,0,5820,12,577
9.47220039368,17.05279922485,13.83329963684,0,0,0,5821,12,577
9.47220039368,14.66390037537,13.83329963684,0,0,0,5822,12,577
9.47220039368,19.44169998169,13.83329963684,0,0,0,5823,12,577
5.05000019073,3.19169998169,6.67500019073,0,0,0,5824,12,577
5.03609991074,3.1888999939,0,0,0,0,5826,11,578
11.48060035706,16.97780036926,0,0,0,0,5828,11,578
0.10000000149,22.29719924927,0,0,0,-90,5829,11,578
14.93060016632,-6.24440002441,5.10830020905,0,0,-90,5832,12,578
10.8111000061,-6.24440002441,5.10830020905,0,0,-90,5833,12,578
10.44719982147,-6.24440002441,5.10830020905,0,0,-90,5834,12,578
15.48890018463,-6.24440002441,5.10830020905,0,0,-90,5835,12,578
20.20280075073,-12.47780036926,5.10830020905,0,0,0,5836,12,578
20.20280075073,-14.86670017242,5.10830020905,0,0,0,5837,12,578
20.20280075073,-10.08889961243,5.10830020905,0,0,0,5838,12,578
-9.15830039978,-18.74440002441,5.10830020905,0,0,90,5839,12,578
-9.15830039978,-6.20830011368,5.10830020905,0,0,-90,5840,12,578
-0.08330000192,-21.61940002441,5.10830020905,0,0,90,5848,12,578
-1.8111000061,-21.61940002441,5.10830020905,0,0,90,5849,12,578
1.64440000057,-21.61940002441,5.10830020905,0,0,90,5850,12,578
15.48890018463,-18.74440002441,5.10830020905,0,0,90,5851,12,578
10.44719982147,-18.74440002441,5.10830020905,0,0,90,5852,12,578
5.05000019073,0.45559999347,5.96670007706,0,0,0,5853,12,578
5.05000019073,-1.48059999943,5.96670007706,0,0,0,5854,12,578
5.05000019073,7.74170017242,5.96670007706,0,0,0,5855,12,578
5.05000019073,6.03049993515,5.96670007706,0,0,0,5856,12,578
10.8111000061,-18.74440002441,5.10830020905,0,0,90,5860,12,578
14.93060016632,-18.74440002441,5.10830020905,0,0,90,5861,12,578
13.03610038757,-6.24440002441,5.10830020905,0,0,-90,5862,12,578
2.5611000061,22.42219924927,5.10830020905,0,0,-90,5863,12,578
-2.61669993401,22.42219924927,5.10830020905,0,0,-90,5864,12,578
-4.64169979095,22.42219924927,5.10830020905,0,0,-90,5865,12,578
4.38329982758,22.42219924927,5.10830020905,0,0,-90,5866,12,578
0,22.42219924927,5.10830020905,0,0,-90,5867,12,578
2.5611000061,22.13059997559,13.39719963074,0,0,-90,5868,12,578
-2.61669993401,22.13059997559,13.39719963074,0,0,-90,5869,12,578
-4.39440011978,22.13059997559,13.39719963074,0,0,-90,5870,12,578
4.38329982758,22.13059997559,13.39719963074,0,0,-90,5871,12,578
0,22.13059997559,13.39719963074,0,0,-90,5872,12,578
2.5611000061,22.13059997559,16.37779998779,0,0,-90,5873,12,578
-2.61669993401,22.13059997559,16.37779998779,0,0,-90,5874,12,578
0,22.13059997559,16.37779998779,0,0,-90,5875,12,578
4.10279989243,11.83059978485,16.98060035706,0,0,90,5876,12,578
-3.88059997559,11.83059978485,16.98060035706,0,0,90,5877,12,578
0,11.83059978485,16.98060035706,0,0,90,5878,12,578
9.47220039368,17.05279922485,10.72220039368,0,0,0,5891,12,578
9.47220039368,14.66390037537,10.72220039368,0,0,0,5892,12,578
9.47220039368,19.44169998169,10.72220039368,0,0,0,5893,12,578
9.47220039368,17.05279922485,13.83329963684,0,0,0,5894,12,578
9.47220039368,14.66390037537,13.83329963684,0,0,0,5895,12,578
-2.1861000061,22.13059997559,16.41390037537,0,0,-90,5896,12,578
2.36389994621,22.13059997559,16.41390037537,0,0,-90,5897,12,578
20.14999961853,-12.47780036926,0,0,0,0,5898,11,578
5.05000019073,3.19169998169,7.34170007706,0,0,0,5899,12,578
5.05000019073,3.19169998169,5.96670007706,0,0,0,5900,12,578
13.03610038757,-18.74440002441,5.10830020905,0,0,90,5901,12,578
9.47220039368,19.44169998169,13.83329963684,0,0,0,5902,12,578
4.9361000061,3.1888999939,0,0,0,0,5992,11,585
11.38059997559,16.97780036926,0,0,0,0,5994,11,585
0,22.29719924927,0,0,0,-90,5995,11,585
20.04999923706,-12.47780036926,0,0,0,0,5997,11,585
14.87779998779,-6.24440002441,5.10830020905,0,0,-90,5999,12,585
10.75829982758,-6.24440002441,5.10830020905,0,0,-90,6000,12,585
10.44719982147,-6.24440002441,5.10830020905,0,0,-90,6001,12,585
15.52499961853,-6.24440002441,5.10830020905,0,0,-90,6002,12,585
20.14999961853,-12.47780036926,5.10830020905,0,0,0,6003,12,585
20.14999961853,-14.86670017242,5.10830020905,0,0,0,6004,12,585
20.14999961853,-10.08889961243,5.10830020905,0,0,0,6005,12,585
-9.21109962463,-18.74440002441,5.10830020905,0,0,90,6006,12,585
-9.21109962463,-6.20830011368,5.10830020905,0,0,-90,6007,12,585
-0.13609999418,-21.61940002441,5.10830020905,0,0,90,6012,12,585
-1.86389994621,-21.61940002441,5.10830020905,0,0,90,6013,12,585
1.59169995785,-21.61940002441,5.10830020905,0,0,90,6014,12,585
13.09169960022,-18.74440002441,5.10830020905,0,0,90,6015,12,585
15.58889961243,-18.74440002441,5.10830020905,0,0,90,6016,12,585
10.44999980927,-18.74440002441,5.10830020905,0,0,90,6017,12,585
4.99720001221,3.19169998169,5.10830020905,0,0,0,6018,12,585
4.99720001221,0.45559999347,5.10830020905,0,0,0,6019,12,585
4.99720001221,-1.75,5.10830020905,0,0,0,6020,12,585
4.99720001221,7.82219982147,5.10830020905,0,0,0,6021,12,585
4.99720001221,6.03049993515,5.10830020905,0,0,0,6022,12,585
10.75829982758,-18.74440002441,5.10830020905,0,0,90,6026,12,585
14.87779998779,-18.74440002441,5.10830020905,0,0,90,6027,12,585
13.09169960022,-6.24440002441,5.10830020905,0,0,-90,6028,12,585
2.50830006599,22.42219924927,5.10830020905,0,0,-90,6029,12,585
-2.66939997673,22.42219924927,5.10830020905,0,0,-90,6030,12,585
-4.55000019073,22.42219924927,5.10830020905,0,0,-90,6031,12,585
4.32219982147,22.42219924927,5.10830020905,0,0,-90,6032,12,585
-0.05279999971,22.42219924927,5.10830020905,0,0,-90,6033,12,585
2.50830006599,22.13059997559,13.39719963074,0,0,-90,6034,12,585
-2.66939997673,22.13059997559,13.39719963074,0,0,-90,6035,12,585
-4.55000019073,22.13059997559,13.39719963074,0,0,-90,6036,12,585
4.32219982147,22.13059997559,13.39719963074,0,0,-90,6037,12,585
-0.05279999971,22.13059997559,13.39719963074,0,0,-90,6038,12,585
2.50830006599,22.13059997559,16.37779998779,0,0,-90,6039,12,585
-2.66939997673,22.13059997559,16.37779998779,0,0,-90,6040,12,585
-0.05279999971,22.13059997559,16.37779998779,0,0,-90,6041,12,585
3.45560002327,11.83059978485,16.98060035706,0,0,90,6042,12,585
-3.63059997559,11.83059978485,16.98060035706,0,0,90,6043,12,585
-0.05279999971,11.83059978485,16.98060035706,0,0,90,6044,12,585
9.68330001831,17.05279922485,4.57499980927,0,0,0,6045,12,585
9.68330001831,14.66390037537,4.57499980927,0,0,0,6046,12,585
9.68330001831,19.44169998169,4.57499980927,0,0,0,6047,12,585
9.41940021515,17.05279922485,10.72220039368,0,0,0,6057,12,585
9.41940021515,14.66390037537,10.72220039368,0,0,0,6058,12,585
9.41940021515,19.44169998169,10.72220039368,0,0,0,6059,12,585
9.41940021515,17.05279922485,13.83329963684,0,0,0,6060,12,585
9.41940021515,14.66390037537,13.83329963684,0,0,0,6061,12,585
9.41940021515,19.44169998169,13.83329963684,0,0,0,6062,12,585
4.99720001221,3.19169998169,6.98059988022,0,0,0,6063,12,585
0,0,0,0,0,0,6065,14,621
0,0,0,0,0,90,6069,14,621
0,0,0,0,0,180,6073,14,621
0,0,0,0,0,-90,6078,14,621
0,-6.22219991684,14.21940040588,0,0,-90,6083,15,621
-6.22219991684,0,14.21940040588,0,0,0,6085,15,621
0,6.22219991684,14.21940040588,0,0,90,6087,15,621
0,5.33330011368,0,0,0,90,6089,16,622
-5.33330011368,0,0,0,0,0,6094,16,622
0,-5.33330011368,0,0,0,-90,6096,16,622
0,0,0,0,0,-90,6099,12,622
0,0,0,0,0,0,6101,12,622
0,0,0,0,0,90,6103,12,622
-5.43060016632,0,0,0,0,0,6105,11,622
0,5.33330011368,0,0,0,90,6106,11,622
0,-5.33330011368,0,0,0,-90,6108,11,622
1.77779996395,0,14.22220039368,0,0,180,6112,15,623
0,-1.77779996395,14.22220039368,0,0,-90,6116,15,623
-1.77779996395,0,14.22220039368,0,0,0,6117,15,623
0,19.54439926147,24.11109924316,0,0,90,6119,15,623
5.44439983368,0,3.5555999279,0,0,0,6125,14,623
0,5.33330011368,3.5555999279,0,0,-90,6131,14,623
-27.11109924316,-13.08619976044,22.73609924316,0,0,0,6139,15,624
0,0,0,0,0,0,6140,16,624
0,0,0,0,0,90,6142,16,624
0,5.33330011368,0,0,0,-90,6148,12,624
0,0,0,0,0,90,6152,11,624
0,0,0,0,0,-90,6154,11,624
0,0,0,0,0,180,6160,16,624
0,0,0,0,0,-90,6163,16,624
0,-5.33330011368,0,0,0,90,6173,12,624
-0.0971999988,0,0,0,0,0,6175,11,624
-27.11109924316,-13.08619976044,22.73609924316,0,0,0,6176,15,625
0,0,0,0,0,0,6177,16,625
0,0,0,0,0,90,6179,16,625
0,5.33330011368,0,0,0,-90,6185,12,625
0,0,0,0,0,90,6189,11,625
0,0,0,0,0,-90,6191,11,625
0,0,0,0,0,180,6197,16,625
0,0,0,0,0,-90,6200,16,625
0.12780000269,-5.33330011368,0,0,0,90,6210,12,625
-0.09449999779,0,0,0,0,0,6212,11,625
-1.77779996395,-0.0083999997,14.22220039368,0,0,0,6213,15,626
1.77779996395,-0.0083999997,14.22220039368,0,0,180,6216,15,626
0,-1.78610002995,14.22220039368,0,0,-90,6220,15,626
0,19.54719924927,20.06669998169,0,0,90,6223,15,626
5.44439983368,0,0,0,0,0,6227,14,626
0,5.33330011368,0,0,0,-90,6235,14,626
1.77779996395,0,14.22220039368,0,0,180,6245,15,627
0,-1.77779996395,14.22220039368,0,0,-90,6249,15,627
-1.77779996395,0,14.22220039368,0,0,0,6252,15,627
0,1.77779996395,14.22220039368,0,0,90,6255,15,627
0,19.55559921265,20.06669998169,0,0,90,6256,15,627
5.44439983368,0,0,0,0,0,6260,14,627
0,-5.33330011368,0,0,0,90,6266,14,627
0,5.33330011368,0,0,0,-90,6273,14,627
5.44439983368,0,0,0,0,0,6284,14,628
0,-5.33330011368,0,0,0,90,6290,14,628
0,5.33330011368,0,0,0,-90,6297,14,628
-1.77779996395,0,14.22220039368,0,0,0,6305,15,628
0,1.77779996395,14.22220039368,0,0,90,6308,15,628
0,19.55559921265,20.77779960632,0,0,90,6311,15,628
1.77779996395,0,14.22220039368,0,0,180,6312,15,628
0,-1.77779996395,14.22220039368,0,0,-90,6316,15,628
0,0,3.5555999279,0,0,0,6320,14,629
0,0,3.5555999279,0,0,90,6324,14,629
0,0,3.5555999279,0,0,180,6328,14,629
0,0,3.5555999279,0,0,-90,6332,14,629
0,6.22219991684,14.21940040588,0,0,90,6335,15,629
0,-6.22219991684,14.21940040588,0,0,-90,6339,15,629
-6.22219991684,0,14.21940040588,0,0,0,6341,15,629
0,0,0,0,0,0,6347,16,630
0,0,0,0,0,90,6351,16,630
0,0,0,0,0,180,6355,16,630
0,0,0,0,0,-90,6359,16,630
0,5.33330011368,0,0,0,-90,6370,12,630
0,-5.33330011368,0,0,0,90,6380,12,630
0,0,0,0,0,90,6381,11,630
0,0,0,0,0,-90,6384,11,630
-0.09449999779,0,0,0,0,0,6385,11,630
0,5.33330011368,0,0,0,90,6386,16,631
-5.33330011368,0,0,0,0,0,6388,16,631
0,-5.33330011368,0,0,0,-90,6392,16,631
-0.01109999977,-0.03880000114,0,0,0,90,6394,12,631
0,0,0,0,0,-90,6396,12,631
0,0,0,0,0,180,6398,12,631
0,0,0,0,0,0,6401,12,631
0,5.33330011368,0,0,0,90,6402,11,631
-5.42780017853,0,0,0,0,0,6403,11,631
0,-5.33330011368,0,0,0,-90,6404,11,631
0,0,0,0,0,0,6409,16,632
0,0,0,0,0,90,6413,16,632
0,0,0,0,0,180,6417,16,632
0,0,0,0,0,-90,6421,16,632
0,5.33330011368,0,0,0,-90,6432,12,632
0,-5.33330011368,0,0,0,90,6442,12,632
0,0,0,0,0,90,6443,11,632
0,0,0,0,0,-90,6446,11,632
-0.09449999779,0,0,0,0,0,6447,11,632
0,0,0,0,0,0,6448,16,633
0,0,0,0,0,90,6450,16,633
0,5.33330011368,0,0,0,-90,6456,12,633
0,0,0,0,0,90,6460,11,633
0,0,0,0,0,-90,6462,11,633
0,0,0,0,0,180,6467,16,633
0,0,0,0,0,-90,6470,16,633
0.08609999716,-5.33330011368,0,0,0,90,6477,12,633
-27.11109924316,-13.08619976044,22.73609924316,0,0,0,6481,15,633
-0.09449999779,0,0,0,0,0,6483,11,633
1.77779996395,0,14.22220039368,0,0,180,6488,15,634
0,-1.77779996395,14.22220039368,0,0,-90,6492,15,634
-1.77779996395,0,14.22220039368,0,0,0,6493,15,634
0,19.54439926147,20.77779960632,0,0,90,6495,15,634
5.44439983368,0,0,0,0,0,6498,14,634
0,5.33330011368,0,0,0,-90,6506,14,634
0,0,0,0,0,0,6518,16,635
0,0,0,0,0,90,6522,16,635
0,0,0,0,0,180,6526,16,635
0,0,0,0,0,-90,6530,16,635
-0.01109999977,5.31939983368,0,0,0,-90,6541,12,635
0,-5.33330011368,0,0,0,90,6551,12,635
0,0,0,0,0,90,6552,11,635
0,0,0,0,0,-90,6555,11,635
-0.09449999779,0,0,0,0,0,6556,11,635
5.44439983368,0,3.5555999279,0,0,0,6560,14,636
0,-5.33330011368,3.5555999279,0,0,90,6566,14,636
0,5.33330011368,3.5555999279,0,0,-90,6573,14,636
-1.77779996395,0,14.22220039368,0,0,0,6581,15,636
0,1.77779996395,14.22220039368,0,0,90,6584,15,636
0,19.55559921265,24.11109924316,0,0,90,6587,15,636
1.77779996395,0,14.22220039368,0,0,180,6588,15,636
0,-1.77779996395,14.22220039368,0,0,-90,6592,15,636
0,0,0,0,0,180,6597,12,637
0,0,0,0,0,-90,6598,12,637
0,0,0,0,0,0,6599,12,637
0,0,0,0,0,90,6602,12,637
0,5.33330011368,0,0,0,90,6603,11,637
-5.42780017853,0,0,0,0,0,6604,11,637
0,-5.33330011368,0,0,0,-90,6605,11,637
0,0,0,0,0,0,6608,14,645
0,0,0,0,0,90,6612,14,645
0,0,0,0,0,180,6616,14,645
0,0,0,0,0,-90,6620,14,645
-6.22219991684,0,14.21940040588,0,0,0,6623,15,645
0,6.22219991684,14.21940040588,0,0,90,6625,15,645
0,-6.22219991684,14.21940040588,0,0,-90,6629,15,645
21.04999923706,-5.03329992294,4.35559988022,0,0,0,11456,12,999
21.04999923706,-5.03329992294,4.35559988022,0,0,0,11465,12,999
