DisplayPos_0,DisplayPos_1,ID,ArtifactID,MaxPurchasableRank,Label,Flags,Tier
0.18805415928,0.48518973589,794,53,1,0,0,0
0.56500124931,0.37389469147,795,53,1,0,0,0
0.52677333355,0.62954348326,796,53,1,1,1,0
0.38965183496,0.34196680784,797,53,1,2,1,0
0.74656951427,0.22427329421,798,53,1,3,1,0
0.6005846858,0.85640364885,800,50,3,4,32,0
0.15519878268,0.79284584522,801,50,3,11,32,0
0.51577955484,0.44875410199,803,38,0,0,18,0
0.33021685481,0.52765989304,804,38,3,4,32,0
0.19411490858,0.779987216,805,38,3,5,32,0
0.2225074321,0.65019851923,806,38,3,6,32,0
0.4588726759,0.28472435474,807,38,3,7,32,0
0.29248833656,0.78294038773,808,38,3,8,32,0
0.60654723644,0.57902520895,809,38,3,9,32,0
0.39883008599,0.67116296291,810,38,3,10,32,0
0.37367463112,0.32334086299,811,38,3,11,32,0
0.54824316502,0.67923086882,812,38,3,12,32,0
0.26732239127,0.43163448572,813,38,1,0,0,0
0.31274300814,0.65431958437,814,38,1,0,0,0
0.44737353921,0.79434424639,815,38,1,0,0,0
0.11307453364,0.86642706394,816,38,1,1,1,0
0.56329971552,0.29681804776,817,38,1,2,1,0
0.62626808882,0.42453056574,818,38,1,3,1,0
0.30466744304,0.54938668013,820,50,3,5,32,0
0.72542583942,0.43278571963,821,50,3,6,32,0
0.20499809086,0.65032142401,822,50,3,7,32,0
0.49547636509,0.36516362429,824,50,3,8,32,0
0.26143601537,0.89038640261,825,50,3,9,32,0
0.40563744307,0.45531231165,826,50,1,0,0,0
0.43144145608,0.90535354614,827,50,1,0,0,0
0.69980150461,0.65051150322,828,50,1,0,0,0
0.68991076946,0.26477453113,829,50,3,12,32,0
0.28779396415,0.72236853838,830,50,1,1,1,0
0.49639037251,0.64070636034,831,50,0,0,18,0
0.61295670271,0.42790296674,832,50,1,2,1,0
0.55314034224,0.75333273411,833,50,1,3,1,0
0.51581567526,0.76709157228,834,45,0,0,18,0
0.52168434858,0.50445574522,835,45,1,1,1,0
0.32756721973,0.69837373495,836,45,1,2,1,0
0.30918049812,0.38930413127,837,45,1,3,1,0
0.36788070202,0.48770087957,838,45,3,11,32,0
0.31901282072,0.27381688356,839,45,1,0,0,0
0.23571671546,0.36705756187,840,45,1,0,0,0
0.32954534888,0.89496219158,841,45,3,12,32,0
0.24499358237,0.5453427434,842,45,3,5,32,0
0.22079767287,0.71576786041,843,45,3,6,32,0
0.64103245735,0.54724228382,844,45,3,7,32,0
0.46110242605,0.67237311602,845,45,1,0,0,0
0.61643791199,0.73435783386,846,45,3,8,32,0
0.42798835039,0.33144298196,847,45,3,9,32,0
0.54444622993,0.35339260101,848,45,3,10,32,0
0.46913659573,0.89789497852,849,45,3,4,32,0
0.7226164937,0.21895886958,851,17,0,0,18,0
0.55004650354,0.60266816616,852,17,3,4,32,0
0.31686365604,0.92086476088,853,17,3,5,32,0
0.63667941093,0.30669561028,854,17,3,6,32,0
0.46528497338,0.86710959673,855,17,3,7,32,0
0.68439275026,0.58765512705,856,17,3,8,32,0
0.50427049398,0.42208841443,857,17,3,9,32,0
0.29785701632,0.75415253639,858,17,3,10,32,0
0.48751941323,0.54276078939,859,17,3,11,32,0
0.39472171664,0.65906196833,860,17,3,12,32,0
0.37739729881,0.8063146472,861,17,1,0,0,0
0.45917600393,0.72372806072,862,17,1,0,0,0
0.58490848541,0.71298933029,863,17,1,0,0,0
0.64667332172,0.4580937922,864,17,1,1,1,0
0.51716715097,0.29976159334,865,17,1,2,1,0
0.17989695072,0.85138839483,866,17,1,3,1,0
0.65448230505,0.43573158979,868,56,3,4,32,0
0.57748425007,0.2924014926,869,56,3,5,32,0
0.77154862881,0.31895127892,870,56,3,6,32,0
0.4182664454,0.75878304243,871,56,3,12,32,0
0.12161576748,0.58693343401,872,56,3,7,32,0
0.32606133819,0.90759795904,873,56,3,8,32,0
0.2843618989,0.47819453478,874,56,3,11,32,0
0.42889618874,0.4257902801,875,56,3,9,32,0
0.51358258724,0.60422837734,876,56,1,0,0,0
0.34735542536,0.62982904911,877,56,1,0,0,0
0.42517322302,0.55876761675,878,56,1,1,1,0
0.55005067587,0.43052172661,879,56,1,2,1,0
0.75585234165,0.20789472759,880,56,1,0,0,0
0.20920240879,0.79167628288,881,56,0,0,18,0
0.68271642923,0.2922295928,882,56,1,3,1,0
0.39382761717,0.80841696262,883,46,0,0,18,0
0.33043891191,0.67740660906,884,46,1,0,0,0
0.50306177139,0.77613425255,885,46,1,0,0,0
0.39263916016,0.42517757416,886,46,1,1,1,0
0.46264055371,0.53082489967,887,46,1,2,1,0
0.23625592887,0.75248169899,888,46,3,4,32,0
0.22374652326,0.49645084143,889,46,3,11,32,0
0.31660142541,0.54364621639,890,46,3,5,32,0
0.66444319487,0.47537493706,891,46,3,6,32,0
0.56911402941,0.66809636354,892,46,3,7,32,0
0.33759155869,0.29256051779,893,46,3,8,32,0
0.5333173275,0.92009693384,894,46,3,9,32,0
0.50602811575,0.3675507009,895,46,3,10,32,0
0.6560421586,0.72011178732,896,46,3,12,32,0
0.56794714928,0.51959234476,897,46,1,3,1,0
0.52685880661,0.27312710881,898,46,1,0,0,0
0.55460709333,0.93205684423,899,41,0,0,18,0
0.61117720604,0.53293794394,900,41,1,1,1,0
0.2876650393,0.37108871341,901,41,1,2,1,0
0.49423757195,0.28095808625,902,41,1,0,0,0
0.16374911368,0.61809927225,903,41,1,0,0,0
0.40366712213,0.61049240828,904,41,1,0,0,0
0.53806877136,0.60361737013,905,41,3,4,32,0
0.22037950158,0.7416858077,906,41,3,5,32,0
0.55100297928,0.40665754676,907,41,3,10,32,0
0.44571635127,0.69991904497,908,41,3,6,32,0
0.41752934456,0.36202296615,909,41,3,12,32,0
0.35542225838,0.79130584002,910,41,3,7,32,0
0.23777915537,0.54283738136,911,41,3,11,32,0
0.43122908473,0.81704777479,912,41,3,8,32,0
0.5275747776,0.72493445873,913,41,3,9,32,0
0.55030030012,0.35840389132,915,39,3,4,32,0
0.12316080928,0.80808627605,916,39,3,5,32,0
0.50471496582,0.49988943338,917,39,3,6,32,0
0.37639525533,0.51318866014,918,39,3,7,32,0
0.42575651407,0.30360010266,919,39,3,8,32,0
0.22798214853,0.74242842197,920,39,3,9,32,0
0.08065015823,0.66789990664,921,39,3,10,32,0
0.66677057743,0.4149543941,922,39,3,11,32,0
0.14949761331,0.35936439037,923,39,3,12,32,0
0.30292373896,0.6439729929,924,39,1,0,0,0
0.6627920866,0.53596866131,925,39,1,0,0,0
0.28135436773,0.2669801414,926,39,1,0,0,0
0.07716076821,0.50468885899,927,39,1,0,1,0
0.18254633248,0.92668539286,928,39,1,0,1,0
0.75770062208,0.55047565699,929,39,1,0,1,0
0.277148664,0.86963683367,930,41,1,3,1,0
0.36878332496,0.9347974658,931,51,0,0,18,0
0.44651755691,0.5828551054,932,51,1,1,1,0
0.58639484644,0.35679966211,933,51,1,2,1,0
0.42595392466,0.30182698369,934,51,1,3,1,0
0.41905534267,0.70124608278,935,51,1,0,0,0
0.67503124475,0.68469083309,936,51,1,0,0,0
0.22707429528,0.4802685678,937,51,1,0,0,0
0.31014177203,0.35487490892,938,51,3,4,32,0
0.21037584543,0.68518525362,939,51,3,11,32,0
0.51666045189,0.71651732922,940,51,3,5,32,0
0.6718083024,0.48571801186,941,51,3,6,32,0
0.49027422071,0.40696290135,942,51,3,7,32,0
0.28570112586,0.83962458372,943,51,3,8,32,0
0.33132243156,0.62132561207,944,51,3,9,32,0
0.59532803297,0.87024998665,945,51,3,12,32,0
0.46751236916,0.92604792118,946,51,3,10,32,0
0.56802368164,0.5266456604,948,57,3,4,32,0
0.35207334161,0.82924973965,949,57,3,5,32,0
0.45720130205,0.5109359622,950,57,3,11,32,0
0.46509468555,0.40640312433,951,57,3,7,32,0
0.29130640626,0.30333635211,952,57,3,8,32,0
0.17018894851,0.3102530539,953,57,3,9,32,0
0.26304328442,0.71568751335,954,57,3,10,32,0
0.17066031694,0.48090782762,955,57,3,6,32,0
0.36741498113,0.65225636959,956,57,3,12,32,0
0.46089687943,0.63938140869,957,57,1,0,0,0
0.39306673408,0.28811427951,958,57,1,0,0,0
0.16101635993,0.63469058275,959,57,1,0,0,0
0.31219545007,0.45106703043,960,57,0,0,18,0
0.23139679432,0.38626658916,961,57,1,1,1,0
0.46228247881,0.77730983496,962,57,1,2,1,0
0.26690414548,0.64675486088,963,48,1,2,1,0
0.54798656702,0.51744103432,964,48,1,3,1,0
0.47982096672,0.91207253933,965,48,0,0,18,0
0.366279006,0.38516530395,966,48,1,1,1,0
0.39266115427,0.50964474678,967,48,1,0,0,0
0.13800859451,0.92640000582,968,48,1,0,0,0
0.52441942692,0.30864021182,969,48,3,11,32,0
0.68150991201,0.45698475838,970,48,3,4,32,0
0.67178755999,0.24367281795,971,48,3,5,32,0
0.42169392109,0.65650063753,972,48,3,6,32,0
0.75702983141,0.63714742661,973,48,1,0,0,0
0.30273479223,0.84590572119,974,48,3,12,32,0
0.22033029795,0.45182165504,975,48,3,9,32,0
0.04925538599,0.53310203552,976,48,3,7,32,0
0.12698705494,0.71695542336,977,48,3,8,32,0
0.53995794058,0.64679372311,979,57,1,3,1,0
0.06063390151,0.88254386187,980,35,1,1,1,0
0.5825086832,0.40665736794,981,35,1,2,1,0
0.32622733712,0.91390645504,982,35,1,3,1,0
0.73803710938,0.23001620173,984,35,0,0,18,0
0.27098283172,0.80375939608,985,35,1,0,0,0
0.42597472668,0.7814899087,986,35,1,0,0,0
0.23939584196,0.67859786749,987,35,1,0,0,0
0.15130656958,0.93947428465,988,35,3,4,32,0
0.70104849339,0.49985206127,989,35,3,5,32,0
0.23833294213,0.93997180462,990,35,3,6,32,0
0.50049322844,0.29067108035,991,35,3,7,32,0
0.54262548685,0.63535380363,992,35,3,8,32,0
0.49844974279,0.51331329346,993,35,3,11,32,0
0.40193584561,0.46432745457,994,35,3,12,32,0
0.41995918751,0.60451191664,995,35,3,9,32,0
0.33690077066,0.70300847292,996,35,3,10,32,0
0.22282773256,0.57755321264,997,1,1,0,1,0
0.18252129853,0.60182189941,999,39,0,0,18,0
0.62665194273,0.41161337495,1000,3,3,4,32,0
0.28863963485,0.77800559998,1001,3,3,5,32,0
0.32001745701,0.62567150593,1002,3,3,6,32,0
0.37421771884,0.87263333797,1003,3,3,7,32,0
0.49941337109,0.48644667864,1004,3,3,8,32,0
0.74713987112,0.47101861238,1005,3,3,11,32,0
0.6063657999,0.66760504246,1006,3,3,9,32,0
0.15089960396,0.90007072687,1007,3,3,12,32,0
0.1809668839,0.76538896561,1008,3,3,10,32,0
0.4462659657,0.65252119303,1010,3,0,0,18,0
0.26931387186,0.89836746454,1011,3,1,0,0,0
0.6872035265,0.58179354668,1012,3,1,0,0,0
0.53604674339,0.87203663588,1013,3,1,0,0,0
0.05176275223,0.87103992701,1014,3,1,1,1,0
0.76101392508,0.33379289508,1015,3,1,2,1,0
0.39563190937,0.50970172882,1016,3,1,3,1,0
0.48327422142,0.45702949166,1021,73,1,0,2,0
0.44340807199,0.66303163767,1022,73,3,0,0,0
0.41156676412,0.55373567343,1023,73,3,0,0,0
0.52910351753,0.33283263445,1024,73,3,0,0,0
0.59718650579,0.22937235236,1025,73,3,0,0,0
0.76104485989,0.73365932703,1026,73,3,0,0,0
0.60976320505,0.87411743402,1027,73,3,0,0,0
0.32664939761,0.16307078302,1028,73,1,0,0,0
0.31098532677,0.64763492346,1029,73,1,0,0,0
0.63897716999,0.58186250925,1030,73,1,0,0,0
0.7707259059,0.06777095795,1031,73,0,0,8,0
0.27597483993,0.52280288935,1032,73,1,0,1,0
0.10184626281,0.16306968033,1033,73,1,0,1,0
0.15275920928,0.90350198746,1034,59,3,11,32,0
0.35393476486,0.28470629454,1035,59,3,12,32,0
0.51442062855,0.31520986557,1036,59,3,4,32,0
0.40478229523,0.41810372472,1037,59,3,5,32,0
0.19003452361,0.64992076159,1038,59,3,6,32,0
0.07607943565,0.52547442913,1039,59,3,7,32,0
0.07788413018,0.30963790417,1040,59,3,8,32,0
0.57031929493,0.44130122662,1041,59,3,9,32,0
0.665150702,0.37545311451,1042,59,3,10,32,0
0.23780438304,0.48584973812,1043,59,1,0,0,0
0.19219522178,0.28028023243,1044,59,1,0,0,0
0.12186466902,0.70033425093,1045,59,1,0,0,0
0.75308179855,0.52969002724,1046,59,1,1,1,0
0.28221014142,0.36981254816,1047,59,1,2,1,0
0.233766675,0.86920750141,1048,59,1,3,1,0
0.19268400967,0.39865532517,1049,59,0,0,18,0
0.43974164128,0.54973655939,1052,44,0,0,18,0
0.72822415829,0.29576802254,1053,44,1,1,1,0
0.07486893237,0.93160450459,1054,44,1,2,1,0
0.73751324415,0.44911706448,1055,44,1,3,1,0
0.53865855932,0.31976047158,1056,44,1,0,0,0
0.18955713511,0.89335221052,1057,44,1,0,0,0
0.62989372015,0.50658226013,1058,44,1,0,0,0
0.69476312399,0.6239259243,1059,44,3,4,32,0
0.38417842984,0.72030067444,1060,44,3,5,32,0
0.33702835441,0.50918251276,1061,44,3,6,32,0
0.64806830883,0.38220849633,1062,44,3,11,32,0
0.43403896689,0.34632098675,1063,44,3,7,32,0
0.18801480532,0.65104401112,1064,44,3,8,32,0
0.52441626787,0.6228607893,1065,44,3,9,32,0
0.07397910953,0.731366992,1066,44,3,12,32,0
0.52414852381,0.47217985988,1067,44,3,10,32,0
0.64699971676,0.88680410385,1068,34,0,0,18,0
0.57031738758,0.64818000793,1070,34,3,4,32,0
0.49388489127,0.51228606701,1071,34,3,5,32,0
0.10778944194,0.38196796179,1072,34,3,6,32,0
0.35881215334,0.71387970448,1073,34,3,7,32,0
0.20930495858,0.22011685371,1074,34,3,8,32,0
0.25830820203,0.67746907473,1075,34,3,9,32,0
0.46390253305,0.81318068504,1076,34,3,10,32,0
0.42686372995,0.37362101674,1077,34,3,11,32,0
0.24038723111,0.39425733685,1078,34,3,12,32,0
0.33211234212,0.30784460902,1079,34,1,0,0,0
0.19013811648,0.54433983564,1080,34,1,0,0,0
0.35701733828,0.52619898319,1081,34,1,0,0,0
0.30052950978,0.86784821749,1082,34,1,1,1,0
0.57709217072,0.43071293831,1083,34,1,2,1,0
0.06031755731,0.18843837082,1084,34,1,3,1,0
0.30586311221,0.59747982025,1089,74,0,0,0,0
0.20263230801,0.76802587509,1090,12,3,12,32,0
0.38457533717,0.34076082706,1091,12,1,0,0,0
0.59741777182,0.89114707708,1092,12,1,3,1,0
0.58424437046,0.27938073874,1094,50,3,10,32,0
0.69474923611,0.15683251619,1095,56,3,10,32,0
0.51592057943,0.57512581348,1096,60,0,0,18,0
0.21833868325,0.85387516022,1097,60,1,0,0,0
0.63819372654,0.65232503414,1098,60,1,1,1,0
0.1503919363,0.93233078718,1099,60,3,4,32,0
0.27145662904,0.93607491255,1100,60,3,5,32,0
0.38735258579,0.77382165194,1101,60,3,6,32,0
0.2661395669,0.92048788071,1102,42,0,0,18,0
0.29825615883,0.65792757273,1103,42,3,4,32,0
0.4338991046,0.8208361268,1104,42,3,5,32,0
0.27940815687,0.46688205004,1105,42,3,6,32,0
0.57062131166,0.81088316441,1106,42,3,7,32,0
0.357224226,0.33699354529,1107,42,3,8,32,0
0.677516222,0.66864466667,1108,42,3,9,32,0
0.53818297386,0.41121441126,1109,42,3,10,32,0
0.38618800044,0.53059089184,1110,42,3,11,32,0
0.51606398821,0.64061552286,1111,42,3,12,32,0
0.43543154001,0.41760250926,1112,42,1,0,0,0
0.40178442001,0.66743046045,1113,42,1,0,0,0
0.59619009495,0.54806733131,1114,42,1,0,0,0
0.48284295201,0.30093699694,1115,42,1,1,1,0
0.67845898867,0.46250909567,1116,42,1,2,1,0
0.61142665148,0.31001031399,1117,42,1,3,1,0
0.08466938138,0.79183202982,1118,2,20,0,5,0
0.40982663631,0.78284746408,1119,16,3,10,32,0
0.35944637656,0.59123301506,1120,49,0,0,18,0
0.34244254231,0.47050568461,1121,49,3,4,32,0
0.43912172318,0.29862186313,1122,49,3,5,32,0
0.48303377628,0.54729169607,1123,49,3,6,32,0
0.23596727848,0.60066533089,1124,49,3,7,32,0
0.50263530016,0.72624880075,1125,49,3,8,32,0
0.21239687502,0.35556510091,1126,49,3,9,32,0
0.57881611586,0.52972710133,1127,49,3,10,32,0
0.12197318673,0.62581342459,1128,49,3,11,32,0
0.25436556339,0.78743255138,1129,49,3,12,32,0
0.14455147088,0.47706368566,1130,49,1,0,0,0
0.3895072937,0.86397475004,1131,49,1,0,0,0
0.52080833912,0.39406493306,1132,49,1,0,0,0
0.12714317441,0.80902671814,1133,49,1,1,1,0
0.59385937452,0.73588049412,1134,49,1,2,1,0
0.32190787792,0.28903594613,1135,49,1,3,1,0
0.41035836935,0.53495424986,1136,36,0,0,18,0
0.04031569511,0.199499771,1137,36,1,1,1,0
0.47666746378,0.71657699347,1138,36,1,2,1,0
