ID,Pos_0,Pos_1,Pos_2,MapID
7336,2642.0500488281,844.01501464844,4.5511598587,571
7337,787.65399169922,-2816.8701171875,4.56562995911,571
7339,-8395.419921875,562.01898193359,91.79740142822,0
7340,45.09560012817,2490.5200195312,-4.29649019241,369
7343,2230.9899902344,5130.7700195312,5.34427976608,571
7344,1009.7299804688,-526.26000976563,13.10000038147,1643
7345,2123.5700683594,186.53999328613,0.48722600937,1642
7346,-2628.080078125,2285.8798828125,12.35229969025,1642
7347,2804.0900878906,4311.3798828125,19.04949951172,1642
7348,-11896.799804688,-3206.7700195312,-11.59619998932,0
7349,3667.8000488281,-3843,44.13999938965,1116
7350,2308.5700683594,447.4700012207,5.11999988556,1116
7351,4066.5,-2382.25,94.84999847412,1265
7352,-248.1130065918,922.90002441406,84.34970092773,530
7353,-247.29499816895,895.95098876953,84.34970092773,530
7354,500.28100585938,1469.6800537109,742.44201660156,1669
7355,4727.4501953125,9862.25,40.93470001221,1669
7356,-2635.6398925781,8698.669921875,-94.17440032959,1669
7357,-828.71997070313,4371.7797851562,738.63598632813,1220
7358,-5024.6899414062,-829.69702148438,495.31900024414,0
7386,2042.7199707031,-4395.740234375,98.2991027832,1
7387,5503.9501953125,-3624.5700683594,1567.3800048828,1
7388,1445.2099609375,-4499.5600585938,18.30640029907,1
7389,2065.919921875,-4390.91015625,98.06620025635,1
7390,995.80798339844,471.87899780273,-48.11719894409,646
7391,990.41900634766,454.3210144043,-44.24729919434,646
7392,2029.2800292969,-4379.7900390625,98.38189697266,1
7393,-4032.7900390625,-6318.5297851562,37.87910079956,0
7394,-4038.3898925781,-6314.7797851562,38.70640182495,0
7395,2047.3299560547,-4378.3901367188,99.0858001709,1
7396,2039.4399414062,-4356.2299804688,98.61560058594,1
7397,2063.4099121094,-4362.2001953125,98.06020355225,1
7398,-4609.1801757812,3982.5400390625,-70.79720306396,0
7399,2031.1600341797,-4330.4702148438,95.47160339355,1
7400,-603.72399902344,1387.6199951172,21.53840065002,732
7402,1438.9399414062,-4456.490234375,-2.86433005333,1
7403,9998.4599609375,-7106.5498046875,47.70539855957,530
7404,10003.299804688,-7109.8701171875,47.70539855957,530
7405,10032.299804688,-7000.330078125,61.71269989014,530
7406,1947.2600097656,-98.15000152588,41.14670181274,0
7407,1424.0899658203,-4506.419921875,-3.07801008224,1
7408,-1899.6800537109,5392.7299804688,-12.42640018463,530
7409,1420.0400390625,-4466.6401367188,-2.94770002365,1
7410,5276.3999023438,-4045.2399902344,19.57999992371,1116
7411,3719.6599121094,-3875.169921875,30.72120094299,1116
7412,3816.8000488281,-1307.7099609375,92.7799987793,1464
7413,5266.3999023438,-4075.8898925781,21.13019943237,1116
7414,4276.1801757812,-1495.5699462891,80.84349822998,1464
7415,5307.6000976562,-4014.7900390625,15.84570026398,1116
7416,1463.1400146484,-4501.3901367188,-2.95267009735,1
7417,-8.19145965576,6756.2797851562,53.83409881592,1220
7418,1444.8800048828,-4512.0698242188,-3.08709001541,1
7419,-1128.3900146484,771.86602783203,433.38598632813,1642
7420,-1114.6600341797,759.44396972656,433.62399291992,1642
7421,-1123.9499511719,759.76000976563,433.62298583984,1642
7422,-1132.9300537109,759.64300537109,433.62298583984,1642
7423,-967.375,284.82000732422,110.77300262451,1
7424,-1142.6500244141,760.22399902344,433.62298583984,1642
7425,-7096.169921875,1294.5799560547,-93.40570068359,1
7426,1416.8100585938,-4505.9399414062,19.84810066223,1
7427,2999.4099121094,-539.19897460938,248.21299743652,870
7428,1735.1600341797,873.49298095703,487.44400024414,870
7429,1423.1600341797,-4484.6201171875,20.15740013123,1
7434,5925.7900390625,593.60400390625,640.59301757813,571
7437,1842.1899414062,-4389.0400390625,135.23300170898,1
7438,1871.0200195312,-4419.9399414062,135.23300170898,1
7439,-12451.599609375,219.81900024414,31.6515007019,0
7440,1764.4000244141,-4285.9702148438,133.10699462891,1
7441,2837.0900878906,6184.83984375,121.99099731445,571
7443,-221.66900634766,931.34997558594,84.37999725342,530
7444,5586.8198242188,4357.7099609375,161.42700195313,1116
7445,1966.3900146484,66.29170227051,108.91999816895,1116
7446,-2146.6398925781,766.86999511719,14.26000022888,1642
7447,-393.53601074219,4121.9599609375,1.34221994877,1643
7448,-218.90600585938,-1527.75,1.42440998554,1643
7449,4237.2001953125,394.23400878906,0.61002099514,1643
7450,5535.009765625,5019.8798828125,12.64000034332,1116
7484,1292.3732910156,-106.5781326294,-330.10025024414,1718
7485,1150.5,-519.55700683594,17.53289985657,1643
7488,-1142.5699462891,779.25201416016,433.32598876953,1642
7489,1003.5,-417.76901245117,-281.89300537109,1718
7491,-1906.9499511719,1033.5899658203,4.86709976196,1642
7492,3349.0200195312,4850.5600585938,0.26930400729,1643
7493,3327.6000976562,4856.080078125,2.82741999626,1643
7494,-714.48498535156,4418.8999023438,728.09497070313,1220
7495,-2174.3999023438,762.16497802734,20.99869918823,1642
7496,1014.0300292969,-485.51901245117,20.00819969177,1643
7497,-217.74000549316,-1554.5100097656,2.73000001907,1643
7498,3986.9799804688,445.14001464844,109.30000305176,1643
7499,-406.70001220703,4121.8198242188,4.11000013351,1643
7500,-2618.3601074219,2266.7900390625,12.88000011444,1642
7501,2128.919921875,192.17999267578,0.21999999881,1642
7502,2831.1799316406,4264.2900390625,7.19000005722,1642
7517,1142.9499511719,-515.96600341797,17.53300094604,1643
7518,-7096,1302.6999511719,-93.30000305176,1
7519,-7086.5698242188,1299.6800537109,-93.4049987793,1
7520,1143.5999755859,-525.59997558594,17.5,1643
7655,-8164.7998046875,-4768.5,34.29999923706,1
7656,1412.8800048828,-4487.490234375,-2.66358995438,1
7657,-8153.3598632812,-4808.2202148438,36.55699920654,1
7658,-8153.6098632812,-4816.7797851562,35.78089904785,1
7659,-8984.7998046875,963.0009765625,68.68389892578,0
7660,-8645.5400390625,1308.25,5.23483991623,0
7661,8177.5600585938,1002.6599731445,6.66929006577,1
7676,1427.3699951172,-4525.2700195312,19.80450057983,2237
7894,2070.5122070312,289.15798950195,97.03157806396,0
7895,2059.9340820312,235.90972900391,99.76524353027,0
7896,2063.2448730469,364.23959350586,82.50442504883,0
7897,1950.8000488281,-6174.2299804688,24.30380058289,571
7898,-12396.400390625,217.47999572754,1.69035005569,0
8017,1466.1800537109,-4519.1801757812,20.28490066528,1
8018,-9095.5556640625,896.703125,68.04355621338,0
8019,-1834.1899414062,1542.4699707031,5274.16015625,2222
8207,-9041,917.65997314453,66.69000244141,0
8208,-4613.7099609375,-915.28997802734,501.05999755859,0
8210,-4031.2399902344,-11569.599609375,-138.30000305176,530
8211,-3748.1101074219,-4440.2099609375,30.56999969482,1
8214,-369.20999145508,1058.7299804688,21.77000045776,732
8215,303.2200012207,347.20999145508,125.5299987793,0
8216,917.64001464844,294.88000488281,506.09399414063,870
8217,3744.330078125,-4055.8798828125,46.54999923706,1116
8218,-935.16998291016,4706.3999023438,928.61700439453,1513
8219,-828.71997070313,4371.7797851562,738.63702392578,1220
8220,1137.3599853516,-538.59997558594,17.53000068665,1643
8221,1445.2099609375,-4499.5600585938,18.30669975281,1
8223,-967.38000488281,284.82000732422,110.76999664307,1
8224,9998.4599609375,-7106.5498046875,47.70589828491,530
8225,-10469,-3331.5400390625,25.46999931335,0
8226,-1902.4899902344,5442.8598632812,-12.43000030518,530
8227,-603.71997070313,1387.6199951172,21.53840065002,732
8228,1579.6500244141,897.84002685547,473.60000610352,870
8229,5267.7700195312,-4060.2600097656,20.96999931335,1116
8230,-1129.1899414062,774.15002441406,433.32501220703,1642
8323,-1834.2239990234,1300.2066650391,5446.1938476562,2222
8324,4608.9301757812,6793.3798828125,4867.6499023438,2222
8342,4565.6899414062,6895.490234375,4868.8598632812,2222
8343,-1834.2700195312,1541.9499511719,5274.16015625,2222
8355,-3391.2700195312,5462.7797851562,4275.7700195312,2222
8357,2579.4699707031,-2517.6499023438,3307.5200195312,2222
8451,1646.3100585938,2337.5600585938,380.95999145508,2453
8452,4644.16015625,6672.3500976562,4840.5200195312,2222
8460,-1808.8800048828,1537.9399414062,5274.75,2222
8461,-9041.6103515625,917.32000732422,66.68759918213,0
8463,-1858.6700439453,1538.3100585938,5274.75,2222
8464,1439.9300537109,-4484.6899414062,-4.78058004379,1
8465,1468.1999511719,-4520.669921875,20.2598991394,1
8475,-1834.2099609375,1542.2700195312,5274.16015625,2222
8486,-2983.8500976562,-4501.5600585938,6549.509765625,2222
8487,-6608.8500976562,682.81201171875,5620.2202148438,2222
8756,4537.66015625,6713.259765625,4831.08984375,2222
8757,3473.1599121094,5955.4301757812,4877.009765625,2222
8758,3267.2700195312,5760.5600585938,4939.080078125,2222
8759,-1716.75,1402.6800537109,5450.740234375,2222
9138,-1723.0100097656,1282.8800048828,5451.990234375,2222
9139,-4357.6801757812,800.40002441406,-40.99000167847,2374
9174,-1941.2700195312,1390.6899414062,5269.7299804688,2222
9233,1820.7299804688,344.56399536133,70.81079864502,0
9234,1790.5899658203,344.55899047852,70.81420135498,0
9235,1821.1999511719,317.39898681641,70.81479644775,0
9501,-8645.2099609375,1330.5699462891,5.53677988052,0
9502,3735.75,-1901.3800048828,5.88091993332,2444
9503,3885.169921875,-1859.1400146484,5.43444013596,2444
9504,1343.6600341797,-4921.9799804688,61.71440124512,1
9505,1473.5300292969,-4499.3798828125,19.81940078735,1
9506,275.70199584961,-1025.9899902344,870.63098144531,2444
9507,247.35299682617,-1064.7199707031,870.84802246094,2444
9508,-9077.9599609375,873.26397705078,68.18419647217,0
9610,-52.87710189819,787.31701660156,75.26039886475,2454
9611,-16.96750068665,31.36289978027,175.22200012207,2444
9630,266.70001220703,-1048.1600341797,871.10998535156,2444
9631,-2026.7900390625,3436.5700683594,274.95999145508,2454
9632,-2638.0100097656,3432.6201171875,445.78399658203,2444
9633,-1544.2600097656,3538.0200195312,222.3869934082,2454
9634,-1567.0899658203,4131.83984375,393.0299987793,2444
9766,-966.87701416016,4604.5,735.29602050781,1220
9767,2376.0600585938,-5320.2797851562,54.97399902344,0
9768,-657.9580078125,4363.8500976562,748.57702636719,1220
9777,-1222.2014160156,5429.4086914062,41.27019119263,2444
9778,-1222.21875,5429.3818359375,41.27021789551,2444
9779,-1222.4566650391,5429.3149414062,41.27027130127,2548
9780,-1222.4271240234,5429.212890625,41.2702293396,2548
9792,1805,327,70.5,2532
9793,1976.2900390625,-6096.2700195312,67.15950012207,571
9794,1820.7299804688,344.56399536133,70.81079864502,2532
9795,1821.1999511719,317.39898681641,70.81479644775,2532
9796,1790.5899658203,344.55899047852,70.81420135498,2532
9924,33.89440155029,-990.71099853516,837.71997070313,2444
9925,1235.4200439453,-4144.1401367188,26.22850036621,1
9926,-9134,334.51300048828,92.83470153809,0
9927,-1220.8000488281,62.44620132446,129.45500183106,1
9928,9607.25,-7182.3500976562,14.27830028534,530
9929,1827.7800292969,258.3030090332,59.70209884644,0
9930,-4922.2700195312,-979.75598144531,501.46899414063,0
9931,9868.0302734375,2494.5100097656,1315.8699951172,1
9932,-3970.1101074219,-11860.200195312,0.53827899694,530
9945,92.02069854736,-1112.5100097656,887.66802978516,2444
9950,-1934.4300537109,6852.1801757812,183.27699279785,2444
9951,-9126.1298828125,971.78997802734,73.59230041504,0
9952,-1960.3800048828,6853.9301757812,187.00100708008,2444
9953,7416.259765625,-454.78500366211,0.31614199281,1
9955,-1968.9200439453,6855.009765625,187.00100708008,2444
9956,5552.3901367188,-3580.4399414062,1567.9399414062,1
9960,2325.5700683594,6583.8999023438,147.27699279785,1220
9961,-1940.6099853516,6875.1201171875,183.03199768066,2444
9963,-676.29901123047,7022.5498046875,14.54609966278,2444
9964,-4347.169921875,2320.580078125,11.30350017548,1
10073,2918.8100585938,-2334.5300292969,265.98699951172,2552
10074,2981.669921875,-2397.5600585938,265.98699951172,2552
10076,1427.6099853516,-4524.990234375,20.34379959106,1
10077,2915.5700683594,-2400.3601074219,265.85900878906,2552
10078,-9041.6103515625,917.32000732422,66.68699645996,0
10079,-9061.099609375,886.67901611328,68.43589782715,0
10155,2915.6799316406,-2400.330078125,265.85800170898,2552
10177,-1721.0100097656,7107.6298828125,197.71000671387,2548
10186,-4036.2399902344,-3376.4299316406,37.65319824219,1
10187,-884.33001708984,4484.75,580.4580078125,1220
10188,3632.580078125,271.99499511719,52.26319885254,571
10189,-893.01898193359,4506.6098632812,580.4580078125,1220
10191,-7104.8198242188,-1254.4799804688,273.77600097656,0
10194,2463.25,-2324.1398925781,-297.43399047852,2552
10195,2470.9699707031,-2334.0300292969,-722.19201660156,2552
10196,2467.0900878906,-2396.3200683594,408.56201171875,2601
10197,2462.75,-2322.8798828125,833.94598388672,2601
10198,2678.580078125,-2291,362.71798706055,2601
10199,2606.2800292969,-2152.8601074219,345.61999511719,2601
10202,1608.0699462891,-1760.7800292969,-382.83801269531,2601
10203,1607.8900146484,-1769.3100585938,-388.02499389648,2601
10204,353.59698486328,886.375,-462.62399291992,2601
10205,-358.9289855957,554.74401855469,-995.48699951172,2601
10206,1607.9300537109,-1770.2700195312,-388.50100708008,2601
10208,317.42599487305,798.458984375,-478.77801513672,2601
10209,-364.93701171875,553.03601074219,-995.56896972656,2601
10225,0.31000000238,1055.8199462891,11.11999988556,2706
10226,3.20050001144,1062.3199462891,12.26760005951,2706
10227,308.29998779297,-4900.1899414062,-6.47384977341,2601
10228,309.75399780273,-4913.2900390625,-5.00101995468,2601
10230,-1669.4300537109,3804.9499511719,36.76879882813,1642
10231,-1.0955799818,1032.0899658203,10.26099967957,2706
10233,1607.9200439453,-1775.3199462891,-391.25100708008,2601
10234,1608.6300048828,-1765.0799560547,-385.61700439453,2601
10235,549.98199462891,-2196.419921875,-964.14398193359,2601
10246,-8791.1796875,642.02197265625,94.65049743652,0
10247,-927.38000488281,4566.1201171875,729.27001953125,1220
10248,1598.6899414062,-4440.6401367188,13.62689971924,1
10249,-748.11999511719,4393.2001953125,727.08001708984,1220
10255,2466.9799804688,-2395,408.57299804688,2601
10261,549.61700439453,-2421.7900390625,-671.03302001953,2601
10262,508.78698730469,-2335.6201171875,-807.42602539063,2601
10265,2569.1799316406,-2869.4699707031,198.80099487305,2552
10266,-368.85998535156,-1473.8299560547,-1094.5300292969,2601
10267,-363.48498535156,-1478.6700439453,-1094.5799560547,2601
10268,2571.2700195312,-2869.3100585938,198.79699707031,2552
10285,2462.3100585938,-2323.9299316406,-290.00100708008,2552
10291,-849.13299560547,4473.8598632812,588.84899902344,1220
10292,2317.4599609375,-1440.1199951172,2034.1899414062,2731
10318,-16.5751991272,1028.8000488281,12.22990036011,2706
10319,-1684.2900390625,3814.8200683594,36.91680145264,1642
10393,-8163.2202148438,-4753.5698242188,33.51499938965,1
10394,-8177.66015625,-4756.080078125,33.9268989563,1
10397,1970.921875,5.05902767181,38.59056472778,2127
10398,3213.0100097656,-3073.3601074219,343.79299926758,2552
10399,3225.7399902344,-3073.5200195312,342.68701171875,2552
10400,1973.5642089844,6.64236116409,38.52370071411,2127
10402,2121.7744140625,50.44618225098,2.63098597527,2127
10403,2375.3200683594,-2678.2199707031,397.12701416016,2601
10423,3732.5981445312,3159.7561035156,0.53860402107,1642
10424,-1646.8000488281,-461.97198486328,545.89398193359,2738
10425,3351.2299804688,-1412.7199707031,114.27799987793,1643
10426,4718.8901367188,7637.3198242188,4771.83984375,2222
10428,4714.080078125,7636.4702148438,4772.5698242188,2222
10429,-1638.5699462891,-463.14001464844,545.89001464844,2738
10432,2981.7299804688,-2379.7600097656,266.10998535156,2552
10433,-1657.8199462891,-501.57998657227,549.74700927734,2738
10434,2969.6298828125,-2384.7600097656,265.98699951172,2552
10435,-1640.2299804688,-494.23001098633,549.64001464844,2738
10447,2593.2900390625,-2635.1000976562,182.91700744629,2552
10448,-38.04999923706,850.01000976563,0.1400000006,2706
10449,-41.45560073853,845.69598388672,0.68680101633,2706
10450,2589.3898925781,-2631.8999023438,182.33999633789,2552
10506,-1408.3100585938,-2821.4499511719,-1180.2299804688,2601
10507,1331.5799560547,-1045.7099609375,-97.10389709473,2738
10527,1348.9399414062,-1040.9799804688,-97.10050201416,2738
10528,-1427.2299804688,6345.8100585938,39.15129852295,530
10529,-1462.6899414062,6339.08984375,37.24039840698,530
10530,-188.22999572754,1253.5699462891,259.7200012207,2738
10532,1301.5899658203,-1053.0500488281,-100.98000335693,2738
10533,2522.2700195312,-761.94000244141,38.38000106812,1643
10534,1321.75,-1017.3099975586,-97.22010040283,2738
10535,-3850.7399902344,3433.669921875,170.32000732422,2444
10536,1339.0100097656,-1011.7899780273,-97.21959686279,2738
10537,-1407.7099609375,-2821.4099121094,-1180.3199462891,2601
10538,1352.3900146484,-1023.4600219727,-97.16069793701,2738
10539,2767.2800292969,-3742.5700683594,3293.4799804688,2222
10573,2673.0300292969,-780.16900634766,17.81130027771,1643
10608,8536.5,-4325.6298828125,21.7091999054,0
10609,1551.4399414062,1325.1899414062,34.17539978027,2771
10661,8552.400390625,-4800,45.8643989563,0
10662,8565.8798828125,-4812.3598632812,45.86610031128,0
10680,-1523.4799804688,-577.83197021484,68.71099853516,1643
10681,-695.28399658203,-893.13702392578,9.81949996948,1642
10682,-173.80000305176,4131.2202148438,123.40599822998,1643
10696,-869.96002197266,4503.0200195312,580.4580078125,1220
10697,-11123.299804688,-2014.4399414062,47.09000015259,0
10839,-897.72601318359,4548.3798828125,744.51300048828,1220
10840,1232.9599609375,1344.1999511719,185.08099365234,1512
10841,-680.28497314453,4356.1000976562,748.57598876953,1220
10937,-853.76098632813,4261.9501953125,746.28100585938,1220
10938,389.98001098633,1417.0999755859,769.59997558594,1669
10939,505.08200073242,1472.0300292969,765.79699707031,1669
10940,4731.2998046875,9863.23046875,64.29070281982,1669
10941,-2637.0900878906,8703.8203125,-70.81890106201,1669
10942,985.81896972656,1711.8900146484,517.12902832031,1669
10971,1010.1900024414,1118.5100097656,33.43569946289,1469
10972,2336.9599609375,176.58000183106,180.05999755859,646
10973,-847.12799072266,4321.1401367188,744.82202148438,1220
10974,1002.2700195312,1093.9799804688,15.84189987183,1469
10976,1463.6999511719,-4479.8999023438,20.00370025635,1
10977,8296.3095703125,-4616.6298828125,18.66670036316,0
10979,-9096.6201171875,877.23199462891,68.13980102539,0
10980,8547.419921875,-4818.4399414062,45.54690170288,0
10984,768.81597900391,3579.7299804688,140.8869934082,1514
10985,-838.30999755859,4317.4599609375,744.79998779297,1220
10997,-9076.490234375,906.85601806641,68.26239776611,0
10998,3796.830078125,-157.16999816895,192.5,2735
11000,2074.0100097656,184.83399963379,175.96800231934,2736
11001,1448.6500244141,-4529.6801757812,19.0468006134,1
11002,-962.55603027344,4067.2199707031,648.18298339844,1220
11003,1474.1700439453,1411.4599609375,243.39999389648,1519
11007,-841.49798583984,4254.7900390625,746.28100585938,1220
11008,1028.6400146484,7225.2299804688,100.18000030518,1479
11009,1101.3800048828,7223.7998046875,89.88289642334,1479
11010,-835.44000244141,4276.8198242188,746.25,1220
11011,8500.5400390625,-4372.3999023438,-6.72634983063,0
11012,-266.76000976563,-444.85000610352,934.08697509766,2694
11038,-274.0710144043,-462.61599731445,934.15301513672,2694
11039,8485.76953125,-4361.6801757812,-7.40000009537,0
11040,1543.3299560547,1345.8900146484,39.91070175171,2771
11041,8554.2197265625,-4325.5600585938,21.69000053406,0
11097,3475.8000488281,-4463.2900390625,137.57899475098,0
11098,6123.2299804688,-7006.5698242188,138.50799560547,530
11099,6109.8500976562,-6997.080078125,137.48199462891,530
11100,3468.419921875,-4479.6000976562,137.32899475098,0
11211,882.46899414063,-456.63800048828,-123.43499755859,2771
11213,-285.5119934082,-434.51000976563,934.04602050781,2694
11214,895.82000732422,-448.89001464844,-124.0240020752,2771
11229,889.74499511719,-441.31399536133,-123.80999755859,2771
11230,896.10400390625,-449.28900146484,-124.0240020752,2771
11411,7218.7700195312,-4106.7099609375,105.43800354004,0
11412,-180.49000549316,-2153.2199707031,1176.6999511719,2694
11413,-241.53500366211,-2167.8400878906,1175.0500488281,2694
11414,7221.25,-4115.1899414062,102.94999694824,0
7338,-9004.4443359375,870.625,64.86025238037,0
7431,5807.75,588.34997558594,660.94000244141,571
8213,5807.75,588.34997558594,660.94000244141,571
8209,7415.1098632812,46.24000167847,2.75999999046,1
8212,-1824.3199462891,5417.2299804688,-12.43000030518,530
7401,2031.1600341797,-4330.4702148438,95.47160339355,1
8222,1947.2600097656,-98.15000152588,41.14670181274,0
7459,5276.3999023438,-4045.2399902344,19.57999992371,1116
7662,8177.5600585938,1002.6599731445,6.66929006577,1
8020,-1834.1899414062,1542.4699707031,5274.16015625,2222
10075,1445.2099609375,-4499.5600585938,18.30669975281,1
10978,1445.2099609375,-4499.5600585938,18.30669975281,1
8455,1646.3100585938,2337.5600585938,380.95999145508,2453
8454,4644.16015625,6672.3500976562,4840.5200195312,2222
9613,-52.87710189819,787.31701660156,75.26039886475,2454
9612,-16.96750068665,31.36289978027,175.22200012207,2444
9638,-2026.7900390625,3436.5700683594,274.95999145508,2454
9637,-2638.0100097656,3432.6201171875,445.78399658203,2444
9636,-1544.2600097656,3538.0200195312,222.3869934082,2454
9635,-1567.0899658203,4131.83984375,393.0299987793,2444
9954,7416.259765625,-454.78500366211,0.31614199281,1
9958,-1968.9200439453,6855.009765625,187.00100708008,2444
9957,5552.3901367188,-3580.4399414062,1567.9399414062,1
9966,-676.29901123047,7022.5498046875,14.54609966278,2444
9965,-4347.169921875,2320.580078125,11.30350017548,1
10080,2915.5700683594,-2400.3601074219,265.85900878906,2552
10981,-9041.6103515625,917.32000732422,66.68699645996,0
10190,-884.33001708984,4484.75,580.4580078125,1220
10201,2678.580078125,-2291,362.71798706055,2601
10200,2606.2800292969,-2152.8601074219,345.61999511719,2601
10207,1608.0699462891,-1760.7800292969,-382.83801269531,2601
10263,549.61700439453,-2421.7900390625,-671.03302001953,2601
10264,508.78698730469,-2335.6201171875,-807.42602539063,2601
10405,2121.7744140625,50.44618225098,2.63098597527,2127
10404,2375.3200683594,-2678.2199707031,397.12701416016,2601
10531,-1462.6899414062,6339.08984375,37.24039840698,530
11212,-266.76000976563,-444.85000610352,934.08697509766,2694
