ID,PathID,LegIndex,LoadingScreenID,Locx_0,Locx_1,Locx_2,Locx_3,Locx_4,Locx_5,Locx_6,Locx_7,Locx_8,Locx_9,Locy_0,Locy_1,Locy_2,Locy_3,Locy_4,Locy_5,Locy_6,Locy_7,Locy_8,Locy_9
1315,0,0,0,0.61623615026,0.66051661968,0.75118607283,0.83816552162,0.91987347603,0,0,0,0,0,0.54772937298,0.59036147594,0.63762742281,0.63948100805,0.56904542446,0,0,0,0,0
1316,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,0,0,376,0.50824177265,0.51958763599,0.52886599302,0.53917527199,0.54896903038,0.55670100451,0,0,0,0,0.21981424093,0.20212763548,0.19326239824,0.18971633911,0.19148936868,0.19326239824,0,0,0,0
1321,0,0,376,0.50824177265,0.55154639482,0.60824739933,0.66082471609,0.7061855793,0.70721650124,0.68556702137,0.68144327402,0,0,0.21981424093,0.25886523724,0.32092195749,0.39361703396,0.42021274567,0.48049646616,0.52836883068,0.57446807623,0,0
1322,0,0,259,0.59706962109,0.57142859697,0.55402928591,0.53846156597,0.52289378643,0.50824177265,0,0,0,0,0.22600620985,0.22755420208,0.23374611139,0.23374611139,0.23065012693,0.22136223316,0,0,0,0
1323,0,0,0,0.59356880188,0.64301800728,0.72324723005,0.7717448473,0.79177647829,0.83342117071,0,0,0,0,0.52270621061,0.43692308664,0.39666360617,0.47265988588,0.58758109808,0.58202040195,0,0,0,0
1324,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,0,0,0,0.84290987253,0.72113865614,0.65629941225,0.61676329374,0.61096465588,0,0,0,0,0,0.24652457237,0.25949954987,0.32066726685,0.44207596779,0.52548658848,0,0,0,0,0
1327,0,0,376,0.86288660765,0.86701029539,0.85360825062,0.8360824585,0.81340205669,0.78144329786,0,0,0,0,0.97372061014,0.91424620152,0.85753804445,0.81051176786,0.77040112019,0.74273860455,0,0,0,0
1332,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,0,0,376,0.50824177265,0.55154639482,0.60824739933,0.68144327402,0.76701033115,0.79896908998,0.79587626457,0.78041237593,0,0,0.21981424093,0.25886523724,0.32092195749,0.41217148304,0.45089900494,0.53665280342,0.6542185545,0.73720610142,0,0
1336,0,0,376,0.51831501722,0.52747255564,0.57600730658,0.67399269342,0.76007324457,0.77930402756,0,0,0,0,0.21052628756,0.36842107773,0.44272446632,0.48297214508,0.55263161659,0.72445821762,0,0,0,0
1337,0,0,0,0.55311357975,0.55219781399,0.5448718071,0,0,0,0,0,0,0,0.92879259586,0.90866875648,0.89164084196,0,0,0,0,0,0,0
1338,0,0,376,0.86288660765,0.84157305956,0.81685394049,0.77977526188,0.73595505953,0.68202245235,0,0,0,0,0.97372061014,0.89764869213,0.82710927725,0.72475790977,0.65560162067,0.61410784721,0,0,0,0
1341,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,376,0.49644380808,0.45803698897,0,0,0,0,0,0,0,0,0.20153063536,0.40306121111,0,0,0,0,0,0,0,0
1343,0,0,376,0.32147938013,0.44238975644,0,0,0,0,0,0,0,0,0.67091834545,0.60969388485,0,0,0,0,0,0,0,0
1344,0,0,376,0.4381223321,0.32147938013,0,0,0,0,0,0,0,0,0.61224490404,0.67602038383,0,0,0,0,0,0,0,0
1345,0,0,376,0.4352773726,0.43954479694,0,0,0,0,0,0,0,0,0.61989796162,0.43367344141,0,0,0,0,0,0,0,0
1346,0,0,376,0.4352773726,0.32432430983,0,0,0,0,0,0,0,0,0.42857140303,0.66326534748,0,0,0,0,0,0,0,0
1347,0,0,376,0.28331780434,0.29263746738,0.27399814129,0.30382105708,0.25908666849,0.35135135055,0.41286113858,0.44641193748,0.49394223094,0,0.68498659134,0.64477211237,0.54959785938,0.45174264908,0.23458445072,0.16487938166,0.09115278721,0.17292225361,0.18766754866,0
1348,0,0,376,0.49673810601,0.44547995925,0.41379311681,0.34389561415,0.26001864672,0.30661696196,0.27399814129,0.29170548916,0.28145387769,0,0.19436997175,0.17426276207,0.09249329567,0.16621983051,0.24128687382,0.44906169176,0.54959785938,0.63672924042,0.6930295229,0
1349,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,0,0.84712642431,0.78620690107,0.71264368296,0.65747123957,0.62183910608,0.60459768772,0,0,0,0,0.35809808969,0.36404162645,0.38335812092,0.42050522566,0.46805351973,0.52154529095,0,0,0,0
1360,0,0,376,0.51354533434,0.52767962217,0.51354533434,0.491166085,0,0,0,0,0,0,0.20123839378,0.255417943,0.31269347668,0.35603713989,0,0,0,0,0,0
1361,0,0,376,0.49469965696,0.50294464827,0.53121316433,0.53828030825,0.51943463087,0,0,0,0,0,0.36068111658,0.32043343782,0.29721361399,0.24767804146,0.20123839378,0,0,0,0,0
1362,0,0,0,0.59251451492,0.62308907509,0.70848709345,0.83658409119,0,0,0,0,0,0,0.531047225,0.43651527166,0.33734941483,0.35032439232,0,0,0,0,0,0
1363,0,0,0,0.83394831419,0.64786505699,0.56510281563,0.57986295223,0,0,0,0,0,0,0.34383690357,0.40129750967,0.47173309326,0.53568118811,0,0,0,0,0,0
1364,0,0,376,0.62190812826,0.59363955259,0.55359244347,0.51472318172,0,0,0,0,0,0,0.1965944171,0.18730652332,0.18575853109,0.19814240932,0,0,0,0,0,0
1365,0,0,376,0.52061247826,0.5512367487,0.58775031567,0.62073028088,0,0,0,0,0,0,0.1965944171,0.20897835493,0.21052628756,0.20433437824,0,0,0,0,0,0
1366,0,0,0,0.21855145693,0.30574712157,0.40804597735,0.51839083433,0.57241380215,0.60229885578,0,0,0,0,0.48157250881,0.44725114107,0.42793464661,0.46210998297,0.51262998581,0.5289747715,0,0,0,0
1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0.57628679276,0.54319852591,0.50551468134,0.46632781625,0,0,0,0,0,0,0.52049690485,0.49937886,0.51304352283,0.52334153652,0,0,0,0,0,0
1371,0,0,376,0.51510572433,0.58006042242,0,0,0,0,0,0,0,0,0.19482493401,0.13242006302,0,0,0,0,0,0,0,0
1373,0,0,0,0.83820998669,0.79862308502,0.77280551195,0.74182444811,0,0,0,0,0,0,0.35325366259,0.4501991868,0.50199198723,0.50597608089,0,0,0,0,0,0
1374,0,0,0,0.46691176295,0.46139705181,0.45404410362,0.44944852591,0,0,0,0,0,0,0.93167704344,0.95155280828,0.96521741152,0.98633539677,0,0,0,0,0,0
1375,0,0,0,0.84597700834,0.7264367938,0.56781607866,0.42068964243,0.31954023242,0.20574712753,0.13218390942,0.08275862038,0.06781609356,0.08620689809,0.35364043713,0.26300150156,0.2570579648,0.4145616889,0.63447248936,0.66419017315,0.55126297474,0.52748882771,0.55274891853,0.57800889015
1376,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,0,0,0,0.21982210875,0.29987293482,0.3474676013,0.34275618196,0.31095406413,0.25206124783,0.19787986577,0.14958775043,0.10365135223,0.07420494407,0.48648649454,0.48648649454,0.5479875803,0.62383902073,0.69040250778,0.70278638601,0.66718268394,0.60216718912,0.54953563213,0.59442722797
1378,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,0,0,0,0.74016147852,0.77497476339,0.77295660973,0.73763877153,0.69576185942,0.67406660318,0.6478304863,0.5887991786,0.56609487534,0,0.50417053699,0.53382766247,0.59036147594,0.61631143093,0.60518997908,0.55421686172,0.47636699677,0.44300276041,0.4114921093,0
1383,0,0,0,0.7366296649,0.78153377771,0.73562055826,0.66801208258,0.60494452715,0.50857716799,0.51210898161,0,0,0,0.50973123312,0.55236327648,0.63021314144,0.57275253534,0.46153843403,0.47265988588,0.43002778292,0,0,0
1384,6805,0,0,0.56294965744,0.60554802418,0.62787550688,0.6258457303,0.64749664068,0.67446041107,0,0,0,0,0.32605904341,0.32142859697,0.3595238328,0.44999998808,0.49523806572,0.47496789694,0,0,0,0
1385,0,0,0,0.73345845938,0.77447021008,0.75176590681,0.70887994766,0.67580389977,0.62941485643,0.60611510277,0.57921290398,0.54946041107,0.54316544533,0.50973123312,0.50139021873,0.42261350155,0.41427248716,0.43002778292,0.41890639067,0.36328625679,0.29471731186,0.27727854252,0.30808728933
1386,0,0,0,0.73407918215,0.74096387625,0.7555937767,0.75817555189,0.74526679516,0,0,0,0,0,0.4833997488,0.50730407238,0.4833997488,0.45816731453,0.43824702501,0,0,0,0,0
1387,0,0,0,0.73864781857,0.76387488842,0.75630676746,0.68617558479,0.63168513775,0.58779013157,0,0,0,0,0.51158475876,0.46802592278,0.41890639067,0.41334569454,0.31881374121,0.33271545172,0,0,0,0
1388,0,0,0,0.735419631,0.76244664192,0.75106686354,0.71692746878,0,0,0,0,0,0,0.5049020052,0.54084968567,0.59477126598,0.5849673152,0,0,0,0,0,0
1389,0,0,0,0.83342117071,0.77754348516,0.77596205473,0.80917239189,0.83289402723,0,0,0,0,0,0.35959219933,0.45041704178,0.58572751284,0.62279891968,0.58016681671,0,0,0,0,0
1390,0,0,0,0.21855145693,0.3045977056,0.37586206198,0.45172414184,0.60804599524,0.73793101311,0.84479093552,0,0,0,0.48648649454,0.50965821743,0.60475480556,0.68053495884,0.70282316208,0.65824663639,0.58290815353,0,0,0
1391,0,0,0,0.56205034256,0.58457374573,0.61096078157,0.63328820467,0.66305816174,0.69621109962,0.72032374144,0,0,0,0.32477533817,0.31190478802,0.34404760599,0.48690474033,0.57499998808,0.5976190567,0.57766366005,0,0,0
1392,6912,0,0,0.56205034256,0.59675967693,0.65706568956,0.71447902918,0.75539571047,0.76258993149,0.74820142984,0,0,0,0.32605904341,0.31039530039,0.33528548479,0.40357142687,0.43260592222,0.4698331356,0.48138636351,0,0,0
1493,0,0,376,0.50294464827,0.53239107132,0.56419318914,0.56890457869,0.52885746956,0.51943463087,0,0,0,0,0.21207427979,0.33281731606,0.39473682642,0.489164114,0.57120740414,0.67182660103,0,0,0,0
1494,7222,0,0,0.83753782511,0.80020183325,0.77901107073,0.7780020237,0.76690214872,0.73864781857,0,0,0,0,0.35890769958,0.38751626015,0.42912876606,0.47854357958,0.51235371828,0.50975292921,0,0,0,0
1495,7222,1,0,0.73445379734,0.77815127373,0.79411762953,0.83445376158,0,0,0,0,0,0,0.50715214014,0.51365411282,0.41482442617,0.36540961266,0,0,0,0,0,0
1496,0,0,0,0.84549963474,0.77817153931,0.77391922474,0.70517361164,0.65698087215,0.57476967573,0.41176471114,0.32104891539,0.22537207603,0.13087674975,0.35459184647,0.47831630707,0.57525509596,0.64413261414,0.68112242222,0.70790815353,0.70663261414,0.75382649899,0.77678573132,0.64619165659
1497,0,0,0,0.56205034256,0.61544650793,0.66210782528,0.70796459913,0,0,0,0,0,0,0.32605904341,0.28550511599,0.28550511599,0.32796484232,0,0,0,0,0,0
1498,0,0,0,0.7366296649,0.72646820545,0.71842318773,0.70796459913,0,0,0,0,0,0,0.50973123312,0.43923866749,0.38799417019,0.33089309931,0,0,0,0,0,0
1499,0,0,0,0.70876908302,0.66049879789,0.6082059741,0.56315368414,0,0,0,0,0,0,0.32650071383,0.29136162996,0.29136162996,0.32942897081,0,0,0,0,0,0
1500,0,0,0,0.70876908302,0.72405469418,0.73692679405,0.73853582144,0,0,0,0,0,0,0.33528548479,0.39970719814,0.46852123737,0.5139092207,0,0,0,0,0,0
1501,0,0,0,0.51428574324,0.53772896528,0.62051284313,0.67765569687,0.76336997747,0.77875459194,0.73479855061,0,0,0,0.42613637447,0.46818178892,0.46363633871,0.58068180084,0.61363637447,0.55000001192,0.51136362553,0,0,0
1502,0,0,0,0.71428573132,0.75164836645,0.76336997747,0.73186814785,0,0,0,0,0,0,0.57613635063,0.59090912342,0.543181777,0.51249998808,0,0,0,0,0,0
1503,0,0,0,0.53992676735,0.56630039215,0.60366302729,0.61684983969,0.65421247482,0.68937730789,0.73186814785,0.77069598436,0.77362638712,0.73040294647,0.30909091234,0.27954542637,0.31136363745,0.39545452595,0.41477274895,0.39090907574,0.3965908885,0.43522727489,0.49545454979,0.51249998808
1504,0,0,0,0.56190478802,0.59780222178,0.64761906862,0.66959708929,0.69670331478,0.75457876921,0.78608059883,0.76923078299,0.73113554716,0,0.41022729874,0.45795452595,0.47500002384,0.56590908766,0.61818182468,0.62272727489,0.57386362553,0.5215909481,0.51249998808,0
1505,0,0,0,0.67472529411,0.64688646793,0.62710624933,0.62783885002,0.60439562798,0.56410259008,0,0,0,0,0.4784091115,0.48863637447,0.44090908766,0.35795456171,0.32727271318,0.33295452595,0,0,0,0
1506,0,0,0,0.71721613407,0.68791210651,0.65860807896,0.63223445415,0.62344324589,0.58608061075,0.5633699894,0,0,0,0.57272726297,0.58977270126,0.55681818724,0.48409092426,0.36818182468,0.32045453787,0.32954543829,0,0,0
1507,0,0,0,0.74578756094,0.7684981823,0.76483517885,0.72600734234,0.63906389475,0.54995501041,0.56263738871,0,0,0,0.48295456171,0.47386366129,0.42613637447,0.40340906382,0.29282575846,0.27672034502,0.33068180084,0,0,0
1508,0,0,0,0.21728082001,0.27214741707,0.28915661573,0.29270020127,0.2856130302,0.28632175922,0.2856130302,0.27427357435,0.19567979872,0.16518424451,0.48157250881,0.46301019192,0.49234694242,0.52678573132,0.54846942425,0.58545917273,0.61352038383,0.6568877697,0.67076170444,0.57985258102
1509,0,0,0,0.84498095512,0.71722185612,0.57264351845,0.45172414184,0.35861092806,0.27994331717,0.21982210875,0,0,0,0.56511056423,0.68367350101,0.69387757778,0.68053495884,0.67091834545,0.55357146263,0.48402947187,0,0,0
