ID,AvgSegLen,NoiseScale,TexCoordScale,SegDuration,SegDelay,Flags,JointCount,JointOffsetRadius,JointsPerMinorJoint,MinorJointsPerMajorJoint,MinorJointScale,MajorJointScale,JointMoveSpeed,JointSmoothness,MinDurationBetweenJointJumps,MaxDurationBetweenJointJumps,WaveHeight,WaveFreq,WaveSpeed,MinWaveAngle,MaxWaveAngle,MinWaveSpin,MaxWaveSpin,ArcHeight,MinArcAngle,MaxArcAngle,MinArcSpin,MaxArcSpin,DelayBetweenEffects,MinFlickerOnDuration,MaxFlickerOnDuration,MinFlickerOffDuration,MaxFlickerOffDuration,PulseSpeed,PulseOnLength,PulseFadeLength,Alpha,Red,Green,Blue,BlendMode,RenderLayer,WavePhase,TimePerFlipFrame,VariancePerFlipFrame,TextureParticleFileDataID,StartWidth,EndWidth,WidthScaleCurveID,NumFlipFramesU,NumFlipFramesV,SoundKitID,ParticleScaleMultiplier,ParticleEmissionRateMultiplier,Field_11_0_0_54210_054,SpellChainEffectID_0,SpellChainEffectID_1,SpellChainEffectID_2,SpellChainEffectID_3,SpellChainEffectID_4,SpellChainEffectID_5,SpellChainEffectID_6,SpellChainEffectID_7,SpellChainEffectID_8,SpellChainEffectID_9,SpellChainEffectID_10,TextureCoordScaleU_0,TextureCoordScaleU_1,TextureCoordScaleU_2,TextureCoordScaleV_0,TextureCoordScaleV_1,TextureCoordScaleV_2,TextureRepeatLengthU_0,TextureRepeatLengthU_1,TextureRepeatLengthU_2,TextureRepeatLengthV_0,TextureRepeatLengthV_1,TextureRepeatLengthV_2,TextureFileDataID_0,TextureFileDataID_1,TextureFileDataID_2
12,2.77999997139,0,2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186186,0,0
13,2.77999997139,0.00999999978,5,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,186187,0,0
16,1,0,1,164,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.00499999989,0.00499999989,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
17,2.77999997139,0.00999999978,-2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,0,0,0,2,0,0,0,0,0,186202,0,0
18,100,0.00100000005,20,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,2,0,0,0,0,0,186214,0,0
19,2.77999997139,0.00999999978,2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186188,0,0
20,5,0.02500000037,1,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
21,20,0.00999999978,2,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186214,0,0
22,2.77999997139,0.00999999978,5,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
23,2.77999997139,0.00999999978,1.65999996662,2000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
24,2,1e-05,2,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.5,0.5,105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
25,2.77999997139,1e-05,2,1000,0,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
26,2.77999997139,0,2,1200,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186202,0,0
27,2.77999997139,0,2,1200,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186186,0,0
28,2.77999997139,0,2,1200,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
29,2.77999997139,0.00999999978,2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186189,0,0
30,10,0.00999999978,2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186214,0,0
31,5,0.02500000037,2,1200,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.75,0.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186186,0,0
32,2.77999997139,0.00999999978,2,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186202,0,0
40,0.39250001311,0,0.75,999,300,22,28,0.03750000149,3,3,2,6.09999990463,0.85500001907,0,0.05999999866,0.28999999166,0.30000001192,0.97390002012,0,0,3.14199995995,0,0,0.44999998808,0,0,6.78599977493,-5.78100013733,0,0.15000000596,0.46000000834,0.11999999732,0.64999997616,0,0,0,255,4,255,255,3,0,0,0.06599999964,0.00999999978,0,0.22977499664,0.22977499664,0,0,0,0,1,1,0,50,0,0,0,0,0,0,0,0,0,0,0.75,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
41,1.65999996662,0.00999999978,1.65999996662,19999,299,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.40000000596,0,0,0,0,0,0,0,0,0,0,0,0,255,255,28,28,3,0,0,0.06599999964,0.00999999978,0,0.34999999404,0.34999999404,0,0,0,0,1,1,0,43,44,45,46,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
43,1.65999996662,0.00999999978,1.65999996662,19999,299,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.40000000596,1.25699996948,1.25699996948,0,0,0,0,0,0,0,0,0,0,255,255,250,28,3,2,0,0.06599999964,0.00999999978,0,0.34999999404,0.34999999404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
44,1.65999996662,0.00999999978,1.65999996662,19999,299,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.40000000596,2.51300001144,2.51300001144,0,0,0,0,0,0,0,0,0,0,255,28,255,33,3,0,0,0.06599999964,0.00999999978,0,0.34999999404,0.34999999404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
45,1.65999996662,0.00999999978,1.65999996662,19999,299,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.40000000596,-2.51300001144,-2.51300001144,0,0,0,0,0,0,0,0,0,0,255,45,28,255,3,0,0,0.06599999964,0.00999999978,0,0.34999999404,0.34999999404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
46,1.65999996662,0.00999999978,1.65999996662,19999,299,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.40000000596,-1.25699996948,-1.25699996948,0,0,0,0,0,0,0,0,0,0,255,216,28,255,3,0,0,0.06599999964,0.00999999978,0,0.34999999404,0.34999999404,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.65999996662,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
48,0.25600001216,0,0.85000002384,355,300,0,27,0,3,3,0,0,0,0.75,0,0,0.60000002384,1.31900000572,6,-0.97390002012,1.06799995899,0,0,0,0,0,-12.56999969482,12.56999969482,0,0,0,0,0,0,0,0,255,70,0,255,2,0,0,0.06599999964,0.00999999978,0,0.20499999821,0.20499999821,0,0,0,0,1,1,0,48,48,48,0,0,0,0,0,0,0,0,0.85000002384,1,1,0,0,0,2,0,0,0,0,0,186189,0,0
49,0.49000000954,0,2.40000009537,164,300,70,0,0.03999999911,3,3,2,10,0,0.60890001059,0.56999999285,1.28999996185,0.25,1.19400000572,14.80000019073,-0.09425000101,-0.15710000694,0,0,0,0,0,-12.56999969482,12.56999969482,0,0,0,0,0,3.20000004768,0,0,255,120,121,72,3,0,0,0.06599999964,0.00999999978,0,0.3546499908,0.3546499908,0,0,0,0,1,1,0,103,103,103,0,0,0,0,0,0,0,0,2.40000009537,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
50,0.33399999142,0,2,125,299,22,0,0.03999999911,3,3,2,3.25,0.76499998569,0,0.15000000596,0.47999998927,0,0.53409999609,20.39999961853,0,0,0,0,0.40000000596,-3.14199995995,3.14199995995,3.89599990845,-7.53999996185,0,0.15000000596,0.46000000834,0.21999999881,0.75,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.1548500061,0.1548500061,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
52,1,0,-1.25,5000,300,40,27,0,3,3,2,4,0,0.75,0,0,2.29999995232,0,0,0,0,0,0,1.75,-0.06283000112,0.15710000694,0,0,0,0.88999998569,1.86000001431,0.02999999933,0.02999999933,-30,3.80800008774,1.79999995232,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.50449997187,0.50449997187,0,0,0,0,1,1,0,52,52,52,52,52,52,0,0,0,0,0,-1.25,1,1,0,0,0,2,0,0,0,0,0,186189,0,0
56,0.58749997616,0,-1.10000002384,285,300,104,27,0,7,4,10,10,0,0.75,0,0,1.85000002384,0.15710000694,0,0,0,0,0,1.75,0,0,0,0,0,0.47999998927,0.66000002623,0.25999999046,0.55000001192,-30,3.507999897,5.40000009537,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.55444997549,0.55444997549,105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.10000002384,1,1,0,0,0,2,0,0,0,0,0,186189,0,0
59,0.54850000143,0,1.29999995232,279,300,64,0,0,3,3,2,10,0,0,0.56999999285,1.28999996185,0.30000001192,1.72800004482,40,-0.09425000101,-0.15710000694,12.56999969482,6.53499984741,0,0,0,-12.56999969482,12.56999969482,0,0.51999998093,0.88999998569,0.18000000715,0.31999999285,20,4,1,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.05494999886,0.05494999886,0,0,0,0,1,1,0,63,60,0,0,0,0,0,0,0,0,0,1.29999995232,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
60,0.54850000143,0,2,202,299,30,0,0.01999999955,3,3,3.09999990463,4.30000019073,0,0,0.15000000596,0.47999998927,0.44999998808,0.81679999828,18.39999961853,0,0,0,0,0.40000000596,-3.14199995995,3.14199995995,3.89599990845,-7.53999996185,0,0.64999997616,1.25999999046,0,0.20000000298,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.37962499261,0.37962499261,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
61,1.05550003052,0,-0.85000002384,203,300,64,27,0,3,3,0,0,0,0.75,0,0,0.25,0.72259998322,3.59999990463,-0.97390002012,1.06799995899,-1.13100004196,0.2513000071,6,-3.14199995995,3.14199995995,0,0,40,0.57999998331,1.53999996185,0.23000000417,0.25999999046,-50,4,7.69999980927,255,255,0,249,2,0,0,0.06599999964,0.00999999978,0,0.3546499908,0.3546499908,0,0,0,0,1,1,0,61,61,0,0,0,0,0,0,0,0,0,-0.85000002384,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
62,0.72399997711,0.00124999997,-1.25,202,300,10,27,0.04500000179,3,4,3.90000009537,8.44999980927,0,0.73760002851,0.25999999046,0.49000000954,0.89999997616,0.2513000071,-9.19999980927,-0.97390002012,1.06799995899,-5.40399980545,6.03200006485,1.25,-3.14199995995,3.14199995995,0,0,130,0.05999999866,0.15000000596,0.07999999821,0.20000000298,0,0,0,255,12,74,0,2,0,0,0.06599999964,0.00999999978,0,0.20479999483,0.20479999483,0,0,0,0,1,1,0,62,62,62,0,0,0,0,0,0,0,0,-1.25,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
63,2.77999997139,0.00999999978,3.25,125,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.25,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
65,4,0,1,203,300,64,27,0,3,3,2,4,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.20000000298,0.30000001192,20,4,1,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,1.0039999485,1.0039999485,0,0,0,0,1,1,0,66,67,67,67,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,186189,0,0
66,0.8410000205,0,1.39999997616,164,300,90,27,0.04500000179,6,6,5,9,0,0.75,0,0,0.55000001192,1.69599997997,40,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,20,4,1,255,255,255,0,3,0,0,0.06599999964,0.00999999978,0,0.27972498536,0.27972498536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.39999997616,1,1,0,0,0,2,0,0,0,0,0,186198,0,0
67,0.15850000083,0,1.39999997616,231,300,114,27,0.29499998689,3,3,2,6.15000009537,0,0.06930000335,0.23000000417,0.34999999404,0,1.19400000572,6.80000019073,0,0,0,0,3,-3.14199995995,3.14199995995,0,0,40,0.20000000298,0.30000001192,0.25,0.5,50,3.507999897,1.10000002384,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.39999997616,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
70,0.33399999142,0.00774999987,1.20000004768,164,300,64,27,0,3,3,2,4,0,0.75,0,0,0.85000002384,1.72800004482,10.39999961853,0,0,0,0,1.39999997616,1.19400000572,0,0,0,0,0,0,0,0,20,4,1,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.30000001192,0.30000001192,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768,1,1,0,0,0,2,0,0,0,0,0,186187,0,0
71,0.15850000083,0,1.39999997616,231,300,82,27,0.29499998689,3,3,2,6,0,0.06930000335,0.23000000417,0.34999999404,0,1.19400000572,6.80000019073,0,0,0,0,0,-3.14199995995,3.14199995995,0,0,40,0.05999999866,0.05000000075,0.5,1,50,0.00999999978,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.25,0.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.39999997616,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
72,0.15850000083,0,-1.25,202,300,104,27,0.12749999762,3,3,2,4,0,0.75,0,0,2.25,1.31900000572,-12.39999961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,4.007999897,1.79999995232,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.30000001192,0.30000001192,0,0,0,0,1,1,0,73,0,0,0,0,0,0,0,0,0,0,-1.25,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
73,2.77999997139,0.02999999933,-1,1000,200,4,0,0,3,3,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,3,0,0,0.06599999964,0.00999999978,0,0.5,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,2,0,0,0,0,0,186211,0,0
74,2.5,0,2.84999990463,299,300,66,27,0.14499999583,2,2,2,4,0,0,0.02999999933,1.02999997139,0.25,3.51900005341,3.59999990463,0,0,0,0,0,-1.57099997997,1.57099997997,0,0,0,0,0,0,0,20,4,1,255,255,255,255,2,0,0,0.06599999964,0.00999999978,0,0.5,0.5,0,0,0,0,1,1,0,75,0,0,0,0,0,0,0,0,0,0,2.84999990463,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
75,4,0,0.55000001192,299,300,64,27,0.20000000298,2,2,2,4,0,0,0,0,0,0,-5.59999990463,0,0,0,0,0,-3.14199995995,3.14199995995,0,0,0,0,0,0,0,20,4,1,76,255,255,255,3,2,0,0.06599999964,0.00999999978,0,1.5,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.55000001192,1,1,0,0,0,2,0,0,0,0,0,186185,0,0
76,1,0,1.20000004768,125,300,68,27,0,3,3,2,4,0,0.75,0,0,0,0.78539997339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,128,64,0,3,0,0,0.06599999964,0.00999999978,0,0.22977499664,0.22977499664,0,0,0,0,1,1,0,77,77,0,0,0,0,0,0,0,0,0,1.20000004768,1,1,0,0,0,2,0,0,0,0,0,186219,0,0
77,1,0,1.20000004768,202,300,85,27,0.12749999762,3,3,2,4,0.30000001192,0.75239998102,0,0,0.55000001192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,255,0,128,0,3,0,0,0.06599999964,0.00999999978,0,0.05494999886,0.05494999886,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768,1,1,0,0,0,2,0,0,0,0,0,186195,0,0
78,4,0,3.70000004768,165,392,192,27,0,3,3,2,4,0,0.75,0,0,0,0,-40,3.14199995995,-0.18850000203,0,3.26699995995,5,0,0,0,0,545,0,0,0,0,20,4,1,255,18,1,63,3,0,0,0.06599999964,0.00999999978,0,4.375,4.375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.70000004768,1,1,0,0,0,2,0,0,0,0,0,186205,0,0
