ID,Name,Pos_0,Pos_1,Pos_2,LookAt_0,LookAt_1,LookAt_2,Up_0,Up_1,Up_2,UiCameraTypeID,AnimID,AnimFrame,AnimVariation,Flags
101,Default-NightElf-Female-R,3.07236456871,-0.08223664761,-2.04933905602,0.40493112803,0,0,0,0,0,9,0,-1,-1,0
102,Default-Worgen-Male-R,1.86841833591,-0.17434188724,-1.91117823124,0.35741525888,0,0,0,0,0,9,0,-1,-1,0
103,Default-Worgen-Male-L,1.78946995735,0.12829141319,-1.85196769238,-0.29500693083,0,0,0,0,0,9,0,-1,-1,0
104,Default-Worgen-Female-L,2.50657534599,0.04276262969,-2.09538817406,-0.13151594996,0,0,0,0,0,9,0,-1,-1,0
105,Default-Worgen-Female-R,2.49999570847,-0.01644735411,-2.11512351036,0.30286297202,0,0,0,0,0,9,0,-1,-1,0
106,Default-Draenei-Male-R,2.73683929443,-0.19407814741,-2.21710014343,0.36418661475,0,0,0,0,0,9,0,-1,-1,0
107,Default-Draenei-Male-L,2.62499761581,0.29276189208,-2.20394229889,-0.54651677608,0,0,0,0,0,9,0,-1,-1,0
108,Default-Draenei-Female-L,3.09210205078,0.02960415557,-2.09867572784,-0.40815293789,0,0,0,0,0,9,0,-1,-1,0
109,Default-Draenei-Female-R,3.15131092072,-0.10855276138,-2.09867811203,0.37750160694,0,0,0,0,0,9,0,-1,-1,0
110,Default-Pandaren-Male-R,2.66446661949,-0.08881351352,-1.99999248981,0.35061442852,0,0,0,0,0,9,0,-1,-1,0
111,Default-Pandaren-Male-L,2.71052074432,0.13487032056,-1.96051883698,-0.48547008634,0,0,0,0,0,9,0,-1,-1,0
112,Default-Pandaren-Female-L,2.4342007637,0.07565744966,-1.83551764488,-0.25427025557,0,0,0,0,0,9,0,-1,-1,0
113,Default-Pandaren-Female-R,2.55262422562,-0.21381434798,-1.86841368675,0.51359713078,0,0,0,0,0,9,0,-1,-1,0
114,Default-Goblin-Male-R,2.67763233185,-0.01973708533,-1.01315748692,0.38739976287,0,0,0,0,0,9,0,-1,-1,0
115,Default-Goblin-Male-L,2.73684239388,0.01315647177,-1.01315736771,-0.20944234729,0,0,0,0,0,9,0,-1,-1,0
116,Default-Goblin-Female-R,2.78289556503,-0.03289490938,-1.11183929443,0.44163930416,0,0,0,0,0,9,0,-1,-1,0
117,Default-Goblin-Female-L,2.84210467339,0.01973763108,-1.12499904633,-0.41276100278,0,0,0,0,0,9,0,-1,-1,0
118,Default-BloodElf-Male-L,3.07894539833,0.13157889247,-1.88157594204,-0.23194517195,0,0,0,0,0,9,0,-1,-1,0
119,Default-BloodElf-Male-R,3.03289222717,0.07236821949,-1.85526120663,0.37963324785,0,0,0,0,0,9,0,-1,-1,0
120,Default-BloodElf-Female-R,3.14635562897,-0.0327443406,-1.71710050106,0.12046425045,0,0,0,0,0,9,0,-1,-1,0
121,Default-BloodElf-Female-L,3.14184999466,0.08390393853,-1.70859980583,-0.29492855072,0,0,0,0,0,9,0,-1,-1,0
122,Default-Troll-Male-R,2.31578588486,-0.1546035707,-2.02631044388,0.27583265305,0,0,0,0,0,9,0,-1,-1,0
123,Default-Troll-Male-L,2.36841702461,0.0493471697,-2.0263106823,-0.28533396125,0,0,0,0,0,9,0,-1,-1,0
124,Default-Troll-Female-L,3.23683714867,0.08881650865,-2.18420505524,-0.29763314128,0,0,0,0,0,9,0,-1,-1,0
125,Default-Troll-Female-R,3.0789411068,0.02960747294,-2.11841583252,0.27579718828,0,0,0,0,0,9,0,-1,-1,0
126,Default-Tauren-Male-R,1.92104768753,-0.20065379143,-2.22367691994,0.22155706584,0,0,0,0,0,9,0,-1,-1,0
127,Default-Tauren-Male-L,1.83552098274,0.35855615139,-2.20394062996,-0.31527969241,0,0,0,0,0,9,0,-1,-1,0
128,Default-Tauren-Female-L,2.56578421593,0.24013158679,-2.34867620468,-0.22632715106,0,0,0,0,0,9,0,-1,-1,0
129,Default-Tauren-Female-R,2.60525727272,-0.22039109468,-2.36841702461,0.26882889867,0,0,0,0,0,9,0,-1,-1,0
130,Default-Undead-Male-R,3.09209990501,0.04276719689,-1.57894206047,0.38621678948,0,0,0,0,0,9,0,-1,-1,0
131,Default-Undead-Male-L,3.15788841248,0.19408242404,-1.59210121632,-0.23372219503,0,0,0,0,0,9,0,-1,-1,0
132,Default-Undead-Female-L,3.09867954254,0.10197807848,-1.64473044872,-0.41052567959,0,0,0,0,0,9,0,-1,-1,0
133,Default-Undead-Female-R,3.03288865089,-0.06249649078,-1.64473176003,0.41188097,0,0,0,0,0,9,0,-1,-1,0
134,Default-Vrykul-Male-R,1.93420290947,-0.26644492149,-3.93420624733,0.39143249393,0,0,0,0,0,9,0,-1,-1,0
135,Default-Vrykul-Male-L,2.00657224655,0.3059232831,-3.90131092072,-0.24067364633,0,0,0,0,0,9,0,-1,-1,0
136,Default-Vrykul-Female-L,2.09867715836,0.075661771,-3.92762756348,-0.4036565721,0,0,0,0,0,9,0,-1,-1,0
137,Default-Vrykul-Female-R,2.16446685791,0.07566168904,-3.90789103508,0.45936244726,0,0,0,0,0,9,0,-1,-1,0
138,Default-Naga-Male-R,1.78289520741,-0.32236787677,-1.75657880306,0.35351198912,0,0,0,0,0,9,0,-1,-1,0
139,Default-Naga-Male-L,1.80921065807,0.33552777767,-1.80263113976,-0.36005586386,0,0,0,0,0,9,0,-1,-1,0
140,Default-Naga-Female-L,2.46710729599,0.22368627787,-1.76973676682,-0.34657016397,0,0,0,0,0,9,0,-1,-1,0
141,Default-Naga-Female-R,2.44079208374,-0.19078835845,-1.79605174065,0.25836271048,0,0,0,0,0,9,0,-1,-1,0
142,Default-Eredar-Male-R,2.65789723396,-0.13815549016,-2.26973700523,0.25458532572,0,0,0,0,0,9,0,-1,-1,0
143,Default-Eredar-Male-L,2.53289723396,0.19078986347,-2.26315951347,-0.34537214041,0,0,0,0,0,9,0,-1,-1,0
144,Default-Eredar-Female-R,3.01973295212,-0.07565828413,-2.09209775925,0.26562544703,0,0,0,0,0,9,0,-1,-1,0
145,Default-Eredar-Female-L,3.10526037216,0.01644675247,-2.11841368675,-0.36975315213,0,0,0,0,0,9,0,-1,-1,0
146,Default-Dreadlord-R,2.62828445435,-0.40460550785,-2.46709895134,0.39499044418,0,0,0,0,0,9,0,-1,-1,0
147,Default-Dreadlord-L,2.44736433029,0.16776172817,-2.4671022892,-0.28620254993,0,0,0,0,0,9,0,-1,-1,0
149,Default-Dragon-R,-11.94079113007,-6.60198307037,-6.60526418686,0.59141546488,0,0,0,0,0,9,0,-1,-1,0
150,Default-Dragon-L,-11.50000572205,5.70063924789,-6.57894563675,-0.48935499787,0,0,0,0,0,9,0,-1,-1,0
151,"ktest 110",0,-0.04605258629,-0.75657904148,-1.01546692848,0,0,0,0,0,7,0,-1,-1,0
152,"ktest 111",0,-0.04605258629,-0.75657904148,0.66560012102,0,0,0,0,0,7,0,-1,-1,0
153,"ktest 112",0,-0.04605258629,-0.75657904148,2.29546785355,0,0,0,0,0,7,0,-1,-1,0
154,"ktest 113",0,-0.04605258629,-0.75657904148,3.40480160713,0,0,0,0,0,7,0,-1,-1,0
161,"Artifact-DemonHunterHavoc-Base (Offhand)",-1.75,-0.56621992588,0.11625880748,17.44746017456,-5.35643815994,-2.42626523972,0,0,0,14,0,-1,-1,0
162,Artifact-DeathKnightUnholy-Base,1.21710753441,0.02287039906,-0.31795498729,-1.59135878086,0.54201573133,3.55483651161,0,0,0,14,0,-1,-1,0
163,Artifact-DeathKnightBlood-Base,1.49999976158,0.01420753542,-0.51420611143,-10.71016693115,-7.87030124664,-0.265062958,0,0,0,14,0,-1,-1,0
166,Artifact-DeathKnightFrost-Base,2.0723669529,0.05263355747,-0.19078963995,-5.26902532578,-5.53644990921,5.67133378983,0,0,0,14,0,-1,-1,0
167,"Artifact-DeathKnightFrost-Base (Offhand)",0.82895165682,0.32237148285,-0.14473581314,-6.14422273636,-5.11581420898,5.31175470352,0,0,0,14,0,-1,-1,0
168,Artifact-RogueSubtlety-Base,2.07894659042,0.11719339341,0.06664959341,-0.65808999538,0.78021198511,0.51784133911,0,0,0,14,0,-1,-1,0
169,"Artifact-RogueSubtlety-Base (Offhand)",1.32894575596,0.02570407093,0.1002830863,-1.36262488365,0.50883316994,-0.23502539098,0,0,0,14,0,-1,-1,0
170,Artifact-RogueSubtlety-Shadowy,1.76315820217,0.16142649949,0.06450884044,-0.84127050638,0.80734920502,0.73950517178,0,0,0,14,0,-1,-1,0
171,"Artifact-RogueSubtlety-Shadowy (Offhand)",-0.28289616108,-0.16376596689,0.0499827899,-1.22799384594,0.53597033024,0.32565405965,0,0,0,14,0,-1,-1,0
172,Artifact-RogueSubtlety-Felflame,1.89473640919,0.18380972743,0.05832863599,-0.72479015589,0.78021121025,0.89554661512,0,0,0,14,0,-1,-1,0
173,"Artifact-RogueSubtlety-Felflame (Offhand)",0.84210324287,0.01267093979,0.09868448973,-1.43152761459,0.5020481348,0.32565405965,0,0,0,14,0,-1,-1,0
174,Artifact-RogueSubtlety-Bloody,1.34868478775,0.11095941067,0.00786151551,-1.01088058949,0.88197916746,0.85484206676,0,0,0,14,0,-1,-1,0
175,"Artifact-RogueSubtlety-Bloody (Offhand)",-0.06578892469,-0.15542075038,0.01355614327,-1.35689675808,0.51561748981,0.32565405965,0,0,0,14,0,-1,-1,0
176,Artifact-RogueSubtlety-Icy,1.51973748207,0.16447359324,0.0921068266,-1.07872378826,0.86841094494,0.94304049015,0,0,0,14,0,-1,-1,0
177,"Artifact-RogueSubtlety-Icy (Offhand)",0.27631545067,-0.02856811136,0.07453222573,-1.3908213377,0.39349812269,0.39349773526,0,0,0,14,0,-1,-1,0
178,Artifact-MageArcane-Base,1.33552718163,0.52631473541,-0.71710622311,-4.56345653534,-8.51481151581,3.07288074493,0,0,0,14,0,-1,-1,0
179,Artifact-MageArcane-Arcane,0.42763113976,0.5065767765,-0.69736993313,-8.08456707001,-7.18507194519,3.31033730507,0,0,0,14,0,-1,-1,0
180,Artifact-MageArcane-Dark,1.44736945629,0.43420946598,-0.65131819248,-5.00444793701,-8.49445724487,3.32390928268,0,0,0,14,0,-1,-1,0
181,Artifact-MageArcane-Lightning,1.26973843575,0.42763268948,-0.60526406765,-5.18083810806,-8.555519104,3.43924212456,0,0,0,14,0,-1,-1,0
182,Artifact-MageArcane-Time,1.5789437294,0.49163389206,-0.68242073059,-5.03836727142,-8.54194927216,3.43924212456,0,0,0,14,0,-1,-1,0
183,"Artifact-WarriorProt-Base (Shield)",0.19079273939,-0.09141738713,-0.46577227116,-7.09658813477,-1.72546303272,-0.93201076984,0,0,0,14,0,-1,-1,0
184,"Artifact-WarriorProt-Deathguard (Shield)",-0.36842042208,-0.10028175265,-0.30103307962,-6.97430562973,-1.83180391788,-1.02445447445,0,0,0,14,0,-1,-1,0
185,"Artifact-WarriorProt-Deathwing (Shield)",-0.60526245832,-0.00035955664,-0.23408640921,-6.82523012161,-1.80670392513,-1.11265408993,0,0,0,14,0,-1,-1,0
186,"Artifact-WarriorProt-Saurfang (Shield)",-0.01973539591,-0.30174484849,-0.05362913758,-8.28414726257,-0.84281378984,0.37313738465,0,0,0,14,0,-1,-1,0
187,"Artifact-WarriorProt-Upgraded (Shield)",-0.26973676682,-0.14492699504,-0.24732281268,-6.92013692856,-1.80466616154,-1.02445447445,0,0,0,14,0,-1,-1,0
188,Artifact-DruidGuardian-Base,2.05263352394,0.03442300484,-0.05559120327,-1.25704455376,-2.39260625839,2.0484354496,0,0,0,14,0,-1,-1,0
189,Artifact-ShamanEnhancement-Base,2.36184310913,0.21387037635,-0.35302382708,-1.69172918797,-0.94644159079,3.30134773254,0,0,0,14,0,-1,-1,0
190,Artifact-MageFire-Base,1.49342286587,0.12324415147,0.08945696801,-1.52401077747,3.86002516747,3.00504589081,0,0,0,14,0,-1,-1,0
191,Artifact-ShamanElemental-Base,2.39473843575,0.04471197724,0.07334943116,-2.30957555771,2.18648052216,2.11235594749,0,0,0,14,0,-1,-1,0
192,"Artifact-ShamanElemental-Base (Offhand)",0.96052908897,-0.35933041573,0.17910535634,3.4080786705,5.94577789307,1.15705966949,0,0,0,14,0,-1,-1,0
193,Artifact-HunterMarksman-BaseOld,1.79605448246,0.0394840911,-0.05921071023,-0.92019152641,3.45974373817,2.279109478,0,0,0,14,0,-1,-1,0
194,Artifact-PriestHoly-Base,1.61184215546,0.56060904264,-0.738109231,1.27074420452,4.00392961502,0.63814848661,0,0,0,14,0,-1,-1,0
195,Artifact-ShamanResto-Base,1.80262935162,-0.12500049174,-0.26973596215,-7.40183591843,-2.42205190659,-0.61060297489,0,0,0,14,0,-1,-1,0
196,Artifact-MonkMistweaver-Base,2.30920791626,-0.25391384959,-0.76811438799,-7.02594041824,-2.13370943069,-1.14148306847,0,0,0,14,0,-1,-1,0
197,Artifact-HunterSurvival-Base,1.97368144989,0.513918221,-0.50419491529,-8.09385108948,-0.66487848759,0.31208240986,0,0,0,14,0,-1,-1,0
198,Artifact-PaladinHoly-Base,0.98683977127,0.18893919885,-0.63244754076,-13.70345592499,-1.23647093773,2.78840589523,0,0,0,14,0,-1,-1,0
199,"Artifact-PaladinHoly-Base (Offhand)",0.02631270885,0.46494707465,-0.06686341763,-7.63929796219,1.12621903419,0.64452040195,0,0,0,14,0,-1,-1,0
200,"[TEST] Robert's Test Talking Head Camera",-4.5,-0.24342158437,-1.67763495445,-0.13005444407,0,0.00748644443,0,0,0,9,0,-1,-1,0
201,AshbringerSuperTest2,0,0.00657925382,-0.14473702013,0.98374426365,0,0,0,0,0,14,0,-1,-1,0
205,Test-Nightelf,2.75,0.05921242759,-2.04605150223,0.88198041916,0,0,0,0,0,15,0,-1,-1,0
207,Test-Armor,2.75,0.05921242759,-2.04605150223,0.88198041916,0,0,0,0,0,15,0,-1,-1,0
208,test2,0,0,0,0,0,1,0,1,0,15,0,-1,-1,0
210,Test3,0,0.08552666008,-0.09868407995,-0.78021210432,0,0,0,0,0,14,0,-1,-1,0
211,Test5,0,0,0,0,0,0,0,0,0,15,0,-1,-1,0
212,"pete test",2.75,0.05921242759,-2.04605150223,0.88198041916,0,0,0,0,0,15,0,-1,-1,0
213,testjeff,3.25,-0.00657704566,-1.67105138302,0.38198077679,0,0,0,0,0,15,0,-1,-1,0
214,jefftest2,2.75,0.00658084312,-1.67105126381,0.88198041916,0,0,0,0,0,15,0,-1,-1,0
221,Transmog-Human-Male-Shoulder,3.08552622795,-0.33552503586,-1.69736742973,0.02985906973,0,0,0,0,0,15,0,0,0,0
225,Transmog-Human-Male-Robe,2.75,0.01973704249,-1.24342107773,-0.30999997258,0,0,0,0,0,15,0,0,0,0
226,Transmog-Human-Male-Hands,3.0592083931,-0.26973709464,-0.99342155457,-0.50555485487,0,0,0,0,0,15,0,0,0,0
227,Transmog-Human-Male-Feet,2.96052527428,0.0723695308,-0.2171048522,-0.70000016689,0,0,0,0,0,15,0,0,0,0
228,Transmog-Human-Male-Legs,2.53289437294,-0.01315777842,-0.63815736771,-0.16000023484,0,0,0,0,0,15,0,0,0,0
229,Transmog-Human-Male-Shirt,3.03947329521,0.03947558254,-1.48026227951,-0.36801931262,0,0,0,0,0,15,0,0,0,0
230,Transmog-Human-Male-Tabard,3.04605150223,0.00658102101,-1.3684194088,0.00943606719,0,0,0,0,0,15,0,0,0,0
234,Transmog-Human-Male-Waist,3.13157939911,-0.01315603033,-1.16447198391,0.06766976416,0,0,0,0,0,15,0,0,0,0
235,Transmog-Human-Male-Back,2.91447377205,-8.815e-07,-1.20394563675,-2.64801812172,0,-0.04749084637,0,0,0,15,0,0,0,0
236,Transmog-Human-Male-Head,3.21052598953,0.09210579097,-1.90789484978,-0.59801840782,-0.02035278268,0.01356689446,0,0,0,15,0,0,0,0
237,Transmog-Human-Male-Wrist,3.25803995132,0.2858210206,-1.13157856464,0.80287063122,0,0,0,0,0,15,0,0,0,0
238,Transmog-Weapon-1HSword,0,-0.00657843798,-0.03947370127,1.41999983788,-0.93000036478,0,0,0,0,16,0,-1,-1,1
239,Transmog-Weapon-2HSword,-0.97368490696,-0.04605192691,-0.10526275635,1.39964580536,-0.95713847876,0,0,0,0,16,0,-1,-1,1
240,Transmog-Weapon-Wand,1.75,-0.01315718703,-0.02631602064,1.43000018597,-0.93000036478,0,0,0,0,16,0,-1,-1,1
241,Transmog-Weapon-Dagger,1.44078874588,-0.00657743867,-0.01973715983,1.43000018597,-0.93000036478,0,0,0,0,16,0,-1,-1,1
242,Transmog-Weapon-1HAxe,0.30263113976,-0.07236795872,-0.03289467096,1.50427603722,-1.06470036507,0,0,0,0,16,0,-1,-1,1
243,Transmog-Weapon-2HAxe,0.25,-0.20394645631,-0.23684312403,1.44000029564,-1.07999885082,0,0,0,0,16,0,-1,-1,1
244,Transmog-Weapon-1HMace,0.91447395086,-0.06926061213,-0.02716194652,1.47346425056,-1.07999885082,0,0,0,0,16,0,-1,-1,1
245,Transmog-Weapon-2HMace,0.75,-0.19736810029,-0.23684214056,1.49000024796,-1.01999890804,0,0,0,0,16,0,-1,-1,1
246,Transmog-Weapon-Staff,0.5,-0.30920988321,-0.41447398067,1.53000020981,-0.97999835014,0,0,0,0,16,0,-1,-1,1
247,Transmog-Weapon-Polearm,-0.75,-0.24342019856,-0.27631622553,1.47000050545,-0.93999904394,0,0,0,0,16,0,-1,-1,1
248,Transmog-Weapon-FistWeapon,0.5,0.03947187215,-0.01315957401,1.50894141197,-2.55749201775,0,0,0,0,16,0,-1,-1,1
249,Transmog-Weapon-Shield,0.75,0.01973718219,-0.00657953229,-1.37501561642,-1.39646804333,0,0,0,0,16,0,-1,-1,1
250,Transmog-Weapon-Offhand,1,0.17519670725,0.02528540418,1.359998703,-0.88999986649,0,0,0,0,16,0,-1,-1,1
251,Transmog-Weapon-Bow,-1.04605317116,0.05921181664,-0.06578723341,-7.52000045776,-11.65002822876,0.28999939561,0,0,0,16,0,-1,-1,1
252,Transmog-Weapon-Gun,-0.2236842066,-0.0460528098,1.45705e-06,1.04000031948,-13.37000846863,0.28999939561,0,0,0,16,0,-1,-1,1
253,Transmog-Weapon-Crossbow,-0.13157981634,-0.05263154954,0.01973911561,2.41713738441,-13.38322734833,0.28999939561,0,0,0,16,0,-1,-1,1
254,Default-Doomguard-R,2.36841416359,-0.33223870397,-2.16448640823,0.2361523807,0,0,0,0,0,9,0,-1,-1,0
255,Default-Doomguard-L,2.56579017639,0.51973956823,-2.17104959488,-0.30607187748,0,0,0,0,0,9,0,-1,-1,0
260,NightElfTest,3.03289413452,0.39473718405,-1.90131509304,0.86674153805,-0.36962580681,0.00684376853,0,0,0,15,0,-1,-1,0
262,Default-DemonSpiderQueen-R,2.36841416359,-0.47697547078,-3.2105383873,0.3385528326,0,0,0,0,0,9,0,-1,-1,0
