ID,GeoBox_0,GeoBox_1,GeoBox_2,GeoBox_3,GeoBox_4,GeoBox_5,FileDataID,ObjectEffectPackageID,OverrideLootEffectScale,OverrideNameScale,AlternateDisplayType,ClientCreatureDisplayInfoID,ClientItemID,Field_11_0_0_54210_008
47,-1.29297101498,-1.17871403694,-0.60938000679,1.29297101498,1.80727505684,3.79957389832,190384,0,0,0,0,0,0,0
48,-2.01293611526,-2.0291929245,-2.33957910538,1.01929998398,2.05854701996,3.6097099781,197038,0,0,0,0,0,0,0
49,-2.17289710045,-2.18739700317,-0.5527099967,2.19241094589,2.17791199684,0.83194297552,204112,0,0,0,0,0,0,0
51,-1.70467805862,-2.4098379612,-0.1589410007,1.35349905491,2.42824697495,2.18953204155,199748,0,0,0,0,0,0,0
52,-1.20937395096,-1.23659801483,-0.08822099864,1.25639796257,1.22917497158,3.14797496796,199751,0,0,0,0,0,0,0
53,-0.68388998508,-0.69697201252,-0.06074599922,0.7309139967,0.71783202887,3.17545104027,199753,0,0,0,0,0,0,0
56,-0.14655299485,-0.19274400175,0.00271699997,0.15083700418,0.27606201172,0.63211101294,197552,0,0,0,0,0,0,0
58,-0.58911901712,-0.74213898182,-0.00517999986,1.0755699873,0.46249198914,0.09970100224,189676,0,0,0,0,0,0,0
60,-0.83338797092,-0.96388697624,-0.42994898558,0.85942298174,2.47488594055,1.52910602093,189409,0,0,0,0,0,0,0
63,-0.21534900367,-0.42897799611,-0.11442600191,0.23648700118,0.38909998536,0.33675599098,198203,0,0,0,0,0,0,0
70,-0.36980000138,-0.17020000517,-0.10303500295,0.98913902044,0.16320100427,0.18569900095,198651,0,0,0,0,0,0,0
90,-1.58718800545,-2.41945290565,0,0.26826301217,2.41687297821,8.73419189453,190361,0,0,0,0,0,0,0
91,-0.92864102125,-0.58493697643,-0.11037100106,0.15119199455,0.58493697643,1.65284705162,198116,0,0,0,0,0,0,0
92,-0.76309597492,-0.80129301548,-0.00238600001,0.15275399387,0.80012100935,2.08003902435,198114,0,0,0,0,0,0,0
95,-1.32967603207,-1.143206954,-0.06063399836,1.06844198704,1.15064394474,9.05107879639,199954,0,0,0,0,0,0,0
100,-0.10754299909,-0.12709799409,0.00186199998,0.1105979979,0.12478899956,0.58923602104,199806,0,0,0,0,0,0,0
105,-0.11382199824,-0.22214099765,0.00016700001,0.09840799868,0.22554300725,0.60402798653,198022,0,0,0,0,0,0,0
107,-0.53422498703,-0.23499000072,0,0.26126500964,0.33722698689,0.35008201003,198055,0,0,0,0,0,0,0
112,-0.30873700976,-0.36066100001,-0.00120900001,0.30960100889,0.35333400965,0.96767199039,197464,0,0,0,0,0,0,0
113,-0.43571001291,-0.76377099752,0.00315100001,0.42892301083,0.76400697231,0.50334501266,199634,0,0,0,0,0,0,0
114,-0.42004200816,-0.19369499385,-0.00625299988,0.4336220026,0.17558699846,0.34746700525,198236,0,0,0,0,0,0,0
119,-3.20787596703,-3.24639391899,-0.33068498969,3.09318399429,2.67964792252,2.70159697533,203967,0,0,0,0,0,0,0
124,-6.75665998459,-1.30690705776,-0.19776700437,1.58343195915,2.98311400414,1.45772004128,190104,0,0,0,0,0,0,0
130,-0.5983710289,-0.34847301245,-0.12303300202,0.69430100918,0.70882600546,2.78550195694,198636,0,0,0,0,0,0,0
131,-3.9378631115,-4.90347099304,0.01208200026,5.20662212372,4.93644380569,3.43932199478,189709,0,0,0,0,0,0,0
133,-0.11268000305,-0.12072700262,-0.0254670009,0.09902500361,0.10844799876,-0.00046000001,199973,0,0,0,0,0,0,0
134,-0.87703299522,-0.78838902712,0.01198399998,0.39339700341,0.58076101542,0.81883299351,189478,0,0,0,0,0,0,0
137,-0.31685999036,-1.4107940197,-0.01043900009,0.56614899635,1.39562904835,3.2273850441,198054,0,0,0,0,0,0,0
138,-0.45415401459,-0.34075400233,-0.01529499982,0.21039000154,0.290681988,0.53184300661,190658,0,0,0,0,0,0,0
139,-7.5144329071,-6.34785795212,-0.04501599818,8.46288204193,7.2718000412,28.5729675293,198561,0,0,0,0,0,0,0
148,-0.89199697971,-1.02405297756,-0.87577700615,2.41725897789,1.90831804276,4.62549781799,190383,0,0,0,0,0,0,0
150,-0.0902889967,0.08338200301,3.46315693855,0.09029000252,1.75586497784,3.90738201141,198471,0,0,0,0,0,0,0
151,-1.43225204945,-1.99187111855,-0.00062179565,1.43225121498,1.99187135696,2.15952014923,198598,0,0,0,0,0,0,0
153,-1.24866998196,-1.24734997749,-1.24131000042,1.23395001888,1.23527002335,1.24131000042,198095,0,0,0,0,0,0,0
154,-1.43262994289,-1.03081703186,-0.11037100106,1.4940969944,1.04894804955,1.93449795246,198177,0,0,0,0,0,0,0
155,-0.62540900707,-0.5464130044,-0.01403800026,0.553417027,0.42324799299,0.39241099358,189761,0,0,0,0,0,0,0
156,-0.21421599388,-0.50672399998,-1.65218698978,0.1162019968,0.52248001099,2.49742698669,198409,0,0,0,0,0,0,0
159,-1.47575294971,-1.36301803589,3.5e-05,1.61091196537,1.41748201847,0.00230800011,198435,0,0,0,0,0,0,0
163,-0.53071397543,-0.38036298752,0.00441899989,0.51791298389,0.42016199231,0.13592299819,198451,0,0,0,0,0,0,0
164,-0.4597440064,-0.15842700005,0.00144100003,0.44436299801,0.13900999725,0.13925799727,198453,0,0,0,0,0,0,0
166,-0.68427300453,-0.3547089994,3e-06,0.77438598871,0.3583920002,0.9684240222,189642,0,0,0,0,0,0,0
169,-6.03847503662,-0.66211497784,2.10548305511,2.87142109871,0.71858400106,8.5841884613,198502,0,0,0,0,0,0,0
181,-0.25952300429,-0.25796100497,-0.14346900582,0.49095600843,0.99425297976,0.47267600894,197946,0,0,0,0,0,0,0
183,-0.45730701089,-0.39627501369,-0.00705000013,0.45576098561,0.41279301047,0.14751799405,198455,0,0,0,0,0,0,0
184,-0.12638700008,-0.33769699931,0.00232800003,0.11426600069,0.3507809937,1.17455995083,198016,0,0,0,0,0,0,0
185,-0.12651400268,-0.38511699438,0.00016700001,0.11413799971,0.391068995,1.04838001728,198017,0,0,0,0,0,0,0
187,-0.31685999036,-1.41137504578,-0.0029790001,0.56614899635,1.39503204823,1.78117799759,198053,0,0,0,0,0,0,0
188,-0.31685999036,-1.40665996075,-0.01043900009,0.56614899635,1.39976203442,4.07844686508,198052,0,0,0,0,0,0,0
189,-1.86722803116,-0.78097397089,0.01215200033,1.68883502483,0.76514101028,5.0730919838,198047,0,0,0,0,0,0,0
190,-0.45704200864,-0.37535300851,-0.00705000013,0.45601901412,0.4337080121,0.14751799405,198454,0,0,0,0,0,0,0
191,-0.13429699838,-0.12390699983,-0.00025000001,0.12521499395,0.128561005,0.75258100033,197331,0,0,0,0,0,0,0
192,-0.8640409708,-1.00679898262,-0.09937100112,1.16504704952,1.12882804871,1.75796103477,189705,0,0,0,0,0,0,0
193,-0.57627099752,-1.17935299873,0,0.52314502001,1.18738400936,1.56280398369,190633,0,0,0,0,0,0,0
194,-1.15857899189,-1.11515402794,-0.04329299927,1.15857899189,1.10917699337,0.7240819931,198065,0,0,0,0,0,0,0
195,-0.0902889967,0.05873699859,3.46315693855,0.09029000252,1.73122000694,3.90738201141,198470,0,0,0,0,0,0,0
196,-0.13672100008,-0.82800602913,0.67689400911,0.15630300343,0.67482799292,2.18664002419,189881,0,0,0,0,0,0,0
197,-0.91595202684,-0.91745400429,-0.00337400008,0.91910201311,0.91759997606,1.4426959753,197293,1629,0,0,0,0,0,0
199,-0.57092803717,-1.4468048811,-0.93844044209,1.05221843719,1.30810332298,1.77256643772,198197,0,0,0,0,0,0,0
200,-2.13068699837,-5.08450222015,-3.06288409233,1.6301599741,4.6367650032,7.11616611481,189118,0,0,0,0,0,0,0
201,-0.99255102873,-1.19902598858,-0.14911599457,1.19801902771,1.28264200687,2.23695588112,199136,0,0,0,0,0,0,0
202,0,-0.3685849905,-0.04525899887,0.04772400111,0.38901698589,1.10368096828,199428,0,0,0,0,0,0,0
203,-0.0902889967,0.11499600112,3.46315693855,0.09029000252,1.78747904301,3.90738201141,198472,0,0,0,0,0,0,0
204,-0.74371701479,-1.32395994663,0.1432120055,0.71353298426,1.42613005638,0.45863100886,189232,0,0,0,0,0,0,0
205,-1.67895102501,-1.92858099937,-1.53407502174,1.62489902973,1.88637602329,7.69062995911,189158,0,0,0,0,0,0,0
206,-3.30431103706,-5.60474395752,-0.8014100194,4.07169485092,4.67476701736,2.22271800041,189141,0,0,0,0,0,0,0
207,-3.90183591843,-3.15093898773,-0.40222200751,3.31139802933,3.00747299194,8.97776317596,189170,0,0,0,0,0,0,0
208,-0.72644501925,-1.76196098328,-0.00685200002,1.2769190073,1.3813970089,1.06939697266,189186,0,0,0,0,0,0,0
209,-0.97374898195,-1.12746202946,0.000186,0.97288298607,1.12031602859,1.56784904003,189193,0,0,0,0,0,0,0
210,-0.53071397543,-0.38036298752,0.00441899989,0.51791298389,0.42016199231,0.13592299819,201113,0,0,0,0,0,0,0
211,-0.82877898216,-0.65199899673,-0.10610800236,0.80524998903,0.80772000551,0.45052599907,197330,0,0,0,0,0,0,0
212,-2.23972797394,-0.56109201908,-0.06719499826,1.51947903633,0.56109201908,4.79235506058,190304,0,0,0,0,0,0,0
213,-0.25196498632,-0.28850498796,5.8e-05,0.24885800481,0.2840270102,0.68683898449,189820,0,0,0,0,0,0,0
214,-0.00085499999,-0.3555060029,0.00292599993,0.0675489977,0.3610329926,0.42514899373,199983,0,0,0,0,0,0,0
215,-1.72776305676,-0.78811484575,-0.00878259912,1.15819978714,0.7968544364,1.23082304001,199886,0,0,0,0,0,0,0
216,-0.80746001005,-1.12179994583,-0.04228800163,0.97244399786,0.9008269906,1.52691698074,198100,0,0,0,0,0,0,0
217,-0.20108500123,-0.16337400675,-0.06810799986,0.15550799668,0.12389300019,0.22257299721,189896,0,0,0,0,0,0,0
218,-0.31821200252,-0.5697939992,0.00309200003,0.30401000381,0.56887298822,1.17202401161,204142,0,0,0,0,0,0,0
219,-0.92702001333,-1.46594202518,-0.08687700331,1.15081703663,1.35287594795,2.31628298759,190809,0,0,0,0,0,0,0
220,-0.53071397543,-0.39110699296,0.00441899989,0.51791298389,0.40941700339,0.13592299819,198452,0,0,0,0,0,0,0
221,-1.43225204945,-1.99187099934,-0.00062200002,1.43225097656,1.99187099934,1.03107595444,198603,0,0,0,0,0,0,0
222,-0.42443999648,-0.50621199608,0.00878399983,0.39567101002,0.50496298075,0.12725199759,198457,0,0,0,0,0,0,0
223,-6.70546007156,-1.77173197269,-1.96263694763,2.78507208824,2.23841190338,2.32220411301,190677,0,0,0,0,0,0,0
224,-0.60093301535,-0.33926299214,-0.04745300114,0.59336698055,0.25357601047,0.59494298697,198232,0,0,0,0,0,0,0
225,-0.1588049978,-0.15621399879,0.01079399977,0.15279300511,0.15994599462,0.72373598814,198057,0,0,0,0,0,0,0
226,-0.16942499578,-0.16737799346,-0.05942299962,0.31189200282,0.22595599294,0.34871399403,190440,0,0,0,0,0,0,0
227,-1.15947496891,-2.02708601952,-0.16425999999,0.99654197693,2.03931093216,1.16789698601,197832,0,0,0,0,0,0,0
228,-0.08121299744,-0.08906599879,-0.00131399999,0.07027400285,0.0663710013,0.53365200758,198061,0,0,0,0,0,0,0
229,-0.73563998938,-0.44304001331,-0.04888499901,0.66819101572,0.42139700055,0.52061200142,198212,0,0,0,0,0,0,0
230,-3.58852505684,-3.58785700798,-0.0027079999,3.67691206932,3.62137007713,11.6322555542,199969,0,0,0,0,0,0,0
231,-6.32647895813,-5.79747486115,-1.3477139473,4.5591468811,6.90652894974,5.55809307098,197635,0,0,0,0,0,0,0
232,-2.08383989334,-1.20423996449,-0.13255399466,0.85726898909,1.30809998512,4.58327007294,197849,0,0,0,0,0,0,0
233,-0.16244000196,-1.18108403683,0,2.1712539196,2.33861088753,4.77296686172,219412,0,0,0,0,0,0,0
234,-1.27042603493,-2.1495950222,-0.00108800002,1.29950296879,2.09935808182,1.33836495876,198602,0,0,0,0,0,0,0
235,-5.10267305374,-5.98595285416,-3.01269102097,5.06014490128,5.99389696121,13.01017475128,199976,0,0,0,0,0,0,0
236,-1.09339094162,-0.97108697891,-0.18243800104,0.7173410058,1.52256202698,2.42110610008,198951,0,0,0,0,0,0,0
237,-0.23962600529,-0.25813499093,-0.00050000002,0.21219199896,0.19920200109,0.8623239994,198058,0,0,0,0,0,0,0
238,-0.08065000176,-0.53919398785,-0.01617299952,0.0708379969,-0.04484299943,0.34333398938,198060,0,0,0,0,0,0,0
239,-0.48135399818,-0.5392640233,-0.06773299724,0.47583299875,0.53319901228,0.84180599451,198068,0,0,0,0,0,0,0
240,-0.21288999915,-0.33656901121,0.00370200002,0.20533800125,0.33777800202,1.39045894146,198076,0,0,0,0,0,0,0
241,-0.17210499942,-0.18447500467,0.000197,0.14940600097,0.15358200669,1.11404705048,198169,0,0,0,0,0,0,0
242,-0.1371639967,-0.34277799726,-0.01437199954,0.17296299338,0.33913999796,0.16792699695,189085,0,0,0,0,0,0,0
243,-2.47109508514,-2.28344392776,-0.10315400362,2.43611311913,1.90501594543,3.92677593231,200898,0,0,0,0,0,0,0
244,-0.28735199571,-0.58162498474,-0.23204800487,0.66283398867,0.53058797121,1.02243804932,190805,0,0,0,0,0,0,0
245,-4.72460794449,-2.23608398438,-0.00800999999,5.47793197632,2.23382496834,4.12644100189,200947,0,0,0,0,0,0,0
246,-0.05917200074,-0.16826499999,0.00016700001,0.05895699933,0.21857899427,1.64941000938,198018,0,0,0,0,0,0,0
247,-1.31902098656,-1.93141794205,-0.10023800284,0.83610397577,1.42183196545,4.45538902283,198950,0,0,0,0,0,0,0
248,-0.873898983,-2.10337305069,-0.7055760026,1.08748304844,1.85020399094,6.39952611923,203668,0,0,0,0,0,0,0
249,-1.22319304943,-0.97411298752,0,0.97177702188,0.91302198172,1.90325903893,198836,0,0,0,0,0,0,0
250,-4.16666698456,-4.16666698456,-0.53293997049,4.16666698456,4.16666698456,21.58549499512,199938,0,0,0,0,0,0,0
251,-0.37748900056,-0.72355598211,0,0.36137199402,0.71857500076,0.70145797729,189810,0,0,0,0,0,0,0
252,-0.50094300508,-0.53098702431,-0.03453499824,1.04251897335,0.92306298018,1.05678796768,197608,0,0,0,0,0,0,0
253,-0.55843502283,-0.41973099113,-0.04909000173,0.32583001256,0.46677801013,0.85638797283,189752,0,0,0,0,0,0,0
254,-0.30139499903,-0.44659000635,0.00034,0.34107899666,0.45595699549,0.12949700654,198029,0,0,0,0,0,0,0
255,-0.30283200741,-0.22436499596,-0.00039299999,0.30101600289,0.22332000732,0.12893900275,200900,0,0,0,0,0,0,0
256,-0.45444500446,-0.6513209939,-0.05565800145,0.48042699695,0.68551898003,2.61067199707,198801,0,0,0,0,0,0,0
257,-0.31670299172,-0.40637499094,-0.05278800055,0.34268501401,0.44860801101,1.90870702267,198802,0,0,0,0,0,0,0
258,-0.24939699471,-0.29344698787,0,0.2485550046,0.28153601289,0.67613601685,199184,0,0,0,0,0,0,0
259,-0.7007035017,-0.88727879524,-0.0540789701,0.70070356131,0.88623231649,1.36653244495,219372,0,0,0,0,0,0,0
260,-9.01988506317,-11.08084583282,-3.30425691605,9.00026035309,8.97381877899,-1.71444499493,199964,0,0,0,0,0,0,0
261,-0.92285400629,-1.25558304787,-0.20187500119,1.19828498363,1.34770405293,1.30225801468,196998,0,0,0,0,0,0,0
263,-0.83509141207,-0.88425195217,-0.00070945674,0.85895985365,0.89324200153,1.57089328766,199907,0,0,0,0,0,0,0
264,-0.83516979218,-0.88421458006,-0.00090595405,0.85903668404,0.89326274395,3.07688570023,199918,0,0,0,0,0,0,0
265,-0.83509039879,-0.8912178874,-0.00105506042,0.85895723104,0.90026420355,6.80639505386,199916,0,0,0,0,0,0,0
266,-0.86476004124,-0.89523524046,-0.00185627886,0.91313195229,0.95182353258,11.94896602631,199927,0,0,0,0,0,0,0
267,-1.4299030304,-1.11076200008,-0.05129199848,1.37389695644,1.28343105316,4.56538486481,189772,0,0,0,0,0,0,0
268,-2.64049601555,-2.30069899559,-0.9694250226,2.68007397652,2.60703110695,3.53269410133,219470,0,0,0,0,0,0,0
269,-0.95310997963,-0.95426702499,-0.66646802425,1.49156999588,1.37483096123,2.30616402626,219481,0,0,0,0,0,0,0
270,-2.13773798943,-2.1740000248,-0.78303897381,2.28786802292,2.25493192673,3.57481908798,219487,0,0,0,0,0,0,0
271,-1.3650649786,-2.49424409866,-1.22620201111,2.85182905197,1.87798297405,3.27120089531,219502,0,0,0,0,0,0,0
272,-1.83009696007,-1.80657601357,-0.66726201773,1.83009696007,1.80657601357,2.1673309803,219497,0,0,0,0,0,0,0
273,-1.23369204998,-0.5563160181,-0.09081400186,0.6528570056,0.55975902081,1.35421895981,219402,0,0,0,0,0,0,0
274,0.30162799358,0.03514299914,-0.04848700017,0.71918100119,0.48025000095,0.66966897249,219403,0,0,0,0,0,0,0
275,-0.54708099365,-0.7407810092,0.00151700003,0.54995000362,0.74095600843,0.7733719945,199632,0,0,0,0,0,0,0
276,-0.71334701777,-2.00255990028,-0.03230100125,0.68742197752,0.8658580184,1.39127004147,203510,0,0,0,0,0,0,0
277,-0.93472802639,-0.9887920022,-0.0439260006,0.437191993,0.44824400544,1.33267998695,203512,0,0,0,0,0,0,0
278,-0.57241100073,-0.43142101169,-0.01595100015,0.73959302902,0.41036599874,0.37207499146,189893,0,0,0,0,0,0,0
279,-0.43031901121,-0.46780601144,0,0.42883300781,0.52425700426,0.99206399918,190535,0,0,0,0,0,0,0
280,-2.12088990211,-7.14100980759,-0.56310302019,2.72297000885,5.15638017654,4.51731014252,189692,0,0,0,0,0,0,0
281,-2.21755003929,-5.00186014175,-0.37633600831,2.18931007385,5.59917020798,3.06493997574,189696,0,0,0,0,0,0,0
282,-2.86670207977,-2.82985901833,-0.43450498581,2.86670207977,2.82985901833,4.22247886658,189700,0,0,0,0,0,0,0
283,-0.88761097193,-1.34957003593,-0.16027900577,1.46000003815,0.85071897507,2.20911002159,189699,0,0,0,0,0,0,0
284,-2.33296990395,-3.17686009407,-0.27408099174,2.43688011169,2.5113298893,3.55144000053,189698,0,0,0,0,0,0,0
285,-0.40057700872,-0.59591901302,0,0.39964699745,0.59449601173,0.63488799334,198165,0,0,0,0,0,0,0
286,-0.26368498802,-0.44946101308,0,0.2587749958,0.44996398687,0.68779599667,198166,0,0,0,0,0,0,0
287,-0.39353200793,-0.594851017,0,0.39346501231,0.58895099163,0.6216610074,198167,0,0,0,0,0,0,0
288,-0.43031901121,-0.46780601144,-0.000109,0.42883300781,0.52425700426,0.99206399918,199737,0,0,0,0,0,0,0
289,-0.62901902199,-1.08221101761,-0.00511199981,0.98737001419,0.56697398424,0.88367700577,198198,0,0,0,0,0,0,0
290,-1.02375495434,-0.74801397324,-0.27733099461,1.02624499798,1.06553602219,2.17348408699,190252,0,0,0,0,0,0,0
291,-4.62131214142,-3.66835808754,-0.50107997656,3.07809996605,2.18207192421,2.82272410393,189827,0,0,0,0,0,0,0
292,-1.02375495434,-0.76692301035,-0.28900700808,1.02624499798,1.06553602219,2.17348408699,190256,0,0,0,0,0,0,0
293,-0.77918601036,-0.78974497318,-0.08821599931,0.72856301069,0.79407399893,1.03105795383,200638,0,0,0,0,0,0,0
294,-3.64416503906,-6.28754806519,-0.33805799484,4.05268096924,9.44535732269,6.53794193268,199756,0,0,0,0,0,0,0
295,-0.25131198764,-0.14245900512,-0.00118699996,0.58456897736,0.15849600732,1.17174804211,201061,0,0,0,0,0,0,0
296,-6.65076684952,-5.21023893356,-0.68891102076,5.2024102211,6.47572088242,17.28133583069,200557,0,0,0,0,0,0,0
297,-0.22019800544,-0.25393301249,0,0.2196290046,0.25393500924,0.708081007,189815,0,0,0,0,0,0,0
298,-0.83509039879,-0.8912178874,-0.00105506042,0.85895723104,0.90026420355,6.80639505386,199908,0,0,0,0,0,0,0
299,-0.20972800255,-0.20902599394,0,0.21134799719,0.21423900127,0.14776900411,189768,0,0,0,0,0,0,0
300,-0.36528998613,-0.50195598602,-0.01620700024,0.61442798376,0.53430902958,1.49165403843,189426,0,0,0,0,0,0,0
301,-0.67645800114,-0.75865799189,-0.02173599973,0.75984400511,0.78023099899,0.95261698961,189437,0,0,0,0,0,0,0
302,-5.10267305374,-5.98595285416,-3.01269102097,5.06014490128,5.99389696121,13.01017379761,199975,0,0,0,0,0,0,0
303,-0.11866299808,1.00158703327,5.48600101471,0.13377000391,4.05555582047,6.5255651474,200454,0,0,0,0,0,0,0
304,-2.84723305702,-1.2733540535,-0.07089799643,1.75796699524,1.46057999134,5.22249889374,219382,0,0,0,0,0,0,0
305,-2.67602801323,-1.68411695957,0,2.16207504272,5.82982683182,6.00713300705,219414,0,0,0,0,0,0,0
307,-1.48667705059,-1.66660094261,-0.14680700004,1.49335098267,1.78882598877,2.49478292465,199155,0,0,0,0,0,0,0
308,-1.11943697929,-0.00376300002,-0.37007701397,1.05411195755,0.18979300559,0.40075099468,200453,0,0,0,0,0,0,0
309,-0.11893299967,-0.37958401442,-0.45170500875,1.80680704117,0.37958401442,0.45170500875,199262,0,0,0,0,0,0,0
310,-2.24568104744,-2.50408101082,-3.83330798149,1.29218196869,2.05854701996,2.7267229557,219514,0,0,0,0,0,0,0
311,-2.24568104744,-2.50408101082,-2.95032000542,1.29218304157,2.05854701996,3.6097099781,219524,0,0,0,0,0,0,0
312,-2.63322401047,-2.53155398369,-2.36944293976,1.65290296078,2.50110697746,3.16928505898,219532,0,0,0,0,0,0,0
313,-2.40096497536,-2.50408101082,-2.95032000542,1.42170095444,2.05854701996,3.70102095604,219541,0,0,0,0,0,0,0
314,-2.24568104744,-2.50408101082,-2.95032000542,1.33687794209,2.05854701996,3.6097099781,219569,0,0,0,0,0,0,0
315,-2.24568104744,-2.50408101082,-2.95032000542,1.29218304157,2.05854701996,3.6097099781,219568,0,0,0,0,0,0,0
316,1,1,1,-1,-1,-1,202952,0,0,0,0,0,0,0
317,-0.52622199059,-0.36840298772,-0.14229500294,0.51174598932,0.36743301153,0.6005179882,197621,0,0,0,0,0,0,0
318,-0.41425400972,-0.28678199649,-0.04604599997,0.43207499385,0.26963499188,0.77195298672,197617,0,0,0,0,0,0,0
319,-0.66704797745,-0.61962598562,0.01050600037,0.68685698509,0.64785397053,1.27798497677,198006,0,0,0,0,0,0,0
320,-1.94958794117,-2.37127399445,-0.68691200018,2.34954595566,2.56979990005,2.74371790886,219443,0,0,0,0,0,0,0
321,-0.61707097292,-0.66671997309,-0.03840199858,0.37384200096,0.4550369978,0.42234900594,199222,0,0,0,0,0,0,0
322,-2.05047702789,-2.63051795959,-0.1591130048,2.42360210419,3.00376796722,4.70606994629,200335,0,0,0,0,0,0,0
323,-0.43887099624,-0.40577098727,-0.01977300085,0.43887099624,0.60342800617,1.2029030323,200442,0,0,0,0,0,0,0
324,-2.13068699837,-2.14280390739,-0.2985509932,1.6301599741,1.83489596844,5.42171096802,189120,0,0,0,0,0,0,0
325,-0.08925999701,-0.08677499741,-0.04691699892,0.0983799994,0.09168200195,2.16257500648,201129,0,0,0,0,0,0,0
327,-0.26539900899,-0.96896100044,-0.40693598986,0.25706401467,0.96716797352,1.5977460146,201056,0,0,0,0,0,0,0
