ID,Quality_0,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Quality_6,ItemLevel
57,104.37953186035,110.17839050293,115.9772567749,115.9772567749,115.9772567749,115.9772567749,115.9772567749,57
58,106.74543762207,112.67574310303,118.60604095459,118.60604095459,118.60604095459,118.60604095459,118.60604095459,58
59,109.20054626465,115.26725006104,121.33394622803,121.33394622803,121.33394622803,121.33394622803,121.33394622803,59
60,111.74854278565,117.95678710938,124.1650390625,124.1650390625,124.1650390625,124.1650390625,124.1650390625,60
61,114.39321899414,120.74841308594,127.10357666016,127.10357666016,127.10357666016,127.10357666016,127.10357666016,61
62,117.13863372803,123.64633178711,130.15403747559,130.15403747559,130.15403747559,130.15403747559,130.15403747559,62
63,119.98896789551,126.65502166748,133.32107543945,133.32107543945,133.32107543945,133.32107543945,133.32107543945,63
64,122.9486618042,129.77914428711,136.60963439941,136.60963439941,136.60963439941,136.60963439941,136.60963439941,64
65,126.02234649658,133.02359008789,140.02482604981,140.02482604981,140.02482604981,140.02482604981,140.02482604981,65
66,129.11267089844,136.28559875488,143.45852661133,143.45852661133,143.45852661133,143.45852661133,143.45852661133,66
67,132.21542358398,139.56071472168,146.90602111816,146.90602111816,146.90602111816,146.90602111816,146.90602111816,67
68,135.32637023926,142.84449768066,150.36264038086,150.36264038086,150.36264038086,150.36264038086,150.36264038086,68
69,138.44140625,146.13259887695,153.82379150391,153.82379150391,153.82379150391,153.82379150391,153.82379150391,69
70,141.55653381348,149.42079162598,157.28504943848,157.28504943848,157.28504943848,157.28504943848,157.28504943848,70
71,143.41090393066,151.37817382813,159.34544372559,159.34544372559,159.34544372559,159.34544372559,159.34544372559,71
72,145.18788146973,153.25387573242,161.31986999512,161.31986999512,161.31986999512,161.31986999512,161.31986999512,72
73,146.88092041016,155.04096984863,163.20101928711,163.20101928711,163.20101928711,163.20101928711,163.20101928711,73
74,148.48362731934,156.73271179199,164.98181152344,164.98181152344,164.98181152344,164.98181152344,164.98181152344,74
75,149.98989868164,158.32267761231,166.65545654297,166.65545654297,166.65545654297,166.65545654297,166.65545654297,75
76,151.39396667481,159.80473327637,168.21551513672,168.21551513672,168.21551513672,168.21551513672,168.21551513672,76
77,152.81115722656,161.30067443848,169.7901763916,169.7901763916,169.7901763916,169.7901763916,169.7901763916,77
78,154.24162292481,162.81060791016,171.37959289551,171.37959289551,171.37959289551,171.37959289551,171.37959289551,78
79,155.68548583984,164.33467102051,172.98387145996,172.98387145996,172.98387145996,172.98387145996,172.98387145996,79
80,157.1428527832,165.87301635742,174.60317993164,174.60317993164,174.60317993164,174.60317993164,174.60317993164,80
81,157.88160705566,166.65280151367,175.42399597168,175.42399597168,175.42399597168,175.42399597168,175.42399597168,81
82,158.62725830078,167.43989562988,176.2525177002,176.2525177002,176.2525177002,176.2525177002,176.2525177002,82
83,159.37989807129,168.23434448242,177.08879089356,177.08879089356,177.08879089356,177.08879089356,177.08879089356,83
84,160.13958740234,169.03623962402,177.93287658691,177.93287658691,177.93287658691,177.93287658691,177.93287658691,84
85,160.9063873291,169.84564208984,178.7848815918,178.7848815918,178.7848815918,178.7848815918,178.7848815918,85
86,161.68037414551,170.66261291504,179.64485168457,179.64485168457,179.64485168457,179.64485168457,179.64485168457,86
87,162.46159362793,171.48722839356,180.51287841797,180.51287841797,180.51287841797,180.51287841797,180.51287841797,87
88,163.25012207031,172.31958007813,181.38902282715,181.38902282715,181.38902282715,181.38902282715,181.38902282715,88
89,164.0460357666,173.15971374512,182.27337646484,182.27337646484,182.27337646484,182.27337646484,182.27337646484,89
90,164.84941101074,174.00770568848,183.16600036621,183.16600036621,183.16600036621,183.16600036621,183.16600036621,90
91,165.6602935791,174.86364746094,184.06698608398,184.06698608398,184.06698608398,184.06698608398,184.06698608398,91
92,166.47877502441,175.72758483887,184.97640991211,184.97640991211,184.97640991211,184.97640991211,184.97640991211,92
93,167.30491638184,176.59962463379,185.89434814453,185.89434814453,185.89434814453,185.89434814453,185.89434814453,93
94,168.13877868652,177.47982788086,186.8208770752,186.8208770752,186.8208770752,186.8208770752,186.8208770752,94
95,168.98046875,178.36827087402,187.75607299805,187.75607299805,187.75607299805,187.75607299805,187.75607299805,95
96,169.83001708984,179.26501464844,188.70002746582,188.70002746582,188.70002746582,188.70002746582,188.70002746582,96
97,170.68753051758,180.17016601563,189.65281677246,189.65281677246,189.65281677246,189.65281677246,189.65281677246,97
98,171.55307006836,181.08378601074,190.61451721191,190.61451721191,190.61451721191,190.61451721191,190.61451721191,98
99,172.42671203613,182.00596618652,191.5852355957,191.5852355957,191.5852355957,191.5852355957,191.5852355957,99
100,173.30853271484,182.93678283691,192.56503295898,192.56503295898,192.56503295898,192.56503295898,192.56503295898,100
101,174.19859313965,183.87629699707,193.55400085449,193.55400085449,193.55400085449,193.55400085449,193.55400085449,101
102,175.09700012207,184.82461547852,194.55223083496,194.55223083496,194.55223083496,194.55223083496,194.55223083496,102
103,176.00381469727,185.7818145752,195.55979919434,195.55979919434,195.55979919434,195.55979919434,195.55979919434,103
104,176.91911315918,186.74795532227,196.57679748535,196.57679748535,196.57679748535,196.57679748535,196.57679748535,104
105,177.84298706055,187.72315979004,197.60331726074,197.60331726074,197.60331726074,197.60331726074,197.60331726074,105
106,178.77551269531,188.70748901367,198.63946533203,198.63946533203,198.63946533203,198.63946533203,198.63946533203,106
107,179.71676635742,189.70101928711,199.68528747559,199.68528747559,199.68528747559,199.68528747559,199.68528747559,107
108,180.66682434082,190.70387268066,200.74090576172,200.74090576172,200.74090576172,200.74090576172,200.74090576172,108
109,181.62577819824,191.7160949707,201.80641174316,201.80641174316,201.80641174316,201.80641174316,201.80641174316,109
110,182.59370422363,192.73780822754,202.88189697266,202.88189697266,202.88189697266,202.88189697266,202.88189697266,110
111,183.57069396973,193.76907348633,203.96743774414,203.96743774414,203.96743774414,203.96743774414,203.96743774414,111
112,184.55683898926,194.80999755859,205.06315612793,205.06315612793,205.06315612793,205.06315612793,205.06315612793,112
113,185.55220031738,195.86065673828,206.16911315918,206.16911315918,206.16911315918,206.16911315918,206.16911315918,113
114,186.55688476563,196.92115783691,207.2854309082,207.2854309082,207.2854309082,207.2854309082,207.2854309082,114
115,187.57098388672,197.99159240723,208.41220092773,208.41220092773,208.41220092773,208.41220092773,208.41220092773,115
116,188.59455871582,199.07203674316,209.54951477051,209.54951477051,209.54951477051,209.54951477051,209.54951477051,116
117,189.62773132324,200.16259765625,210.69747924805,210.69747924805,210.69747924805,210.69747924805,210.69747924805,117
118,190.67056274414,201.26338195801,211.85618591309,211.85618591309,211.85618591309,211.85618591309,211.85618591309,118
119,191.72315979004,202.37445068359,213.02574157715,213.02574157715,213.02574157715,213.02574157715,213.02574157715,119
120,192.78561401367,203.49592590332,214.20623779297,214.20623779297,214.20623779297,214.20623779297,214.20623779297,120
121,193.85801696777,204.62789916992,215.39779663086,215.39779663086,215.39779663086,215.39779663086,215.39779663086,121
122,194.94044494629,205.77047729492,216.60049438477,216.60049438477,216.60049438477,216.60049438477,216.60049438477,122
123,196.03302001953,206.92373657227,217.81446838379,217.81446838379,217.81446838379,217.81446838379,217.81446838379,123
124,197.13581848145,208.08781433106,219.03979492188,219.03979492188,219.03979492188,219.03979492188,219.03979492188,124
125,198.24893188477,209.26277160645,220.27659606934,220.27659606934,220.27659606934,220.27659606934,220.27659606934,125
126,199.37248229981,210.44873046875,221.5249786377,221.5249786377,221.5249786377,221.5249786377,221.5249786377,126
127,200.50653076172,211.6457824707,222.78503417969,222.78503417969,222.78503417969,222.78503417969,222.78503417969,127
128,201.65121459961,212.85404968262,224.05690002441,224.05690002441,224.05690002441,224.05690002441,224.05690002441,128
129,202.80659484863,214.07362365723,225.34066772461,225.34066772461,225.34066772461,225.34066772461,225.34066772461,129
130,203.97280883789,215.30462646484,226.6364440918,226.6364440918,226.6364440918,226.6364440918,226.6364440918,130
131,205.14991760254,216.54713439941,227.94436645508,227.94436645508,227.94436645508,227.94436645508,227.94436645508,131
132,206.33805847168,217.80128479004,229.2645111084,229.2645111084,229.2645111084,229.2645111084,229.2645111084,132
133,207.53732299805,219.06718444824,230.59703063965,230.59703063965,230.59703063965,230.59703063965,230.59703063965,133
134,208.74781799316,220.34490966797,231.94201660156,231.94201660156,231.94201660156,231.94201660156,231.94201660156,134
135,209.96963500977,221.63461303711,233.29959106445,233.29959106445,233.29959106445,233.29959106445,233.29959106445,135
136,211.20289611816,222.9363861084,234.66987609863,234.66987609863,234.66987609863,234.66987609863,234.66987609863,136
137,212.44769287109,224.25035095215,236.05299377441,236.05299377441,236.05299377441,236.05299377441,236.05299377441,137
138,213.70414733887,225.57659912109,237.44905090332,237.44905090332,237.44905090332,237.44905090332,237.44905090332,138
139,214.97236633301,226.91526794434,238.85818481445,238.85818481445,238.85818481445,238.85818481445,238.85818481445,139
140,216.25245666504,228.26647949219,240.28050231934,240.28050231934,240.28050231934,240.28050231934,240.28050231934,140
141,217.54452514648,229.63032531738,241.71614074707,241.71614074707,241.71614074707,241.71614074707,241.71614074707,141
142,218.84869384766,231.00695800781,243.16520690918,243.16520690918,243.16520690918,243.16520690918,243.16520690918,142
143,220.16506958008,232.39645385742,244.62785339356,244.62785339356,244.62785339356,244.62785339356,244.62785339356,143
144,221.49375915527,233.7989654541,246.10418701172,246.10418701172,246.10418701172,246.10418701172,246.10418701172,144
145,222.83489990234,235.21461486816,247.59432983398,247.59432983398,247.59432983398,247.59432983398,247.59432983398,145
146,239.48297119141,252.78758239746,266.09219360352,266.09219360352,266.09219360352,266.09219360352,266.09219360352,146
147,245.95176696777,259.61575317383,273.27972412109,273.27972412109,273.27972412109,273.27972412109,273.27972412109,147
148,249.88705444336,263.76968383789,277.65228271484,277.65228271484,277.65228271484,277.65228271484,277.65228271484,148
149,252.81817626953,266.86361694336,280.90908813477,280.90908813477,280.90908813477,280.90908813477,280.90908813477,149
150,255.25497436523,269.4358215332,283.61663818359,283.61663818359,283.61663818359,283.61663818359,283.61663818359,150
151,257.41613769531,271.71701049805,286.01791381836,286.01791381836,286.01791381836,286.01791381836,286.01791381836,151
152,259.41101074219,273.82275390625,288.23446655273,288.23446655273,288.23446655273,288.23446655273,288.23446655273,152
153,260.85659790039,275.3486328125,289.84066772461,289.84066772461,289.84066772461,289.84066772461,289.84066772461,153
154,262.3157043457,276.88879394531,291.4619140625,291.4619140625,291.4619140625,291.4619140625,291.4619140625,154
155,263.78848266602,278.44338989258,293.09832763672,293.09832763672,293.09832763672,293.09832763672,293.09832763672,155
156,265.27505493164,280.01254272461,294.75006103516,294.75006103516,294.75006103516,294.75006103516,294.75006103516,156
157,266.77551269531,281.59637451172,296.41723632813,296.41723632813,296.41723632813,296.41723632813,296.41723632813,157
158,275.93563842773,291.26541137695,306.59515380859,306.59515380859,306.59515380859,306.59515380859,306.59515380859,158
159,284.15426635742,299.94061279297,315.72695922852,315.72695922852,315.72695922852,315.72695922852,315.72695922852,159
160,291.43145751953,307.62210083008,323.81274414063,323.81274414063,323.81274414063,323.81274414063,323.81274414063,160
161,297.76742553711,314.31005859375,330.85269165039,330.85269165039,330.85269165039,330.85269165039,330.85269165039,161
162,303.16226196289,320.0046081543,336.8469543457,336.8469543457,336.8469543457,336.8469543457,336.8469543457,162
163,307.91958618164,325.02621459961,342.13287353516,342.13287353516,342.13287353516,342.13287353516,342.13287353516,163
164,312.03952026367,329.37503051758,346.71057128906,346.71057128906,346.71057128906,346.71057128906,346.71057128906,164
165,315.52221679688,333.05120849609,350.58023071289,350.58023071289,350.58023071289,350.58023071289,350.58023071289,165
166,318.36779785156,336.05490112305,353.74200439453,353.74200439453,353.74200439453,353.74200439453,353.74200439453,166
167,321.53213500977,339.39505004883,357.25793457031,357.25793457031,357.25793457031,357.25793457031,357.25793457031,167
168,325.01538085938,343.07177734375,361.12817382813,361.12817382813,361.12817382813,361.12817382813,361.12817382813,168
169,320.23809814453,338.02908325195,355.82009887695,355.82009887695,355.82009887695,355.82009887695,355.82009887695,169
170,341.35293579102,360.31698608398,379.28103637695,379.28103637695,379.28103637695,379.28103637695,379.28103637695,170
171,343.06167602539,362.12066650391,381.17965698242,381.17965698242,381.17965698242,381.17965698242,381.17965698242,171
172,344.78643798828,363.94125366211,383.09603881836,383.09603881836,383.09603881836,383.09603881836,383.09603881836,172
173,346.52734375,365.77886962891,385.03039550781,385.03039550781,385.03039550781,385.03039550781,385.03039550781,173
174,348.28454589844,367.63369750977,386.98284912109,386.98284912109,386.98284912109,386.98284912109,386.98284912109,174
175,350.05819702148,369.50588989258,388.95355224609,388.95355224609,388.95355224609,388.95355224609,388.95355224609,175
176,351.84844970703,371.39559936523,390.94271850586,390.94271850586,390.94271850586,390.94271850586,390.94271850586,176
177,353.65545654297,373.3030090332,392.95053100586,392.95053100586,392.95053100586,392.95053100586,392.95053100586,177
178,355.47940063477,375.2282409668,394.97711181641,394.97711181641,394.97711181641,394.97711181641,394.97711181641,178
179,357.32040405273,377.17153930664,397.02267456055,397.02267456055,397.02267456055,397.02267456055,397.02267456055,179
180,359.17864990234,379.13299560547,399.08737182617,399.08737182617,399.08737182617,399.08737182617,399.08737182617,180
181,361.05426025391,381.11282348633,401.17141723633,401.17141723633,401.17141723633,401.17141723633,401.17141723633,181
182,362.94744873047,383.11120605469,403.27496337891,403.27496337891,403.27496337891,403.27496337891,403.27496337891,182
183,364.85836791992,385.12826538086,405.39819335938,405.39819335938,405.39819335938,405.39819335938,405.39819335938,183
184,388.91522216797,410.52163696289,432.12802124023,432.12802124023,432.12802124023,432.12802124023,432.12802124023,184
185,390.86206054688,412.57662963867,434.29119873047,434.29119873047,434.29119873047,434.29119873047,434.29119873047,185
186,392.8271484375,414.65087890625,436.474609375,436.474609375,436.474609375,436.474609375,436.474609375,186
187,394.81063842773,416.74453735352,438.67846679688,438.67846679688,438.67846679688,438.67846679688,438.67846679688,187
188,396.81268310547,418.85781860352,440.90295410156,440.90295410156,440.90295410156,440.90295410156,440.90295410156,188
189,398.83346557617,420.99087524414,443.14828491211,443.14828491211,443.14828491211,443.14828491211,443.14828491211,189
190,400.87313842773,423.14389038086,445.41461181641,445.41461181641,445.41461181641,445.41461181641,445.41461181641,190
191,402.93194580078,425.31704711914,447.7021484375,447.7021484375,447.7021484375,447.7021484375,447.7021484375,191
192,405.01000976563,427.51055908203,450.01110839844,450.01110839844,450.01110839844,450.01110839844,450.01110839844,192
193,407.10751342773,429.724609375,452.34170532227,452.34170532227,452.34170532227,452.34170532227,452.34170532227,193
194,409.22467041016,431.95938110352,454.69409179688,454.69409179688,454.69409179688,454.69409179688,454.69409179688,194
195,411.36163330078,434.21508789063,457.06851196289,457.06851196289,457.06851196289,457.06851196289,457.06851196289,195
196,413.51861572266,436.49188232422,459.46514892578,459.46514892578,459.46514892578,459.46514892578,459.46514892578,196
197,415.69580078125,438.79000854492,461.88421630859,461.88421630859,461.88421630859,461.88421630859,461.88421630859,197
198,471.82867431641,498.04138183594,524.25408935547,524.25408935547,524.25408935547,524.25408935547,524.25408935547,198
199,474.04678344727,500.38272094727,526.71862792969,526.71862792969,526.71862792969,526.71862792969,526.71862792969,199
200,476.28567504883,502.74597167969,529.20629882813,529.20629882813,529.20629882813,529.20629882813,529.20629882813,200
201,478.54550170898,505.13137817383,531.71722412109,531.71722412109,531.71722412109,531.71722412109,531.71722412109,201
202,480.82650756836,507.53909301758,534.25164794922,534.25164794922,534.25164794922,534.25164794922,534.25164794922,202
203,483.12884521484,509.96932983398,536.80981445313,536.80981445313,536.80981445313,536.80981445313,536.80981445313,203
204,485.45275878906,512.42236328125,539.39196777344,539.39196777344,539.39196777344,539.39196777344,539.39196777344,204
205,487.79840087891,514.89831542969,541.99822998047,541.99822998047,541.99822998047,541.99822998047,541.99822998047,205
206,490.166015625,517.3974609375,544.62890625,544.62890625,544.62890625,544.62890625,544.62890625,206
207,492.55578613281,519.91998291016,547.2841796875,547.2841796875,547.2841796875,547.2841796875,547.2841796875,207
208,494.96792602539,522.46612548828,549.96435546875,549.96435546875,549.96435546875,549.96435546875,549.96435546875,208
209,497.40264892578,525.0361328125,552.66961669922,552.66961669922,552.66961669922,552.66961669922,552.66961669922,209
210,499.86016845703,527.63018798828,555.40020751953,555.40020751953,555.40020751953,555.40020751953,555.40020751953,210
211,502.34069824219,530.24853515625,558.15631103516,558.15631103516,558.15631103516,558.15631103516,558.15631103516,211
212,537.57073974609,567.43579101563,597.30084228516,597.30084228516,597.30084228516,597.30084228516,597.30084228516,212
213,540.09796142578,570.10339355469,600.10882568359,600.10882568359,600.10882568359,600.10882568359,600.10882568359,213
214,542.64880371094,572.79595947266,602.94311523438,602.94311523438,602.94311523438,602.94311523438,602.94311523438,214
215,545.22351074219,575.513671875,605.80389404297,605.80389404297,605.80389404297,605.80389404297,605.80389404297,215
216,547.82232666016,578.25689697266,608.69146728516,608.69146728516,608.69146728516,608.69146728516,608.69146728516,216
217,550.44543457031,581.02575683594,611.60607910156,611.60607910156,611.60607910156,611.60607910156,611.60607910156,217
218,553.09313964844,583.82055664063,614.54797363281,614.54797363281,614.54797363281,614.54797363281,614.54797363281,218
219,555.765625,586.64147949219,617.51739501953,617.51739501953,617.51739501953,617.51739501953,617.51739501953,219
220,558.46313476563,589.48889160156,620.51458740234,620.51458740234,620.51458740234,620.51458740234,620.51458740234,220
221,561.18591308594,592.36291503906,623.53985595703,623.53985595703,623.53985595703,623.53985595703,623.53985595703,221
222,563.93414306641,595.26379394531,626.59350585938,626.59350585938,626.59350585938,626.59350585938,626.59350585938,222
223,566.70806884766,598.19189453125,629.67565917969,629.67565917969,629.67565917969,629.67565917969,629.67565917969,223
224,569.50805664063,601.14733886719,632.78668212891,632.78668212891,632.78668212891,632.78668212891,632.78668212891,224
225,572.33416748047,604.13049316406,635.92687988281,635.92687988281,635.92687988281,635.92687988281,635.92687988281,225
226,612.47302246094,646.49926757813,680.52557373047,680.52557373047,680.52557373047,680.52557373047,680.52557373047,226
227,615.35229492188,649.53857421875,683.72479248047,683.72479248047,683.72479248047,683.72479248047,683.72479248047,227
228,618.25854492188,652.60626220703,686.95397949219,686.95397949219,686.95397949219,686.95397949219,686.95397949219,228
229,621.19201660156,655.70269775391,690.21337890625,690.21337890625,690.21337890625,690.21337890625,690.21337890625,229
230,624.15295410156,658.828125,693.50329589844,693.50329589844,693.50329589844,693.50329589844,693.50329589844,230
231,627.1416015625,661.98278808594,696.82397460938,696.82397460938,696.82397460938,696.82397460938,696.82397460938,231
232,630.158203125,665.1669921875,700.17578125,700.17578125,700.17578125,700.17578125,700.17578125,232
233,633.20306396484,668.38104248047,703.55895996094,703.55895996094,703.55895996094,703.55895996094,703.55895996094,233
234,636.27642822266,671.62512207031,706.97381591797,706.97381591797,706.97381591797,706.97381591797,706.97381591797,234
235,639.37854003906,674.89959716797,710.42059326172,710.42059326172,710.42059326172,710.42059326172,710.42059326172,235
236,642.50970458984,678.20471191406,713.89965820313,713.89965820313,713.89965820313,713.89965820313,713.89965820313,236
237,645.67016601563,681.54077148438,717.41131591797,717.41131591797,717.41131591797,717.41131591797,717.41131591797,237
238,648.86022949219,684.90802001953,720.95581054688,720.95581054688,720.95581054688,720.95581054688,720.95581054688,238
239,652.08020019531,688.30688476563,724.53350830078,724.53350830078,724.53350830078,724.53350830078,724.53350830078,239
240,655.33026123047,691.73748779297,728.14471435547,728.14471435547,728.14471435547,728.14471435547,728.14471435547,240
241,658.61071777344,695.2001953125,731.78973388672,731.78973388672,731.78973388672,731.78973388672,731.78973388672,241
242,661.92193603516,698.69537353516,735.46881103516,735.46881103516,735.46881103516,735.46881103516,735.46881103516,242
243,665.26409912109,702.22326660156,739.18237304688,739.18237304688,739.18237304688,739.18237304688,739.18237304688,243
244,668.63763427734,705.78411865234,742.9306640625,742.9306640625,742.9306640625,742.9306640625,742.9306640625,244
245,672.04266357422,709.37835693359,746.71405029297,746.71405029297,746.71405029297,746.71405029297,746.71405029297,245
246,675.47961425781,713.00622558594,750.53289794922,750.53289794922,750.53289794922,750.53289794922,750.53289794922,246
247,678.94873046875,716.66809082031,754.38745117188,754.38745117188,754.38745117188,754.38745117188,754.38745117188,247
248,682.45031738281,720.36419677734,758.27807617188,758.27807617188,758.27807617188,758.27807617188,758.27807617188,248
249,685.98468017578,724.09490966797,762.20520019531,762.20520019531,762.20520019531,762.20520019531,762.20520019531,249
250,689.55212402344,727.86053466797,766.16900634766,766.16900634766,766.16900634766,766.16900634766,766.16900634766,250
251,693.15295410156,731.66143798828,770.169921875,770.169921875,770.169921875,770.169921875,770.169921875,251
252,696.78747558594,735.49792480469,774.20831298828,774.20831298828,774.20831298828,774.20831298828,774.20831298828,252
253,700.4560546875,739.37030029297,778.28448486328,778.28448486328,778.28448486328,778.28448486328,778.28448486328,253
254,704.15899658203,743.27893066406,782.39886474609,782.39886474609,782.39886474609,782.39886474609,782.39886474609,254
255,707.89654541016,747.22412109375,786.55169677734,786.55169677734,786.55169677734,786.55169677734,786.55169677734,255
256,711.66912841797,751.20629882813,790.74346923828,790.74346923828,790.74346923828,790.74346923828,790.74346923828,256
257,715.47698974609,755.22570800781,794.97442626953,794.97442626953,794.97442626953,794.97442626953,794.97442626953,257
258,719.32049560547,759.28277587891,799.24499511719,799.24499511719,799.24499511719,799.24499511719,799.24499511719,258
259,723.20001220703,763.37780761719,803.55560302734,803.55560302734,803.55560302734,803.55560302734,803.55560302734,259
260,727.11584472656,767.51116943359,807.90649414063,807.90649414063,807.90649414063,807.90649414063,807.90649414063,260
261,731.06829833984,771.68322753906,812.29809570313,812.29809570313,812.29809570313,812.29809570313,812.29809570313,261
262,735.05780029297,775.89434814453,816.73089599609,816.73089599609,816.73089599609,816.73089599609,816.73089599609,262
